id,Country,2020-12-27,2021-01-03,2021-01-10,2021-01-17,2021-01-24,2021-01-31,2021-02-07,2021-02-14,2021-02-21,2021-02-28,2021-03-07,2021-03-14,2021-03-21,2021-03-28,2021-04-04,2021-04-11,2021-04-18,2021-04-25,2021-05-02,2021-05-09,2021-05-16,2021-05-23,2021-05-30,2021-06-06,2021-06-13,2021-06-20,2021-06-27,2021-07-04,2021-07-11,2021-07-18,2021-07-25,2021-08-01,2021-08-08,2021-08-15,2021-08-22,2021-08-29,2021-09-05,2021-09-12,2021-09-19,2021-09-26,2021-10-03,population
17256,United States of America|Kansas|Leavenworth County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27206,29488,30128,31139,31617,31930,32538,33233,33726,34624,34950,35213,36959,37328,37792,38400,39021,40014,40516,41102,41614,42067,42530,81109
17257,United States of America|Kansas|Lincoln County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,910,939,954,964,981,986,995,1010,1023,1027,1035,1043,1049,1059,1082,1090,1109,1120,1137,1149,1156,1166,3043
17258,United States of America|Kansas|Linn County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005,2121,2208,2237,2321,2353,2409,2458,2484,2510,2529,2554,2613,2640,2668,2716,2758,2819,2860,2917,2956,2998,3029,9697
17259,United States of America|Kansas|Logan County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,927,943,955,962,973,982,992,997,1010,1015,1023,1039,1051,1057,1067,1080,1093,1101,1114,1122,1143,1156,2814
17260,United States of America|Kansas|Lyon County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10345,11497,11950,12167,12538,12638,12976,13224,13410,13589,13679,13802,14154,14283,14493,14711,14980,15269,15476,15778,16082,16301,16493,33257
17261,United States of America|Kansas|McPherson County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9556,10123,10379,10560,10799,10908,11095,11331,11490,11613,11677,11771,11915,11984,12087,12250,12415,12628,12768,12984,13143,13287,13393,28687
17262,United States of America|Kansas|Marion County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3656,3796,3867,3965,4051,4085,4162,4235,4326,4369,4390,4412,4467,4492,4533,4572,4628,4691,4751,4840,4891,4972,5004,11945
17263,United States of America|Kansas|Marshall County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4184,4267,4328,4371,4477,4513,4540,4591,4654,4693,4726,4751,4838,4869,4903,4954,5030,5116,5180,5248,5300,5367,5421,9687
17264,United States of America|Kansas|Meade County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,1023,1044,1053,1094,1102,1121,1146,1169,1175,1183,1187,1199,1206,1215,1228,1254,1277,1299,1321,1334,1347,1370,4230
17265,United States of America|Kansas|Miami County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9221,10035,10589,10823,11164,11274,11526,11800,11932,12064,12149,12233,12589,12694,12814,12967,13191,13414,13573,13758,13969,14133,14261,33429
17266,United States of America|Kansas|Mitchell County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2285,2329,2356,2371,2387,2394,2441,2476,2494,2503,2519,2531,2568,2587,2617,2641,2671,2716,2738,2788,2817,2861,2902,6137
17267,United States of America|Kansas|Montgomery County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8078,8376,8606,8890,9064,9146,9268,9586,9970,10077,10166,10256,10395,10512,10634,10816,11031,11290,11471,11764,12082,12291,12472,32390
17268,United States of America|Kansas|Morris County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1954,2021,2131,2197,2257,2267,2317,2337,2377,2392,2404,2419,2464,2478,2495,2517,2564,2600,2636,2669,2714,2744,2764,5467
17269,United States of America|Kansas|Morton County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,532,542,569,575,586,593,711,727,735,743,748,769,772,776,780,792,805,809,836,854,859,885,2747
17270,United States of America|Kansas|Nemaha County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3413,3643,3762,3818,3874,3903,3957,4015,4058,4093,4121,4153,4193,4221,4265,4318,4425,4524,4618,4697,4771,4837,4873,10060
17271,United States of America|Kansas|Neosho County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2278,2379,2436,2487,2528,2561,2586,2637,2664,2686,2707,2735,2806,2849,2947,3034,3123,3264,3338,3429,3517,3574,3656,16094
17272,United States of America|Kansas|Ness County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,890,935,941,957,970,977,982,1010,1036,1045,1051,1058,1071,1079,1087,1099,1114,1132,1153,1180,1201,1228,1242,2856
17273,United States of America|Kansas|Norton County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1728,1750,1777,1796,1818,1850,1869,2089,2116,2134,2140,2155,2180,2192,2212,2235,2271,2334,2364,2418,2446,2480,2505,5421
17274,United States of America|Kansas|Osage County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4609,4850,5056,5185,5298,5342,5455,5575,5640,5726,5775,5809,5992,6052,6146,6239,6361,6532,6635,6771,6868,6980,7062,15842
17275,United States of America|Kansas|Osborne County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,1001,1021,1044,1057,1063,1066,1083,1086,1094,1100,1103,1133,1146,1152,1175,1188,1214,1227,1248,1257,1271,1284,3539
17276,United States of America|Kansas|Ottawa County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454,1542,1582,1618,1645,1663,1682,1702,1719,1744,1757,1769,1786,1800,1817,1832,1862,1897,1921,1968,1997,2017,2041,5817
17277,United States of America|Kansas|Pawnee County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2261,2308,2355,2403,2432,2463,2493,2530,2557,2589,2601,2639,2664,2688,2701,2741,2784,2845,2895,2922,2970,2997,3021,6665
17278,United States of America|Kansas|Phillips County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1533,1562,1610,1625,1634,1677,1694,1717,1733,1749,1755,1771,1793,1815,1837,1863,1895,1926,1961,1980,2005,2018,2034,5370
17279,United States of America|Kansas|Pottawatomie County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5378,5733,6078,6229,6391,6438,6694,6824,6929,7038,7093,7141,7263,7332,7406,7524,7677,7833,7925,8059,8149,8238,8332,23916
17280,United States of America|Kansas|Pratt County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2778,2908,2998,3049,3095,3134,3186,3243,3279,3312,3350,3368,3409,3433,3477,3511,3562,3628,3693,3755,3819,3877,3925,9500
17281,United States of America|Kansas|Rawlins County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,700,729,749,758,768,776,783,801,805,808,812,823,826,834,844,865,882,897,916,932,943,949,2473
17282,United States of America|Kansas|Reno County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18361,19534,20567,21100,21471,21731,22149,22565,22849,23140,23289,23493,23735,23924,24203,24508,24821,25326,25771,26227,26625,27003,27293,62714
17283,United States of America|Kansas|Republic County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1644,1666,1694,1723,1778,1796,1828,1850,1864,1878,1892,1893,1905,1914,1930,1943,1974,2003,2027,2048,2073,2101,2120,4654
17284,United States of America|Kansas|Rice County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2479,2593,2653,2718,2766,2892,2951,3049,3102,3128,3152,3174,3204,3230,3258,3298,3345,3417,3469,3541,3574,3616,3651,9563
17285,United States of America|Kansas|Riley County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17166,18895,19467,19910,20352,20524,21310,21649,21893,22143,22260,22419,22681,22832,23060,23283,23583,23851,24015,24225,24389,24644,24797,73977
17286,United States of America|Kansas|Rooks County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551,1592,1631,1641,1662,1669,1694,1716,1735,1751,1772,1785,1809,1824,1836,1870,1894,1934,1970,2018,2045,2066,2108,5055
17287,United States of America|Kansas|Rush County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012,1030,1075,1085,1091,1098,1106,1120,1140,1155,1169,1180,1193,1198,1217,1227,1250,1262,1293,1304,1332,1351,1365,3048
17288,United States of America|Kansas|Russell County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1857,1917,1992,2027,2079,2084,2118,2158,2173,2180,2187,2193,2236,2241,2247,2257,2269,2417,2469,2511,2536,2568,2586,6930
17289,United States of America|Kansas|Saline County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13408,15359,16376,16907,17385,17636,17936,18442,18862,19146,19369,19587,20176,20392,20647,20961,21277,21708,22037,22396,22724,23051,23285,54508
17290,United States of America|Kansas|Scott County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334,1387,1440,1449,1469,1478,1491,1528,1542,1558,1573,1581,1605,1617,1644,1663,1701,1772,1810,1841,1902,1948,1972,4928
17291,United States of America|Kansas|Sedgwick County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136274,147061,152696,157505,161152,163491,169352,173663,177323,180507,182414,184411,189052,190862,194143,196908,200137,205349,208970,212762,217299,221021,223527,513176
17292,United States of America|Kansas|Seward County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3978,4370,5286,5511,5591,5632,5935,6142,6244,6320,6397,6500,6755,6836,6945,7010,7138,7311,7546,7712,7863,7972,8137,22245
17293,United States of America|Kansas|Shawnee County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62965,66490,69054,70542,72005,72575,74468,76359,77624,79286,79909,80604,82168,82914,83850,84912,86353,88027,89300,90642,91917,93151,94020,178056
17294,United States of America|Kansas|Sheridan County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,656,667,670,675,679,684,700,703,711,716,718,722,728,732,737,744,754,759,768,772,786,798,2526
17295,United States of America|Kansas|Sherman County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1487,1572,1621,1658,1710,1730,1763,1810,1828,1868,1883,1898,1915,1927,1972,2006,2028,2063,2094,2161,2191,2230,2271,5936
17296,United States of America|Kansas|Smith County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161,1171,1192,1198,1220,1228,1253,1259,1274,1285,1294,1299,1321,1332,1346,1358,1372,1391,1401,1415,1424,1434,1448,3615
17297,United States of America|Kansas|Stafford County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,1238,1282,1316,1323,1330,1349,1369,1378,1386,1394,1408,1421,1431,1447,1466,1490,1515,1540,1571,1597,1611,1629,4186
17298,United States of America|Kansas|Stanton County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,597,613,625,634,643,650,670,687,699,703,725,735,735,739,755,778,805,809,833,847,854,861,2055
17299,United States of America|Kansas|Stevens County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897,997,1058,1071,1119,1123,1139,1153,1172,1184,1194,1214,1240,1256,1265,1297,1320,1367,1397,1459,1507,1564,1629,5551
17300,United States of America|Kansas|Sumner County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5760,6018,6191,6321,6439,6509,6636,6768,6846,6951,7016,7103,7178,7230,7319,7447,7600,7748,7877,8054,8179,8327,8462,23117
17301,United States of America|Kansas|Thomas County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1972,2037,2176,2221,2258,2278,2327,2368,2397,2416,2443,2463,2505,2530,2565,2604,2646,2683,2716,2775,2800,2827,2854,7821
17302,United States of America|Kansas|Trego County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,768,776,788,800,802,811,818,821,822,828,835,843,852,858,862,891,915,936,958,977,987,997,2843
17303,United States of America|Kansas|Wabaunsee County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,2057,2162,2198,2235,2255,2311,2345,2376,2399,2417,2442,2478,2495,2525,2560,2604,2663,2705,2754,2799,2839,2879,6832
17304,United States of America|Kansas|Wallace County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,374,382,390,400,403,410,418,420,420,426,434,439,445,459,462,464,466,476,482,487,500,505,1515
17305,United States of America|Kansas|Washington County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1883,1909,1942,1956,2014,2020,2032,2053,2062,2093,2111,2131,2159,2172,2196,2227,2286,2326,2368,2396,2425,2461,2496,5479
17306,United States of America|Kansas|Wichita County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702,710,718,733,742,748,755,770,784,793,793,799,808,813,816,821,829,836,858,876,904,915,935,2121
17307,United States of America|Kansas|Wilson County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2328,2446,2505,2543,2582,2614,2631,2661,2712,2732,2743,2788,2833,2858,2878,2899,2939,2974,3008,3059,3127,3195,3233,8707
17308,United States of America|Kansas|Woodson County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746,779,796,815,831,931,941,949,958,966,976,988,1005,1011,1021,1029,1051,1068,1089,1109,1141,1161,1172,3130
17309,United States of America|Kansas|Wyandotte County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40412,44514,46490,48239,49886,50706,52512,54732,55987,57491,58218,59061,62619,63837,65116,66488,68537,70487,72012,73567,74944,76099,77226,165087
17310,United States of America|Kentucky||,0,0,0,10672,29346,64890,122785,187643,253857,348731,430613,520049,617681,731464,888314,1027903,1232184,1355086,1437837,1535295,1616633,1672101,1716025,1749836,1801992,1880256,1922086,1960772,1983202,2001450,2019856,2042731,2063938,2088471,2124958,2159304,2193536,2235662,2270708,2323502,2360290,4425092
17311,United States of America|Kentucky|Adair County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4067,4281,4584,4675,4828,4901,4979,5145,5231,5306,5372,5400,5459,5544,5576,5642,5714,5843,5961,6064,6202,6377,6581,19287
17312,United States of America|Kentucky|Allen County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5240,5435,5689,5825,5909,5985,6125,6263,6351,6483,6548,6619,6708,6758,6833,6906,7046,7153,7289,7431,7568,7751,7854,20903
17313,United States of America|Kentucky|Anderson County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7390,7765,8221,8584,8846,9051,9348,9709,9946,10164,10260,10382,10517,10644,10768,10876,11096,11282,11459,11700,11950,12297,12533,22545
17314,United States of America|Kentucky|Ballard County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1367,1503,1605,1663,1731,1775,1801,1870,1908,1932,1958,1968,1986,2001,2023,2048,2089,2139,2207,2285,2343,2436,2519,8018
17315,United States of America|Kentucky|Barren County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11089,12088,12591,13039,13358,13560,13808,14189,14431,14654,14805,14919,15064,15203,15398,15582,15882,16186,16499,16829,17099,17512,17727,43746
17316,United States of America|Kentucky|Bath County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3744,3899,4045,4167,4310,4393,4501,4698,4764,4805,4853,4879,4929,4960,5026,5109,5216,5336,5403,5502,5671,5834,5972,12381
17317,United States of America|Kentucky|Bell County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6950,7171,7420,7595,7753,7874,8079,8294,8425,8549,8639,8723,8809,8896,8990,9081,9203,9348,9492,9734,9974,10328,10618,26863
17318,United States of America|Kentucky|Boone County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40015,44243,48584,52402,55085,56330,58892,62761,64701,66499,67399,68319,69132,70063,70938,71937,73262,74611,75890,77277,81691,83235,84413,130952
17319,United States of America|Kentucky|Bourbon County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6229,6679,7027,7206,7503,7607,7801,8103,8241,8394,8496,8580,8663,8748,8826,8934,9079,9198,9339,9492,9647,9892,10105,20092
17320,United States of America|Kentucky|Boyd County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11813,12462,13053,13324,13504,13680,14102,14723,14921,15080,15240,15300,15372,15525,15644,15801,15955,16472,16803,17098,17713,18043,18260,47808
17321,United States of America|Kentucky|Boyle County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10109,11013,11605,12061,12286,12463,12769,13231,13465,13659,13788,13905,14023,14148,14290,14476,14736,14940,15134,15369,15604,15978,16248,29972
17322,United States of America|Kentucky|Bracken County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2406,2444,2510,2572,2640,2682,2719,2767,2820,2890,2914,2936,2969,3000,3039,3067,3109,3171,3223,3279,3430,3504,3567,8285
17323,United States of America|Kentucky|Breathitt County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3412,3567,3692,3761,3825,3890,3974,4098,4175,4252,4296,4346,4384,4419,4452,4491,4555,4633,4747,4891,5028,5277,5472,12929
17324,United States of America|Kentucky|Breckinridge County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5034,5327,5508,5762,5878,5953,6043,6173,6255,6395,6465,6504,6543,6614,6656,6718,6849,6929,7088,7254,7396,7612,7762,20131
17325,United States of America|Kentucky|Bullitt County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19496,21356,22842,23678,24229,24829,25849,27135,27959,28659,29019,29319,29608,29958,30264,30681,31331,31849,32420,33123,33719,34730,35244,80269
17326,United States of America|Kentucky|Butler County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3406,3570,3712,3780,3870,3919,4000,4088,4192,4287,4332,4367,4412,4486,4527,4585,4667,4729,4816,4938,5036,5170,5255,12778
17327,United States of America|Kentucky|Caldwell County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3788,3915,4030,4153,4247,4369,4412,4504,4567,4621,4678,4720,4768,4821,4861,4918,5002,5097,5191,5308,5400,5569,5688,12666
17328,United States of America|Kentucky|Calloway County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9502,10610,11190,11580,11891,12101,12348,12820,13098,13357,13495,13590,13723,13887,14045,14207,14559,14847,15249,15615,15864,16205,16437,38832
17329,United States of America|Kentucky|Campbell County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31735,34100,37172,39408,40873,41745,43154,44897,45997,46974,47505,48010,48451,48994,49584,50158,51046,51851,52531,53354,59952,60863,61537,92878
17330,United States of America|Kentucky|Carlisle County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,970,1064,1105,1138,1165,1190,1217,1253,1265,1292,1295,1314,1322,1335,1368,1388,1410,1444,1502,1571,1610,1661,1698,4788
17331,United States of America|Kentucky|Carroll County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2816,2920,3124,3259,3359,3412,3496,3690,3776,3818,3862,3900,3948,3989,4032,4087,4139,4205,4299,4374,4466,4571,4640,10714
17332,United States of America|Kentucky|Carter County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6579,6795,6976,7120,7234,7345,7500,7772,7970,8178,8299,8362,8452,8539,8637,8745,8959,9167,9508,9850,10115,10499,10732,27214
17333,United States of America|Kentucky|Casey County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2913,3046,3309,3437,3506,3568,3655,3783,3857,3940,3972,4010,4047,4095,4137,4199,4289,4365,4427,4535,4637,4837,4963,15818
17334,United States of America|Kentucky|Christian County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10341,11698,12266,12907,13348,13746,14209,14950,15484,15984,16266,16467,16768,17012,17218,17446,17798,18126,18551,19150,19566,20090,20522,71024
17335,United States of America|Kentucky|Clark County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10854,11628,12500,12920,13321,13585,14092,14810,15202,15560,15739,15848,15980,16162,16302,16538,16798,17034,17300,17589,17877,18301,18570,35899
17336,United States of America|Kentucky|Clay County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4100,4566,4912,5002,5169,5280,5350,5475,5618,5736,5811,5863,5955,6028,6097,6198,6354,6477,6605,6818,7005,7211,7424,20251
17337,United States of America|Kentucky|Clinton County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2227,2323,2381,2432,2487,2507,2541,2589,2627,2654,2666,2682,2717,2739,2765,2819,2854,2885,2974,3079,3165,3367,3463,10212
17338,United States of America|Kentucky|Crittenden County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951,2019,2068,2132,2155,2190,2258,2300,2334,2347,2366,2386,2422,2459,2501,2542,2588,2652,2714,2813,2873,2995,3077,8999
17339,United States of America|Kentucky|Cumberland County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1712,1776,1828,1860,1893,1898,1914,1948,1987,1997,2022,2034,2050,2062,2085,2112,2142,2160,2230,2280,2348,2435,2498,6710
17340,United States of America|Kentucky|Daviess County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31196,32904,34205,35058,35919,36497,37386,38614,39439,40103,40573,41023,41466,41963,42443,43137,44288,45359,46296,47499,48420,49517,50226,100461
17341,United States of America|Kentucky|Edmonson County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2796,2902,2999,3072,3142,3222,3271,3374,3435,3487,3511,3538,3558,3584,3626,3660,3720,3762,3810,3864,3927,3997,4054,12226
17342,United States of America|Kentucky|Elliott County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525,1574,1616,1676,1694,1719,1745,1769,1790,1811,1829,1841,1861,1886,1911,1924,1943,1965,2004,2050,2109,2182,2237,7493
17343,United States of America|Kentucky|Estill County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3791,4034,4204,4347,4438,4515,4691,4819,4901,5014,5075,5126,5167,5235,5284,5355,5470,5561,5621,5793,5931,6088,6206,14178
17344,United States of America|Kentucky|Fayette County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134426,141486,148562,152548,155665,158267,163380,170761,174106,177417,179206,180601,181973,183933,185495,187234,189755,191965,194219,196894,199255,202251,204823,321964
17345,United States of America|Kentucky|Fleming County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3984,4226,4313,4478,4622,4686,4743,4856,5048,5119,5161,5198,5232,5278,5331,5402,5488,5589,5723,5883,6098,6274,6460,14439
17346,United States of America|Kentucky|Floyd County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11115,11404,11631,11859,12062,12212,12837,13536,13772,13986,14118,14203,14312,14428,14531,14659,14937,15271,15568,16070,16530,17196,17620,36296
17347,United States of America|Kentucky|Franklin County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23028,24039,25080,25662,26151,26703,27842,29406,29909,30436,30702,30914,31171,31433,31667,31977,32443,32836,33217,33720,34230,34922,35332,50492
17348,United States of America|Kentucky|Fulton County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476,1629,1856,1922,1981,2001,2054,2113,2158,2234,2268,2312,2367,2419,2467,2506,2555,2599,2659,2743,2795,2890,2927,6163
17349,United States of America|Kentucky|Gallatin County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922,2047,2143,2219,2292,2330,2382,2456,2522,2563,2610,2640,2681,2736,2776,2814,2882,2960,3015,3120,3206,3313,3376,8720
17350,United States of America|Kentucky|Garrard County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4787,5030,5273,5500,5629,5741,5878,6095,6219,6344,6414,6462,6507,6591,6654,6727,6841,6951,7055,7209,7338,7541,7662,17449
17351,United States of America|Kentucky|Grant County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5910,6421,6979,7389,7706,7881,8114,8524,8740,8936,9082,9210,9383,9533,9685,9824,10003,10228,10439,10685,10977,11247,11449,24973
17352,United States of America|Kentucky|Graves County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8305,8925,9388,9683,10010,10190,10430,10845,11092,11255,11380,11525,11646,11826,12013,12205,12480,12703,13023,13380,13672,14148,14498,37190
17353,United States of America|Kentucky|Grayson County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6984,7369,7689,7906,8077,8372,8536,8766,9013,9202,9287,9364,9457,9571,9709,9834,10042,10258,10456,10689,10907,11233,11488,26286
17354,United States of America|Kentucky|Green County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2705,2813,2911,2981,3055,3104,3165,3258,3337,3408,3429,3467,3483,3536,3563,3593,3667,3730,3779,3857,3928,4049,4104,11036
17355,United States of America|Kentucky|Greenup County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8785,9214,9523,9720,9902,10031,10234,10792,11042,11248,11362,11421,11503,11629,11752,11898,12096,12357,12614,12960,14587,14955,15208,35514
17356,United States of America|Kentucky|Hancock County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3033,3202,3371,3457,3521,3576,3635,3714,3775,3833,3866,3903,3926,3965,4010,4058,4148,4223,4313,4381,4467,4564,4614,8778
17357,United States of America|Kentucky|Hardin County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32532,35428,37275,38959,40206,42064,43766,46717,48070,49381,50096,50612,50784,51367,51940,52622,53626,54694,55694,56787,57862,59971,61279,108161
17358,United States of America|Kentucky|Harlan County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6595,6869,7112,7303,7471,7530,7687,7918,8058,8160,8289,8357,8425,8501,8579,8664,8807,8954,9094,9317,9502,9842,10078,26676
17359,United States of America|Kentucky|Harrison County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5542,5693,5980,6126,6253,6319,6427,6607,6742,6845,6899,6954,7013,7074,7130,7214,7316,7444,7572,7681,7775,7920,8047,18735
17360,United States of America|Kentucky|Hart County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3583,3823,3979,4085,4167,4235,4350,4543,4642,4768,4814,4855,4910,4960,5004,5076,5173,5273,5367,5493,5579,5731,5844,18745
17361,United States of America|Kentucky|Henderson County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11016,12001,12751,13355,13863,14137,14411,14864,15116,15554,15751,15904,16096,16807,16946,17212,17593,17932,18275,18618,18914,19451,19807,45867
17362,United States of America|Kentucky|Henry County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4830,5261,5584,5851,6006,6102,6253,6489,6586,6691,6751,6802,6869,6955,7033,7118,7243,7388,7511,7712,7841,8111,8241,15972
17363,United States of America|Kentucky|Hickman County|,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,919,943,977,1018,1044,1067,1098,1107,1128,1141,1156,1182,1195,1203,1218,1253,1265,1297,1332,1345,1381,1405,4518
