,from_city,from_country,to_city,to_country,num_flights
23504,Nagoya,Japan,Qingdao,China,2
23505,Nagoya,Japan,Tianjin,China,2
23506,Nagasaki,Japan,Tokyo,Japan,2
23507,Nagasaki,Japan,Osaka,Japan,3
23508,Nagasaki,Japan,Shanghai,China,2
23509,Nanjing,China,Osaka,Japan,2
23510,Nanjing,China,Tokyo,Japan,2
23511,Tokyo,Japan,Kota Kinabalu,Malaysia,2
23512,Tokyo,Japan,Cheju,South Korea,2
23513,Tokyo,Japan,Cairns,Australia,3
23514,Tokyo,Japan,Moscow,Russia,3
23515,Tokyo,Japan,Doha,Qatar,3
23516,Tokyo,Japan,Frankfurt,Germany,3
23517,Tokyo,Japan,Khabarovsk,Russia,2
23518,Tokyo,Japan,Nanjing,China,2
23519,Tokyo,Japan,Coolangatta,Australia,3
23520,Tokyo,Japan,Papeete,French Polynesia,2
23521,Tokyo,Japan,Sydney,Australia,2
23522,Tokyo,Japan,Vladivostok,Russia,2
23523,Okayama,Japan,Tokyo,Japan,2
23524,Okayama,Japan,Shanghai,China,2
23525,Coolangatta,Australia,Osaka,Japan,3
23526,Coolangatta,Australia,Tokyo,Japan,3
23527,Papeete,French Polynesia,Tokyo,Japan,2
23528,Busan,South Korea,Nagoya,Japan,2
23529,Shanghai,China,Sapporo,Japan,2
23530,Shanghai,China,Hiroshima,Japan,2
23531,Shanghai,China,Niigata,Japan,2
23532,Shanghai,China,Kanazawa,Japan,2
23533,Shanghai,China,Kagoshima,Japan,2
23534,Shanghai,China,Matsuyama,Japan,2
23535,Shanghai,China,Nagasaki,Japan,2
23536,Shanghai,China,Okayama,Japan,2
23537,Ho Chi Minh City,Vietnam,Fukuoka,Japan,2
23538,Ho Chi Minh City,Vietnam,Osaka,Japan,2
23539,Nanki-shirahama,Japan,Tokyo,Japan,1
23540,Sydney,Australia,Tokyo,Japan,2
23541,Qingdao,China,Fukuoka,Japan,2
23542,Qingdao,China,Nagoya,Japan,2
23543,Tokushima,Japan,Tokyo,Japan,2
23544,Tianjin,China,Nagoya,Japan,2
23545,Yamaguchi,Japan,Tokyo,Japan,2
23546,Vladivostok,Russia,Tokyo,Japan,2
23547,Yantai,China,Osaka,Japan,2
23548,Amsterdam,Netherlands,Ljubljana,Slovenia,1
23549,Brussels,Belgium,Ljubljana,Slovenia,2
23550,Copenhagen,Denmark,Ljubljana,Slovenia,2
23551,Frankfurt,Germany,Ljubljana,Slovenia,2
23552,Frankfurt,Germany,Pristina,Serbia,2
23553,Frankfurt,Germany,Tirana,Albania,1
23554,Istanbul,Turkey,Ljubljana,Slovenia,2
23555,Ljubljana,Slovenia,Amsterdam,Netherlands,1
23556,Ljubljana,Slovenia,Brussels,Belgium,2
23557,Ljubljana,Slovenia,Copenhagen,Denmark,2
23558,Ljubljana,Slovenia,Frankfurt,Germany,2
23559,Ljubljana,Slovenia,Istanbul,Turkey,2
23560,Ljubljana,Slovenia,Munich,Germany,2
23561,Ljubljana,Slovenia,Prague,Czech Republic,1
23562,Ljubljana,Slovenia,Pristina,Serbia,1
23563,Ljubljana,Slovenia,Sarajevo,Bosnia and Herzegovina,1
23564,Ljubljana,Slovenia,Skopje,Macedonia,1
23565,Ljubljana,Slovenia,Moscow,Russia,2
23566,Ljubljana,Slovenia,Podgorica,Montenegro,2
23567,Ljubljana,Slovenia,Tirana,Albania,1
23568,Ljubljana,Slovenia,Vienna,Austria,2
23569,Ljubljana,Slovenia,Warsaw,Poland,2
23570,Ljubljana,Slovenia,Zurich,Switzerland,2
23571,Munich,Germany,Ljubljana,Slovenia,2
23572,Munich,Germany,Pristina,Serbia,2
23573,Prague,Czech Republic,Ljubljana,Slovenia,1
23574,Pristina,Serbia,Frankfurt,Germany,2
23575,Pristina,Serbia,Ljubljana,Slovenia,1
23576,Pristina,Serbia,Munich,Germany,2
23577,Sarajevo,Bosnia and Herzegovina,Ljubljana,Slovenia,1
23578,Skopje,Macedonia,Ljubljana,Slovenia,1
23579,Moscow,Russia,Ljubljana,Slovenia,2
23580,Podgorica,Montenegro,Ljubljana,Slovenia,2
23581,Tirana,Albania,Frankfurt,Germany,1
23582,Tirana,Albania,Ljubljana,Slovenia,1
23583,Vienna,Austria,Ljubljana,Slovenia,2
23584,Warsaw,Poland,Ljubljana,Slovenia,2
23585,Zurich,Switzerland,Ljubljana,Slovenia,2
23586,Adelaide,Australia,Auckland,New Zealand,4
23587,Adelaide,Australia,Cairns,Australia,1
23588,Adelaide,Australia,Denpasar,Indonesia,2
23589,Adelaide,Australia,Darwin,Australia,2
23590,Adelaide,Australia,Melbourne,Australia,4
23591,Adelaide,Australia,Coolangatta,Australia,2
23592,Adelaide,Australia,Perth,Australia,3
23593,Auckland,New Zealand,Adelaide,Australia,3
23594,Auckland,New Zealand,Christchurch,New Zealand,2
23595,Auckland,New Zealand,Dunedin,New Zealand,2
23596,Auckland,New Zealand,Coolangatta,Australia,3
23597,Auckland,New Zealand,Wellington,New Zealand,2
23598,Auckland,New Zealand,Queenstown International,New Zealand,2
23599,Avalon,Australia,Sydney,Australia,1
23600,Uluru,Australia,Sydney,Australia,2
23601,Bangkok,Thailand,Melbourne,Australia,3
23602,Brisbane,Australia,Hobart,Australia,2
23603,Brisbane,Australia,Hamilton Island,Australia,2
23604,Brisbane,Australia,Launceston,Australia,1
23605,Brisbane,Australia,Mackay,Australia,3
23606,Brisbane,Australia,Newcastle,Australia,3
23607,Brisbane,Australia,Prosserpine,Australia,2
23608,Ballina Byron Bay,Australia,Melbourne,Australia,1
23609,Ballina Byron Bay,Australia,Sydney,Australia,3
23610,Christchurch,New Zealand,Auckland,New Zealand,2
23611,Christchurch,New Zealand,Melbourne,Australia,3
23612,Christchurch,New Zealand,Coolangatta,Australia,3
23613,Christchurch,New Zealand,Wellington,New Zealand,2
23614,Cairns,Australia,Adelaide,Australia,1
23615,Cairns,Australia,Darwin,Australia,2
23616,Cairns,Australia,Melbourne,Australia,4
23617,Cairns,Australia,Coolangatta,Australia,1
23618,Cairns,Australia,Perth,Australia,1
23619,Cairns,Australia,Sydney,Australia,4
23620,Denpasar,Indonesia,Adelaide,Australia,2
23621,Denpasar,Indonesia,Darwin,Australia,2
23622,Darwin,Australia,Adelaide,Australia,2
23623,Darwin,Australia,Cairns,Australia,2
23624,Darwin,Australia,Denpasar,Indonesia,2
23625,Darwin,Australia,Melbourne,Australia,3
23626,Dunedin,New Zealand,Auckland,New Zealand,2
23627,Hobart,Australia,Brisbane,Australia,2
23628,Hobart,Australia,Melbourne,Australia,4
23629,Hobart,Australia,Sydney,Australia,3
23630,Phuket,Thailand,Melbourne,Australia,1
23631,Phuket,Thailand,Sydney,Australia,1
23632,Honolulu,United States,Melbourne,Australia,2
23633,Hamilton Island,Australia,Brisbane,Australia,2
23634,Hamilton Island,Australia,Melbourne,Australia,2
23635,Hamilton Island,Australia,Sydney,Australia,2
23636,Praya,Indonesia,Perth,Australia,1
23637,Launceston,Australia,Brisbane,Australia,1
23638,Launceston,Australia,Melbourne,Australia,3
23639,Launceston,Australia,Sydney,Australia,2
23640,Maroochydore,Australia,Melbourne,Australia,3
23641,Maroochydore,Australia,Sydney,Australia,2
23642,Melbourne,Australia,Bangkok,Thailand,3
23643,Melbourne,Australia,Ballina Byron Bay,Australia,1
23644,Melbourne,Australia,Christchurch,New Zealand,4
23645,Melbourne,Australia,Cairns,Australia,4
23646,Melbourne,Australia,Darwin,Australia,3
23647,Melbourne,Australia,Hobart,Australia,4
23648,Melbourne,Australia,Phuket,Thailand,1
23649,Melbourne,Australia,Honolulu,United States,2
23650,Melbourne,Australia,Hamilton Island,Australia,2
23651,Melbourne,Australia,Launceston,Australia,3
23652,Melbourne,Australia,Maroochydore,Australia,3
23653,Melbourne,Australia,Tokyo,Japan,1
23654,Melbourne,Australia,Newcastle,Australia,2
23655,Melbourne,Australia,Coolangatta,Australia,3
23656,Melbourne,Australia,Townsville,Australia,1
23657,Melbourne,Australia,Queenstown International,New Zealand,1
23658,Mackay,Australia,Brisbane,Australia,3
23659,Tokyo,Japan,Melbourne,Australia,1
23660,Newcastle,Australia,Brisbane,Australia,3
23661,Newcastle,Australia,Melbourne,Australia,2
23662,Newcastle,Australia,Coolangatta,Australia,1
23663,Coolangatta,Australia,Adelaide,Australia,2
23664,Coolangatta,Australia,Auckland,New Zealand,3
23665,Coolangatta,Australia,Christchurch,New Zealand,3
23666,Coolangatta,Australia,Cairns,Australia,1
23667,Coolangatta,Australia,Melbourne,Australia,3
23668,Coolangatta,Australia,Newcastle,Australia,1
23669,Coolangatta,Australia,Sydney,Australia,4
23670,Perth,Australia,Adelaide,Australia,3
23671,Perth,Australia,Cairns,Australia,1
23672,Perth,Australia,Praya,Indonesia,1
23673,Prosserpine,Australia,Brisbane,Australia,2
23674,Sydney,Australia,Avalon,Australia,1
23675,Sydney,Australia,Uluru,Australia,2
23676,Sydney,Australia,Ballina Byron Bay,Australia,3
23677,Sydney,Australia,Hobart,Australia,3
23678,Sydney,Australia,Phuket,Thailand,1
23679,Sydney,Australia,Hamilton Island,Australia,2
23680,Sydney,Australia,Launceston,Australia,2
23681,Sydney,Australia,Maroochydore,Australia,2
23682,Sydney,Australia,Coolangatta,Australia,4
23683,Sydney,Australia,Townsville,Australia,2
23684,Townsville,Australia,Melbourne,Australia,1
23685,Townsville,Australia,Sydney,Australia,2
23686,Wellington,New Zealand,Auckland,New Zealand,2
23687,Wellington,New Zealand,Christchurch,New Zealand,2
23688,Queenstown International,New Zealand,Auckland,New Zealand,2
23689,Pyongyang,North Korea,Kuala Lumpur,Malaysia,1
23690,Pyongyang,North Korea,Shenyang,China,1
23691,Pyongyang,North Korea,Vladivostok,Russia,1
23692,Kuala Lumpur,Malaysia,Pyongyang,North Korea,1
23693,Shenyang,China,Pyongyang,North Korea,1
23694,Vladivostok,Russia,Pyongyang,North Korea,1
23695, Ambon,Ambon,Fak Fak,Indonesia,1
23696, Ambon,Ambon,Langgur-Kei Islands,Indonesia,1
23697, Ambon,Ambon,Manokwari,Indonesia,1
23698, Ambon,Ambon,Nabire,Indonesia,1
23699, Ambon,Ambon,Sorong,Indonesia,1
23700,Banjarmasin,Indonesia,Bandung,Indonesia,1
23701,Banjarmasin,Indonesia,Balikpapan,Indonesia,2
23702,Banjarmasin,Indonesia,Yogyakarta,Indonesia,1
23703,Banjarmasin,Indonesia,Semarang,Indonesia,1
23704,Bandung,Indonesia,Banjarmasin,Indonesia,1
23705,Bandung,Indonesia,Batam,Indonesia,1
23706,Bandung,Indonesia,Yogyakarta,Indonesia,1
23707,Bandung,Indonesia,Pekanbaru,Indonesia,2
23708,Bengkulu,Indonesia,Batam,Indonesia,1
23709,Balikpapan,Indonesia,Banjarmasin,Indonesia,2
23710,Balikpapan,Indonesia,Batam,Indonesia,1
23711,Balikpapan,Indonesia,Palu,Indonesia,2
23712,Balikpapan,Indonesia,Semarang,Indonesia,1
23713,Batam,Indonesia,Bandung,Indonesia,1
23714,Batam,Indonesia,Bengkulu,Indonesia,1
23715,Batam,Indonesia,Balikpapan,Indonesia,1
23716,Batam,Indonesia,Jambi,Indonesia,2
23717,Batam,Indonesia,Denpasar,Indonesia,1
23718,Batam,Indonesia,Yogyakarta,Indonesia,1
23719,Batam,Indonesia,Ranai-Natuna Besar Island,Indonesia,1
23720,Batam,Indonesia,Padang,Indonesia,2
23721,Batam,Indonesia,Pangkal Pinang,Indonesia,1
23722,Batam,Indonesia,Pekanbaru,Indonesia,2
23723,Batam,Indonesia,Palembang,Indonesia,2
23724,Batam,Indonesia,Pontianak,Indonesia,1
23725,Batam,Indonesia,Semarang,Indonesia,1
23726,Batam,Indonesia,Surabaya,Indonesia,2
23727,Bau-Bau,Indonesia,Ujung Pandang,Indonesia,1
23728,Babo,Indonesia,Sorong,Indonesia,1
23729,Jakarta,Indonesia,Kendari,Indonesia,1
23730,Jakarta,Indonesia,Taraken,Indonesia,1
23731,Jambi,Indonesia,Batam,Indonesia,2
23732,Jayapura,Indonesia,Nabire,Indonesia,1
23733,Denpasar,Indonesia,Batam,Indonesia,1
23734,Denpasar,Indonesia,Malang,Indonesia,1
23735,Denpasar,Indonesia,Maumere,Indonesia,1
23736,Denpasar,Indonesia,Waingapu,Indonesia,1
23737,Fak Fak,Indonesia,Kaimana,Indonesia,1
23738,Fak Fak,Indonesia,Manokwari,Indonesia,1
23739,Fak Fak,Indonesia,Sorong,Indonesia,1
23740,Gorontalo,Indonesia,Manado,Indonesia,1
23741,Yogyakarta,Indonesia,Banjarmasin,Indonesia,1
23742,Yogyakarta,Indonesia,Bandung,Indonesia,1
23743,Yogyakarta,Indonesia,Batam,Indonesia,1
23744,Yogyakarta,Indonesia,Praya,Indonesia,1
23745,Yogyakarta,Indonesia,Pekanbaru,Indonesia,2
23746,Yogyakarta,Indonesia,Surabaya,Indonesia,2
23747,Kao,Indonesia,Manado,Indonesia,1
23748,Kendari,Indonesia,Jakarta,Indonesia,1
23749,Kaimana,Indonesia, Ambon,Ambon,1
23750,Kaimana,Indonesia,Fak Fak,Indonesia,1
23751,Kaimana,Indonesia,Nabire,Indonesia,1
23752,Kupang,Indonesia,Maumere,Indonesia,1
23753,Kupang,Indonesia,Surabaya,Indonesia,3
23754,Praya,Indonesia,Yogyakarta,Indonesia,1
23755,Luwuk,Indonesia,Ujung Pandang,Indonesia,2
23756,Manado,Indonesia,Gorontalo,Indonesia,1
23757,Manado,Indonesia,Kao,Indonesia,1
23758,Manado,Indonesia,Melonguane,Indonesia,1
23759,Manado,Indonesia,Naha,Indonesia,1
23760,Manado,Indonesia,Sorong,Indonesia,1
23761,Manado,Indonesia,Surabaya,Indonesia,3
23762,Manokwari,Indonesia, Ambon,Ambon,1
23763,Manokwari,Indonesia,Fak Fak,Indonesia,1
23764,Malang,Indonesia,Denpasar,Indonesia,1
23765,Melonguane,Indonesia,Manado,Indonesia,1
23766,Maumere,Indonesia,Denpasar,Indonesia,1
23767,Maumere,Indonesia,Kupang,Indonesia,2
23768,Naha,Indonesia,Manado,Indonesia,1
23769,Nabire,Indonesia, Ambon,Ambon,1
23770,Nabire,Indonesia,Jayapura,Indonesia,1
23771,Nabire,Indonesia,Kaimana,Indonesia,1
23772,Ranai-Natuna Besar Island,Indonesia,Batam,Indonesia,1
23773,Padang,Indonesia,Batam,Indonesia,2
23774,Pangkal Pinang,Indonesia,Batam,Indonesia,1
23775,Pangkal Pinang,Indonesia,Tanjung Pandan,Indonesia,1
23776,Pekanbaru,Indonesia,Bandung,Indonesia,2
23777,Pekanbaru,Indonesia,Batam,Indonesia,2
23778,Pekanbaru,Indonesia,Yogyakarta,Indonesia,2
23779,Palangkaraya,Indonesia,Surabaya,Indonesia,1
23780,Palembang,Indonesia,Batam,Indonesia,2
23781,Palembang,Indonesia,Bandar Lampung-Sumatra Island,Indonesia,1
23782,Palu,Indonesia,Balikpapan,Indonesia,2
23783,Palu,Indonesia,Surabaya,Indonesia,1
23784,Pontianak,Indonesia,Batam,Indonesia,1
23785,Poso,Indonesia,Ujung Pandang,Indonesia,1
23786,Sorong,Indonesia, Ambon,Ambon,1
23787,Sorong,Indonesia,Babo,Indonesia,1
23788,Sorong,Indonesia,Fak Fak,Indonesia,1
23789,Sorong,Indonesia,Manado,Indonesia,1
23790,Semarang,Indonesia,Banjarmasin,Indonesia,1
23791,Semarang,Indonesia,Balikpapan,Indonesia,1
23792,Semarang,Indonesia,Batam,Indonesia,1
23793,Surabaya,Indonesia,Batam,Indonesia,2
23794,Surabaya,Indonesia,Yogyakarta,Indonesia,2
23795,Surabaya,Indonesia,Kupang,Indonesia,3
23796,Surabaya,Indonesia,Manado,Indonesia,3
23797,Surabaya,Indonesia,Palangkaraya,Indonesia,1
23798,Surabaya,Indonesia,Taraken,Indonesia,1
23799,Tanjung Pandan,Indonesia,Pangkal Pinang,Indonesia,1
23800,Taraken,Indonesia,Jakarta,Indonesia,1
23801,Taraken,Indonesia,Surabaya,Indonesia,1
23802,Taraken,Indonesia,Ujung Pandang,Indonesia,1
23803,Ujung Pandang,Indonesia,Bau-Bau,Indonesia,1
23804,Ujung Pandang,Indonesia,Luwuk,Indonesia,2
23805,Ujung Pandang,Indonesia,Poso,Indonesia,1
23806,Ujung Pandang,Indonesia,Taraken,Indonesia,1
23807,Waingapu,Indonesia,Denpasar,Indonesia,1
23808,Berbera,Somalia,Bosaso,Somalia,2
23809,Berbera,Somalia,Djibouti,Djibouti,1
23810,Belgrade,Serbia,Banja Luka,Bosnia and Herzegovina,1
23811,Belgrade,Serbia,Brussels,Belgium,1
23812,Belgrade,Serbia,Copenhagen,Denmark,1
23813,Belgrade,Serbia,Larnaca,Cyprus,2
23814,Belgrade,Serbia,Ljubljana,Slovenia,1
23815,Belgrade,Serbia,Bucharest,Romania,2
23816,Belgrade,Serbia,Prague,Czech Republic,1
23817,Belgrade,Serbia,Istanbul,Turkey,3
23818,Belgrade,Serbia,Thessaloniki,Greece,1
23819,Belgrade,Serbia,Skopje,Macedonia,1
23820,Belgrade,Serbia,Sofia,Bulgaria,1
23821,Belgrade,Serbia,Moscow,Russia,2
23822,Belgrade,Serbia,Podgorica,Montenegro,2
23823,Belgrade,Serbia,Tivat,Montenegro,2
23824,Belgrade,Serbia,Tel-aviv,Israel,1
23825,Belgrade,Serbia,Varna,Bulgaria,1
23826,Belgrade,Serbia,Vienna,Austria,2
23827,Belgrade,Serbia,Warsaw,Poland,2
23828,Belgrade,Serbia,Zurich,Switzerland,2
23829,Banja Luka,Bosnia and Herzegovina,Belgrade,Serbia,1
23830,Brussels,Belgium,Belgrade,Serbia,1
23831,Bosaso,Somalia,Berbera,Somalia,2
23832,Bosaso,Somalia,Galcaio,Somalia,2
23833,Copenhagen,Denmark,Belgrade,Serbia,1
23834,Dubai,United Arab Emirates,Berbera,Somalia,2
23835,Galcaio,Somalia,Bosaso,Somalia,2
23836,Djibouti,Djibouti,Hargeisa,Somalia,1
23837,Larnaca,Cyprus,Belgrade,Serbia,2
23838,London,United Kingdom,Belgrade,Serbia,2
23839,Ljubljana,Slovenia,Belgrade,Serbia,1
23840,Mogadishu,Somalia,Berbera,Somalia,2
23841,Bucharest,Romania,Belgrade,Serbia,2
23842,Prague,Czech Republic,Belgrade,Serbia,1
23843,Istanbul,Turkey,Belgrade,Serbia,3
23844,Thessaloniki,Greece,Belgrade,Serbia,1
23845,Skopje,Macedonia,Belgrade,Serbia,1
23846,Sofia,Bulgaria,Belgrade,Serbia,1
23847,Moscow,Russia,Belgrade,Serbia,2
23848,Podgorica,Montenegro,Belgrade,Serbia,2
23849,Tivat,Montenegro,Belgrade,Serbia,2
23850,Tel-aviv,Israel,Belgrade,Serbia,1
23851,Varna,Bulgaria,Belgrade,Serbia,1
23852,Vienna,Austria,Belgrade,Serbia,2
23853,Warsaw,Poland,Belgrade,Serbia,2
23854,Zurich,Switzerland,Belgrade,Serbia,2
23855,Fort Frances,Canada,Kenora,Canada,1
23856,Fort Frances,Canada,Thunder Bay,Canada,1
23857,Sault Sainte Marie,Canada,Thunder Bay,Canada,1
23858,Sault Sainte Marie,Canada,Sudbury,Canada,1
23859,Flin Flon,Canada,The Pas,Canada,2
23860,Dryden,Canada,Kenora,Canada,1
23861,Dryden,Canada,Thunder Bay,Canada,1
23862,Dryden,Canada,Red Lake,Canada,1
23863,Dryden,Canada,Sioux Lookout,Canada,1
23864,The Pas,Canada,Flin Flon,Canada,2
23865,The Pas,Canada,Winnipeg,Canada,2
23866,Kenora,Canada,Fort Frances,Canada,1
23867,Kenora,Canada,Dryden,Canada,1
23868,Kenora,Canada,Winnipeg,Canada,1
23869,Thunder Bay,Canada,Fort Frances,Canada,1
23870,Thunder Bay,Canada,Sault Sainte Marie,Canada,1
23871,Thunder Bay,Canada,Timmins,Canada,1
23872,Thunder Bay,Canada,Sioux Lookout,Canada,2
23873,Red Lake,Canada,Dryden,Canada,1
23874,Red Lake,Canada,Winnipeg,Canada,1
23875,Red Lake,Canada,Sioux Lookout,Canada,2
23876,Sudbury,Canada,Sault Sainte Marie,Canada,1
23877,Sudbury,Canada,Thunder Bay,Canada,1
23878,Sudbury,Canada,Timmins,Canada,1
23879,Sudbury,Canada,North Bay,Canada,1
23880,Timmins,Canada,Sudbury,Canada,1
23881,Timmins,Canada,Kapuskasing,Canada,1
23882,Winnipeg,Canada,Flin Flon,Canada,2
23883,Winnipeg,Canada,The Pas,Canada,2
23884,Winnipeg,Canada,Kenora,Canada,1
23885,Winnipeg,Canada,Red Lake,Canada,1
23886,Sioux Lookout,Canada,Fort Frances,Canada,1
23887,Sioux Lookout,Canada,Dryden,Canada,1
23888,Sioux Lookout,Canada,Thunder Bay,Canada,2
23889,Sioux Lookout,Canada,Red Lake,Canada,2
23890,North Bay,Canada,Sudbury,Canada,1
23891,Kapuskasing,Canada,Thunder Bay,Canada,1
23892,Kapuskasing,Canada,Timmins,Canada,1
23893,Samana,Dominican Republic,San Juan,Puerto Rico,1
23894,Cap Haitien,Haiti,Providenciales,Turks and Caicos Islands,2
23895,Cockburn Town,Turks and Caicos Islands,South Caicos,Turks and Caicos Islands,1
23896,Kingston,Jamaica,Providenciales,Turks and Caicos Islands,1
23897,Kingston,Jamaica,Santo Domingo,Dominican Republic,1
23898,Port-au-prince,Haiti,Providenciales,Turks and Caicos Islands,1
23899,Providenciales,Turks and Caicos Islands,Cap Haitien,Haiti,2
23900,Providenciales,Turks and Caicos Islands,Kingston,Jamaica,1
23901,Providenciales,Turks and Caicos Islands,Port-au-prince,Haiti,1
23902,Providenciales,Turks and Caicos Islands,Puerto Plata,Dominican Republic,1
23903,Providenciales,Turks and Caicos Islands,Santo Domingo,Dominican Republic,1
23904,Providenciales,Turks and Caicos Islands,San Juan,Puerto Rico,1
23905,Providenciales,Turks and Caicos Islands,Santiago,Dominican Republic,1
23906,Providenciales,Turks and Caicos Islands,South Caicos,Turks and Caicos Islands,1
23907,Puerto Plata,Dominican Republic,Providenciales,Turks and Caicos Islands,1
23908,Puerto Plata,Dominican Republic,San Juan,Puerto Rico,1
23909,Santo Domingo,Dominican Republic,Kingston,Jamaica,1
23910,Santo Domingo,Dominican Republic,Providenciales,Turks and Caicos Islands,1
23911,San Juan,Puerto Rico,Samana,Dominican Republic,1
23912,San Juan,Puerto Rico,Providenciales,Turks and Caicos Islands,1
23913,San Juan,Puerto Rico,Puerto Plata,Dominican Republic,1
23914,Santiago,Dominican Republic,Providenciales,Turks and Caicos Islands,1
23915,South Caicos,Turks and Caicos Islands,Cockburn Town,Turks and Caicos Islands,1
23916,South Caicos,Turks and Caicos Islands,Providenciales,Turks and Caicos Islands,1
23917,Amsterdam,Netherlands,Gdansk,Poland,1
23918,Amsterdam,Netherlands,Krakow,Poland,1
23919,Brussels,Belgium,Gdansk,Poland,1
23920,Brussels,Belgium,Wroclaw,Poland,1
23921,Beauvais,France,Rzeszow,Poland,1
23922,Paris,France,Wroclaw,Poland,1
23923,Dubrovnik,Croatia,Warsaw,Poland,1
23924,Rome,Italy,Rzeszow,Poland,1
23925,Gdansk,Poland,Amsterdam,Netherlands,1
23926,Gdansk,Poland,Brussels,Belgium,1
23927,Gdansk,Poland,Helsinki,Finland,1
23928,Gdansk,Poland,Krakow,Poland,1
23929,Gdansk,Poland,Lublin,Poland,1
23930,Gdansk,Poland,Wroclaw,Poland,1
23931,Gdansk,Poland,Zurich,Switzerland,1
23932,Helsinki,Finland,Gdansk,Poland,1
23933,Krakow,Poland,Amsterdam,Netherlands,1
23934,Krakow,Poland,Gdansk,Poland,1
23935,Krakow,Poland,Zurich,Switzerland,1
23936,Lublin,Poland,Gdansk,Poland,1
23937,Lublin,Poland,Milano,Italy,1
23938,Milano,Italy,Lublin,Poland,1
23939,Rzeszow,Poland,Beauvais,France,1
23940,Rzeszow,Poland,Rome,Italy,1
23941,Split,Croatia,Warsaw,Poland,1
23942,Warsaw,Poland,Dubrovnik,Croatia,1
23943,Warsaw,Poland,Split,Croatia,1
23944,Warsaw,Poland,Zadar,Croatia,1
23945,Wroclaw,Poland,Brussels,Belgium,1
23946,Wroclaw,Poland,Paris,France,1
23947,Wroclaw,Poland,Gdansk,Poland,1
23948,Wroclaw,Poland,Zurich,Switzerland,1
23949,Zadar,Croatia,Warsaw,Poland,1
23950,Zurich,Switzerland,Gdansk,Poland,1
23951,Zurich,Switzerland,Krakow,Poland,1
23952,Zurich,Switzerland,Wroclaw,Poland,1
23953,Hydaburg,United States,Ketchikan,United States,1
23954,Ketchikan,United States,Hydaburg,United States,1
23955,Athens,United States,Nashville,United States,1
23956,Nashville,United States,Athens,United States,1
23957,Nashville,United States,Jackson,United States,1
23958,Burbank,United States,Imperial,United States,1
23959,Dallas,United States,El Dorado,United States,1
23960,El Dorado,United States,Dallas,United States,1
23961,El Dorado,United States,Hot Springs,United States,1
23962,Gustavus,United States,Hoonah,United States,1
23963,Hoonah,United States,Gustavus,United States,1
23964,Hot Springs,United States,El Dorado,United States,1
23965,Hot Springs,United States,Memphis,United States,1
23966,Harrison,United States,Kansas City,United States,1
23967,Harrison,United States,Memphis,United States,1
23968,Imperial,United States,Burbank,United States,1
23969,Imperial,United States,San Diego,United States,1
23970,Kansas City,United States,Harrison,United States,1
23971,Kansas City,United States,Salina,United States,1
23972,Memphis,United States,El Dorado,United States,1
23973,Memphis,United States,Hot Springs,United States,1
23974,Memphis,United States,Harrison,United States,1
23975,Memphis,United States,Jackson,United States,1
23976,Jackson,United States,Nashville,United States,1
23977,Jackson,United States,Memphis,United States,1
23978,North Bend,United States,Portland,United States,1
23979,Pendleton,United States,Portland,United States,1
23980,Portland,United States,North Bend,United States,1
23981,Portland,United States,Pendleton,United States,1
23982,San Diego,United States,Imperial,United States,1
23983,Skagway,United States,Haines,United States,1
23984,Salina,United States,Kansas City,United States,1
23985,Hanoi,Vietnam,Phnom-penh,Cambodia,2
23986,Sihanoukville,Cambodia,Siem-reap,Cambodia,1
23987,Phnom-penh,Cambodia,Hanoi,Vietnam,2
23988,Phnom-penh,Cambodia,Shanghai,China,1
23989,Phnom-penh,Cambodia,Siem-reap,Cambodia,1
23990,Phnom-penh,Cambodia,Ho Chi Minh City,Vietnam,3
23991,Shanghai,China,Phnom-penh,Cambodia,2
23992,Siem-reap,Cambodia,Sihanoukville,Cambodia,1
23993,Siem-reap,Cambodia,Phnom-penh,Cambodia,4
23994,Siem-reap,Cambodia,Ho Chi Minh City,Vietnam,2
23995,Ho Chi Minh City,Vietnam,Phnom-penh,Cambodia,3
23996,Ho Chi Minh City,Vietnam,Siem-reap,Cambodia,2
23997,Chiang Mai,Thailand,Mae Hong Son,Thailand,1
23998,Chiang Mai,Thailand,Nan,Thailand,1
23999,Chiang Mai,Thailand,Phitsanulok,Thailand,1
24000,Chiang Mai,Thailand,Pai,Thailand,1
24001,Mae Hong Son,Thailand,Chiang Mai,Thailand,1
24002,Nan,Thailand,Chiang Mai,Thailand,1
24003,Phitsanulok,Thailand,Chiang Mai,Thailand,1
24004,Pai,Thailand,Chiang Mai,Thailand,1
24005,Hong Kong,Hong Kong,Phnom-penh,Cambodia,1
24006,Hong Kong,Hong Kong,Siem-reap,Cambodia,1
24007,Hong Kong,Hong Kong,Yangon,Burma,1
24008,Phnom-penh,Cambodia,Hong Kong,Hong Kong,1
24009,Siem-reap,Cambodia,Hong Kong,Hong Kong,1
24010,Yangon,Burma,Hong Kong,Hong Kong,1
24011,Bangkok,Thailand,Guwahati,India,1
24012,Bangkok,Thailand,Baghdogra,India,1
24013,Kolkata,India,Thimphu,Bhutan,1
24014,Dhaka,Bangladesh,Thimphu,Bhutan,1
24015,Guwahati,India,Bangkok,Thailand,1
24016,Guwahati,India,Thimphu,Bhutan,1
24017,Baghdogra,India,Bangkok,Thailand,1
