,from_city,from_country,to_city,to_country,num_flights
13728,Guangzhou,China,Liuzhou,China,1
13730,Guangzhou,China,Mianyang,China,1
13732,Guangzhou,China,Meixian,China,1
13733,Guangzhou,China,Nanchong,China,1
13735,Guangzhou,China,Ninbo,China,3
13736,Guangzhou,China,Nanyang,China,1
13743,Guangzhou,China,Shantou,China,1
13745,Guangzhou,China,Sanya,China,3
13746,Guangzhou,China,Tongren,China,1
13747,Guangzhou,China,Huangshan,China,1
13748,Guangzhou,China,Taiyuan,China,3
13749,Guangzhou,China,Urumqi,China,3
13750,Guangzhou,China,Xiangfan,China,1
13751,Guangzhou,China,Xuzhou,China,1
13752,Guangzhou,China,Yichang,China,2
13753,Guangzhou,China,Yiwu,China,1
13754,Guangzhou,China,Yancheng,China,1
13755,Guangzhou,China,Yangzhou,China,1
13757,Guangzhou,China,Zhanjiang,China,1
13758,Guangzhou,China,Zunyi,China,1
13759,Changde,China,Guangzhou,China,1
13760,Changde,China,Beijing,China,1
13761,Changde,China,Shenzhen,China,1
13764,Zhengzhou,China,Baotou,China,2
13765,Zhengzhou,China,Beihai,China,1
13768,Zhengzhou,China,Dongsheng,China,2
13769,Zhengzhou,China,Fuzhou,China,4
13770,Zhengzhou,China,Hami,China,1
13772,Zhengzhou,China,Yinchuan,China,3
13773,Zhengzhou,China,Nanyang,China,1
13774,Zhengzhou,China,Shanghai,China,6
13775,Zhengzhou,China,Sanya,China,5
13776,Zhengzhou,China,Yulin,China,1
13777,Zhengzhou,China,Wenzhou,China,2
13778,Zhengzhou,China,Yiwu,China,1
13779,Zhengzhou,China,Yangzhou,China,1
13780,Zhengzhou,China,Zhuhai,China,2
13782,Changchun,China,Chongqing,China,1
13783,Changchun,China,Hohhot,China,1
13784,Changchun,China,Hefei,China,1
13785,Changchun,China,Hangzhou,China,2
13787,Changchun,China,Nanchang,China,1
13788,Changchun,China,Baishan,China,1
13789,Changchun,China,Ninbo,China,2
13792,Changchun,China,Taiyuan,China,1
13793,Changchun,China,Yanji,China,1
13794,Changzhi,China,Guangzhou,China,1
13795,Changzhi,China,Datong,China,1
13796,Changzhi,China,Beijing,China,4
13803,Chongqing,China,Beihai,China,2
13804,Chongqing,China,Changchun,China,1
13805,Chongqing,China,Fuzhou,China,3
13806,Chongqing,China,Jinghonggasa,China,1
13807,Chongqing,China,Shenyang,China,1
13808,Chongqing,China,Yuncheng,China,1
13810,Changcha,China,Baotou,China,1
13811,Changcha,China,Beihai,China,1
13813,Changcha,China,Guangzhou,China,1
13814,Changcha,China,Changzhou,China,1
13815,Changcha,China,Dalian,China,1
13816,Changcha,China,Haikou,China,4
13817,Changcha,China,Hohhot,China,3
13818,Changcha,China,Harbin,China,1
13820,Changcha,China,Yinchuan,China,1
13821,Changcha,China,Quanzhou,China,3
13822,Changcha,China,Guiyang,China,6
13823,Changcha,China,Lanzhou,China,4
13824,Changcha,China,Luzhou,China,2
13825,Changcha,China,Mianyang,China,2
13826,Changcha,China,Ninbo,China,5
13827,Changcha,China,Nanning,China,4
13828,Changcha,China,Shijiazhuang,China,1
13829,Changcha,China,Shantou,China,2
13830,Changcha,China,Shenzhen,China,2
13831,Changcha,China,Huangshan,China,1
13832,Changcha,China,Taiyuan,China,3
13833,Changcha,China,Urumqi,China,2
13834,Changcha,China,Xining,China,1
13835,Changcha,China,Yuncheng,China,1
13836,Changcha,China,Yantai,China,1
13837,Changcha,China,Yangzhou,China,1
13838,Changcha,China,Zhuhai,China,1
13840,Chengdu,China,Baotou,China,1
13841,Chengdu,China,Nanyang,China,1
13842,Changzhou,China,Changcha,China,1
13843,Changzhou,China,Fuzhou,China,2
13844,Changzhou,China,Taiyuan,China,2
13847,Datong,China,Changzhi,China,1
13848,Dandong,China,Shanghai,China,1
13850,Shangri-La,China,Guangzhou,China,1
13851,Dalian,China,Guangzhou,China,1
13853,Dalian,China,Changcha,China,1
13854,Dalian,China,Hohhot,China,1
13855,Dalian,China,Nanchang,China,1
13856,Dalian,China,Mudanjiang,China,1
13857,Dalian,China,Ninbo,China,4
13860,Dalian,China,Huangshan,China,1
13861,Dalian,China,Yanji,China,1
13862,Dalian,China,Yancheng,China,1
13863,Dalian,China,Yangzhou,China,1
13864,Dali,China,Guiyang,China,1
13865,Dunhuang,China,Urumqi,China,2
13866,Dunhuang,China,Xi'an,China,2
13869,Daqing,China,Qingdao,China,2
13870,Dongsheng,China,Zhengzhou,China,2
13874,Dayong,China,Guangzhou,China,1
13875,Dayong,China,Shenzhen,China,1
13877,Dayong,China,Taiyuan,China,1
13879,Fuzhou,China,Guangzhou,China,3
13881,Fuzhou,China,Zhengzhou,China,4
13882,Fuzhou,China,Chongqing,China,3
13883,Fuzhou,China,Changzhou,China,2
13884,Fuzhou,China,Hangzhou,China,2
13885,Fuzhou,China,Harbin,China,2
13886,Fuzhou,China,Kunming,China,3
13888,Fuzhou,China,Guiyang,China,3
13890,Fuzhou,China,Shanghai,China,6
13892,Fuzhou,China,Sanya,China,3
13893,Fuzhou,China,Shenzhen,China,4
13894,Fuzhou,China,Qingdao,China,3
13895,Fuzhou,China,Wuhan,China,3
13897,Fuyang,China,Guangzhou,China,1
13901,Haikou,China,Changcha,China,4
13902,Haikou,China,Nanning,China,4
13903,Haikou,China,Shanghai,China,6
13904,Haikou,China,Wuhan,China,3
13905,Haikou,China,Xiamen,China,3
13908,Handan,China,Guangzhou,China,1
13909,Hohhot,China,Changchun,China,1
13910,Hohhot,China,Changcha,China,3
13911,Hohhot,China,Dalian,China,1
13912,Hohhot,China,Yinchuan,China,1
13913,Hohhot,China,Nanjing,China,3
13914,Hohhot,China,Qingdao,China,1
13915,Hohhot,China,Tongliao,China,3
13916,Hohhot,China,Urumqi,China,1
13917,Hohhot,China,Xilinhot,China,3
13918,Hefei,China,Changchun,China,1
13919,Hefei,China,Harbin,China,2
13920,Hefei,China,Taiyuan,China,3
13921,Hefei,China,Xi'an,China,4
13922,Hefei,China,Zhuhai,China,1
13924,Hangzhou,China,Changchun,China,3
13925,Hangzhou,China,Fuzhou,China,2
13926,Hangzhou,China,Harbin,China,3
13927,Hangzhou,China,Nanyang,China,1
13928,Hangzhou,China,Urumqi,China,1
13929,Hangzhou,China,Wuhan,China,5
13930,Hangzhou,China,Zhuhai,China,1
13931,Zhijiang,China,Guangzhou,China,1
13938,Hami,China,Zhengzhou,China,1
13939,Hami,China,Urumqi,China,3
13941,Harbin,China,Changcha,China,1
13942,Harbin,China,Fuzhou,China,2
13943,Harbin,China,Hefei,China,2
13944,Harbin,China,Hangzhou,China,3
13946,Harbin,China,Nanchang,China,3
13949,Harbin,China,Yinchun,China,1
13950,Harbin,China,Mohe County,China,1
13951,Harbin,China,Yuncheng,China,1
13952,Harbin,China,Yiwu,China,1
13953,Harbin,China,Yancheng,China,2
13954,Harbin,China,Yangzhou,China,1
13955,Zhoushan,China,Lianyungang,China,1
13956,Zhoushan,China,Beijing,China,4
13957,Zhoushan,China,Shenzhen,China,1
13958,Zhoushan,China,Xiamen,China,2
13959,Liping,China,Guangzhou,China,1
13970,Yinchuan,China,Zhengzhou,China,3
13971,Yinchuan,China,Changcha,China,1
13972,Yinchuan,China,Hohhot,China,1
13973,Yinchuan,China,Nanjing,China,2
13974,Yinchuan,China,Taiyuan,China,2
13975,Yinchuan,China,Xuzhou,China,1
13979,Jinghonggasa,China,Chongqing,China,1
13980,Qianjiang,China,Guangzhou,China,1
13981,Jiujiang,China,Guangzhou,China,1
13982,Quanzhou,China,Changcha,China,3
13984,Quanzhou,China,Nanjing,China,3
13985,Quanzhou,China,Beijing,China,2
13986,Jiamusi,China,Shanghai,China,1
13987,Jining,China,Guangzhou,China,1
13988,Chizhou,China,Guangzhou,China,1
13989,Chizhou,China,Xiamen,China,2
13990,Jixi,China,Shenyang,China,1
13991,Kuqa,China,Urumqi,China,2
13993,Nanchang,China,Changchun,China,1
13994,Nanchang,China,Dalian,China,1
13995,Nanchang,China,Harbin,China,3
13996,Nanchang,China,Luoyang,China,1
13997,Nanchang,China,Nanjing,China,2
13998,Nanchang,China,Nanning,China,3
13999,Nanchang,China,Taiyuan,China,1
14000,Nanchang,China,Xi'an,China,4
14001,Nanchang,China,Xiamen,China,3
14006,Kunming,China,Beihai,China,2
14007,Kunming,China,Baoshan,China,2
14008,Kunming,China,Fuzhou,China,3
14009,Kunming,China,Lincang,China,2
14010,Kunming,China,Yiwu,China,1
14011,Kunming,China,Zhaotong,China,2
14012,Kunming,China,Zhuhai,China,1
14013,Ganzhou,China,Guangzhou,China,1
14014,Ganzhou,China,Shenzhen,China,1
14015,Korla,China,Urumqi,China,4
14016,Karamay,China,Urumqi,China,2
14021,Guiyang,China,Changcha,China,6
14022,Guiyang,China,Dali,China,1
14023,Guiyang,China,Fuzhou,China,3
14025,Guiyang,China,Nanning,China,2
14026,Guiyang,China,Shantou,China,1
14027,Guiyang,China,Qingdao,China,1
14029,Guiyang,China,Urumqi,China,1
14030,Guiyang,China,Xining,China,1
14031,Guilin,China,Guangzhou,China,1
14032,Guilin,China,Nanning,China,2
14033,Guilin,China,Shenyang,China,1
14034,Guilin,China,Shantou,China,1
14035,Guilin,China,Jinan,China,2
14036,Guilin,China,Wenzhou,China,1
14037,Guilin,China,Wuhan,China,1
14040,Yinchun,China,Harbin,China,1
14042,Lanzhou,China,Guangzhou,China,2
14043,Lanzhou,China,Changcha,China,4
14044,Lanzhou,China,Shenyang,China,1
14045,Lanzhou,China,Wuhan,China,3
14046,Lincang,China,Kunming,China,2
14047,Luoyang,China,Guangzhou,China,1
14048,Luoyang,China,Nanchang,China,1
14049,Lianyungang,China,Guangzhou,China,1
14050,Lianyungang,China,Zhoushan,China,1
14051,Lianyungang,China,Xuzhou,China,1
14052,Liuzhou,China,Guangzhou,China,1
14053,Luzhou,China,Changcha,China,2
14054,Luzhou,China,Shenzhen,China,1
14055,Mudanjiang,China,Dalian,China,1
14057,Mudanjiang,China,Shanghai,China,1
14061,Mianyang,China,Guangzhou,China,1
14062,Mianyang,China,Changcha,China,2
14064,Meixian,China,Guangzhou,China,1
14066,Meixian,China,Shenzhen,China,1
14067,Meixian,China,Zhuhai,China,1
14068,Nanchong,China,Guangzhou,China,1
14069,Nanchong,China,Beijing,China,1
14070,Nanchong,China,Shenzhen,China,1
14073,Baishan,China,Changchun,China,1
14074,Baishan,China,Beijing,China,1
14075,Qiqihar,China,Shanghai,China,1
14076,Ninbo,China,Guangzhou,China,3
14077,Ninbo,China,Changchun,China,2
14078,Ninbo,China,Changcha,China,5
14079,Ninbo,China,Dalian,China,4
14080,Ninbo,China,Shantou,China,2
14081,Ninbo,China,Shenzhen,China,4
14082,Ninbo,China,Wuhan,China,2
14083,Ninbo,China,Xiamen,China,3
14086,Nanjing,China,Hohhot,China,3
14087,Nanjing,China,Yinchuan,China,2
14088,Nanjing,China,Quanzhou,China,3
14089,Nanjing,China,Nanchang,China,2
14090,Nanjing,China,Shantou,China,2
14091,Nanjing,China,Urumqi,China,1
14092,Xinyuan,China,Urumqi,China,2
14094,Nanning,China,Changcha,China,4
14095,Nanning,China,Haikou,China,4
14096,Nanning,China,Nanchang,China,3
14097,Nanning,China,Guiyang,China,2
14098,Nanning,China,Guilin,China,2
14099,Nanning,China,Shantou,China,1
14101,Nanyang,China,Guangzhou,China,1
14102,Nanyang,China,Zhengzhou,China,1
14103,Nanyang,China,Chengdu,China,1
14104,Nanyang,China,Hangzhou,China,1
14105,Nanyang,China,Shanghai,China,1
14106,Nanyang,China,Shenzhen,China,1
14108,Mohe County,China,Harbin,China,1
14112,Beijing,China,Anshan,China,1
14113,Beijing,China,Changde,China,1
14114,Beijing,China,Changzhi,China,4
14117,Beijing,China,Zhoushan,China,4
14119,Beijing,China,Quanzhou,China,2
14120,Beijing,China,Nanchong,China,1
14121,Beijing,China,Baishan,China,1
14123,Beijing,China,Tongren,China,1
14124,Beijing,China,Wuyishan,China,2
14130,Shanghai,China,Zhengzhou,China,6
14131,Shanghai,China,Dandong,China,1
14133,Shanghai,China,Haikou,China,5
14135,Shanghai,China,Jiamusi,China,1
14137,Shanghai,China,Mudanjiang,China,1
14138,Shanghai,China,Qiqihar,China,1
14139,Shanghai,China,Wuhan,China,9
14140,Shanghai,China,Yanji,China,2
14143,Shanghai,China,Fuzhou,China,6
14144,Shanghai,China,Nanyang,China,1
14145,Shenyang,China,Baotou,China,1
14147,Shenyang,China,Chongqing,China,1
14151,Shenyang,China,Jixi,China,1
14153,Shenyang,China,Guilin,China,1
14154,Shenyang,China,Lanzhou,China,1
14157,Shenyang,China,Xiamen,China,3
14158,Shenyang,China,Yiwu,China,1
14159,Shenyang,China,Yantai,China,1
14160,Shenyang,China,Yancheng,China,1
14164,Shijiazhuang,China,Baotou,China,3
14165,Shijiazhuang,China,Beihai,China,1
14166,Shijiazhuang,China,Changcha,China,1
14167,Shijiazhuang,China,Urumqi,China,2
14171,Shantou,China,Guangzhou,China,1
14172,Shantou,China,Changcha,China,2
14174,Shantou,China,Guiyang,China,1
14175,Shantou,China,Guilin,China,1
14176,Shantou,China,Ninbo,China,2
14177,Shantou,China,Nanjing,China,2
14178,Shantou,China,Nanning,China,1
14179,Shantou,China,Sanya,China,1
14180,Shantou,China,Wuhan,China,1
14181,Shantou,China,Yiwu,China,2
14182,Shantou,China,Zhuhai,China,1
14184,Sanya,China,Guangzhou,China,3
14185,Sanya,China,Zhengzhou,China,5
14186,Sanya,China,Fuzhou,China,3
14187,Sanya,China,Shantou,China,1
14188,Sanya,China,Wuhan,China,4
14189,Sanya,China,Xi'an,China,3
14190,Sanya,China,Yuncheng,China,1
14191,Sanya,China,Yangzhou,China,1
14192,Sanya,China,Zhanjiang,China,1
14193,Shenzhen,China,Bijie,China,1
14194,Shenzhen,China,Changde,China,1
14196,Shenzhen,China,Changcha,China,2
14198,Shenzhen,China,Dayong,China,1
14199,Shenzhen,China,Fuzhou,China,4
14201,Shenzhen,China,Zhoushan,China,1
14202,Shenzhen,China,Ganzhou,China,1
14203,Shenzhen,China,Luzhou,China,1
14204,Shenzhen,China,Meixian,China,1
14205,Shenzhen,China,Nanchong,China,1
14206,Shenzhen,China,Ninbo,China,4
14207,Shenzhen,China,Nanyang,China,1
14208,Shenzhen,China,Tongren,China,1
14209,Shenzhen,China,Huangshan,China,1
14210,Shenzhen,China,Zunyi,China,1
14211,Qingdao,China,Daqing,China,2
14212,Qingdao,China,Fuzhou,China,3
14213,Qingdao,China,Hohhot,China,1
14214,Qingdao,China,Guiyang,China,1
14215,Qingdao,China,Huangshan,China,1
14219,Tacheng,China,Urumqi,China,2
14220,Tongren,China,Guangzhou,China,1
14221,Tongren,China,Beijing,China,1
14222,Tongren,China,Shenzhen,China,1
14223,Tongliao,China,Hohhot,China,3
14224,Jinan,China,Guilin,China,2
14231,Tianjin,China,Wuhan,China,4
14232,Huangshan,China,Guangzhou,China,1
14233,Huangshan,China,Changcha,China,1
14234,Huangshan,China,Dalian,China,1
14235,Huangshan,China,Shenzhen,China,1
14236,Huangshan,China,Qingdao,China,1
14237,Huangshan,China,Taiyuan,China,2
14238,Huangshan,China,Xiamen,China,3
14239,Taiyuan,China,Guangzhou,China,3
14240,Taiyuan,China,Changchun,China,1
14241,Taiyuan,China,Changcha,China,3
14242,Taiyuan,China,Changzhou,China,2
14243,Taiyuan,China,Dayong,China,1
14244,Taiyuan,China,Hefei,China,3
14245,Taiyuan,China,Yinchuan,China,2
14246,Taiyuan,China,Nanchang,China,1
14247,Taiyuan,China,Huangshan,China,2
14248,Taiyuan,China,Wuhan,China,2
14249,Taiyuan,China,Xi'an,China,2
14250,Taiyuan,China,Xiamen,China,2
14251,Urumqi,China,Altay,China,2
14252,Urumqi,China,Aksu,China,3
14255,Urumqi,China,Baotou,China,1
14256,Urumqi,China,Guangzhou,China,3
14257,Urumqi,China,Changcha,China,2
14258,Urumqi,China,Dunhuang,China,2
14261,Urumqi,China,Hohhot,China,1
14262,Urumqi,China,Hangzhou,China,2
14263,Urumqi,China,Hami,China,3
14267,Urumqi,China,Kuqa,China,2
14268,Urumqi,China,Korla,China,4
14269,Urumqi,China,Karamay,China,2
14270,Urumqi,China,Guiyang,China,1
14272,Urumqi,China,Nanjing,China,1
14273,Urumqi,China,Xinyuan,China,2
14276,Urumqi,China,Shijiazhuang,China,2
14280,Urumqi,China,Tacheng,China,2
14282,Urumqi,China,Wuhan,China,4
14283,Urumqi,China,Yining,China,2
14284,Urumqi,China,Yiwu,China,1
14285,Yulin,China,Zhengzhou,China,1
14286,Wenzhou,China,Zhengzhou,China,2
14287,Wenzhou,China,Guilin,China,1
14288,Wenzhou,China,Wuhan,China,4
14289,Wuhan,China,Baotou,China,1
14291,Wuhan,China,Fuzhou,China,3
14292,Wuhan,China,Haikou,China,3
14293,Wuhan,China,Hangzhou,China,5
14296,Wuhan,China,Guilin,China,1
14297,Wuhan,China,Lanzhou,China,3
14298,Wuhan,China,Ninbo,China,2
14299,Wuhan,China,Shanghai,China,9
14300,Wuhan,China,Shantou,China,1
14301,Wuhan,China,Sanya,China,4
14302,Wuhan,China,Tianjin,China,4
14303,Wuhan,China,Taiyuan,China,2
14304,Wuhan,China,Urumqi,China,3
14305,Wuhan,China,Wenzhou,China,4
14306,Wuhan,China,Xi'an,China,3
14307,Wuhan,China,Yancheng,China,1
14308,Wuhan,China,Zhuhai,China,1
14309,Wuyishan,China,Beijing,China,2
14310,Wanxian,China,Xi'an,China,2
14311,Wanxian,China,Xiamen,China,2
14312,Xiangfan,China,Guangzhou,China,1
14313,Xiangfan,China,Xiamen,China,1
14314,Xilinhot,China,Hohhot,China,3
14315,Xi'an,China,Dunhuang,China,2
14316,Xi'an,China,Yan'an,China,2
14317,Xi'an,China,Hefei,China,4
14318,Xi'an,China,Nanchang,China,4
14319,Xi'an,China,Sanya,China,3
14320,Xi'an,China,Taiyuan,China,2
14321,Xi'an,China,Wuhan,China,3
14322,Xi'an,China,Wanxian,China,2
14325,Xiamen,China,Haikou,China,3
14326,Xiamen,China,Zhoushan,China,2
14327,Xiamen,China,Chizhou,China,2
14328,Xiamen,China,Nanchang,China,3
14330,Xiamen,China,Ninbo,China,3
14331,Xiamen,China,Shenyang,China,3
14333,Xiamen,China,Huangshan,China,3
14334,Xiamen,China,Taiyuan,China,2
14335,Xiamen,China,Wanxian,China,2
14336,Xiamen,China,Xiangfan,China,1
14337,Xiamen,China,Yichang,China,2
14338,Xiamen,China,Yiwu,China,1
14339,Xiamen,China,Yancheng,China,2
14340,Xining,China,Changcha,China,1
14341,Xining,China,Guiyang,China,1
14342,Xuzhou,China,Guangzhou,China,1
14343,Xuzhou,China,Yinchuan,China,1
14344,Xuzhou,China,Lianyungang,China,1
14345,Yuncheng,China,Chongqing,China,1
14346,Yuncheng,China,Changcha,China,1
14347,Yuncheng,China,Harbin,China,1
14348,Yuncheng,China,Sanya,China,1
14349,Yichang,China,Guangzhou,China,2
14350,Yichang,China,Xiamen,China,2
14351,Yining,China,Urumqi,China,2
14352,Yiwu,China,Guangzhou,China,1
14353,Yiwu,China,Zhengzhou,China,1
14354,Yiwu,China,Harbin,China,1
14355,Yiwu,China,Kunming,China,1
14356,Yiwu,China,Shenyang,China,1
14357,Yiwu,China,Shantou,China,2
14358,Yiwu,China,Urumqi,China,1
14359,Yiwu,China,Xiamen,China,1
14360,Yiwu,China,Zhuhai,China,1
14361,Yanji,China,Changchun,China,1
14362,Yanji,China,Dalian,China,1
14363,Yanji,China,Shanghai,China,2
14364,Yantai,China,Changcha,China,1
14365,Yantai,China,Shenyang,China,1
14366,Yancheng,China,Dalian,China,1
14367,Yancheng,China,Harbin,China,2
14368,Yancheng,China,Shenyang,China,1
14369,Yancheng,China,Wuhan,China,1
14370,Yancheng,China,Xiamen,China,2
14371,Yangzhou,China,Guangzhou,China,1
14372,Yangzhou,China,Zhengzhou,China,1
14373,Yangzhou,China,Changcha,China,1
14374,Yangzhou,China,Dalian,China,1
14375,Yangzhou,China,Harbin,China,1
14376,Yangzhou,China,Sanya,China,1
14378,Zhaotong,China,Kunming,China,2
14379,Zhanjiang,China,Guangzhou,China,1
14380,Zhanjiang,China,Sanya,China,1
14381,Zhuhai,China,Zhengzhou,China,2
14382,Zhuhai,China,Changcha,China,1
14383,Zhuhai,China,Hefei,China,1
14384,Zhuhai,China,Hangzhou,China,1
14385,Zhuhai,China,Kunming,China,1
14386,Zhuhai,China,Meixian,China,1
14387,Zhuhai,China,Shantou,China,1
14388,Zhuhai,China,Wuhan,China,1
14389,Zhuhai,China,Yiwu,China,1
14390,Zunyi,China,Guangzhou,China,1
14391,Zunyi,China,Shenzhen,China,1
17118,Beihai,China,Chengdu,China,1
17119,Chengdu,China,Beihai,China,1
17120,Chengdu,China,Jining,China,1
17121,Chengdu,China,Lianyungang,China,1
17122,Chengdu,China,Liuzhou,China,1
17123,Chengdu,China,Zunyi,China,1
17124,Huangyan,China,Wuhan,China,1
17125,Jining,China,Chengdu,China,1
17126,Jining,China,Shenyang,China,1
17127,Kunming,China,Liuzhou,China,1
17128,Lianyungang,China,Chengdu,China,1
17129,Lianyungang,China,Shenyang,China,1
17130,Liuzhou,China,Chengdu,China,1
17131,Liuzhou,China,Kunming,China,1
17132,Liuzhou,China,Shenzhen,China,1
17133,Liuzhou,China,Xiamen,China,1
17134,Shenyang,China,Jining,China,1
17135,Shenyang,China,Lianyungang,China,1
17136,Shenzhen,China,Liuzhou,China,1
17137,Wuhan,China,Huangyan,China,1
17138,Xiamen,China,Liuzhou,China,1
17139,Zunyi,China,Chengdu,China,1
18004,Anshan,China,Shanghai,China,2
18005,Baotou,China,Shanghai,China,3
18006,Chongqing,China,Huangshan,China,2
18007,Chengdu,China,Huangshan,China,2
18008,Dandong,China,Qingdao,China,2
18009,Dongsheng,China,Xi'an,China,3
18010,Fuyang,China,Shanghai,China,2
18011,Jiamusi,China,Qingdao,China,2
18012,Jining,China,Shanghai,China,2
18013,Jinzhou,China,Shanghai,China,2
18014,Jixi,China,Qingdao,China,2
18015,Lianyungang,China,Shanghai,China,2
18016,Linyi,China,Shanghai,China,3
18017,Qiqihar,China,Qingdao,China,2
18019,Shanghai,China,Anshan,China,2
18020,Shanghai,China,Jinzhou,China,2
18021,Shanghai,China,Mianyang,China,2
18023,Shanghai,China,Qinhuangdao,China,2
18025,Shanghai,China,Wanxian,China,2
18026,Shanghai,China,Yuncheng,China,2
18027,Shanghai,China,Baotou,China,3
18028,Shanghai,China,Fuyang,China,2
18029,Shanghai,China,Jining,China,2
18030,Shanghai,China,Lianyungang,China,2
18031,Shanghai,China,Linyi,China,3
18032,Shanghai,China,Huangshan,China,2
18033,Shanghai,China,Taiyuan,China,6
18034,Shanghai,China,Yichang,China,2
18035,Qinhuangdao,China,Shanghai,China,2
18036,Qingdao,China,Dandong,China,2
18037,Qingdao,China,Jiamusi,China,2
18038,Qingdao,China,Jixi,China,2
18039,Qingdao,China,Qiqihar,China,2
18041,Huangshan,China,Chongqing,China,2
18042,Huangshan,China,Chengdu,China,2
18043,Huangshan,China,Shanghai,China,2
18044,Taiyuan,China,Shanghai,China,6
18045,Wanxian,China,Shanghai,China,2
18046,Xi'an,China,Dongsheng,China,3
18047,Yuncheng,China,Shanghai,China,2
18048,Yichang,China,Shanghai,China,2
20868,Xingyi,China,Chongqing,China,1
20869,Xingyi,China,Guiyang,China,1
20870,Baise,China,Chongqing,China,1
20871,Baise,China,Guilin,China,1
20872,Anqing,China,Chongqing,China,1
20873,Anqing,China,Xiamen,China,1
20874,Anshun,China,Chongqing,China,1
20875,Baotou,China,Chifeng,China,1
20876,Bijie,China,Chongqing,China,1
20877,Bijie,China,Guiyang,China,1
20878,Beihai,China,Guilin,China,1
20879,Chifeng,China,Baotou,China,1
20880,Chifeng,China,Dalian,China,1
20881,Chongqing,China,Xingyi,China,1
20882,Chongqing,China,Baise,China,1
20883,Chongqing,China,Anqing,China,1
20884,Chongqing,China,Anshun,China,1
20885,Chongqing,China,Bijie,China,1
20886,Chongqing,China,Dongying,China,1
20887,Chongqing,China,Dongsheng,China,1
20888,Chongqing,China,Handan,China,1
20889,Chongqing,China,Huai An,China,1
20890,Chongqing,China,Qianjiang,China,1
20891,Chongqing,China,Liuzhou,China,1
20892,Chongqing,China,Xiangfan,China,1
20893,Chongqing,China,Xichang,China,1
20894,Dalian,China,Chifeng,China,1
20895,Dalian,China,Dongying,China,1
20896,Dalian,China,Fuyang,China,1
20897,Dalian,China,Handan,China,1
20898,Dalian,China,Huai An,China,1
20899,Dalian,China,Jining,China,1
20900,Dalian,China,Lianyungang,China,2
20901,Dalian,China,Qinhuangdao,China,1
20902,Dongying,China,Chongqing,China,1
20903,Dongying,China,Dalian,China,1
20904,Dongsheng,China,Chongqing,China,1
20905,Fuzhou,China,Lianyungang,China,1
20906,Fuyang,China,Dalian,China,1
20907,Fuyang,China,Hangzhou,China,1
20908,Handan,China,Chongqing,China,1
20909,Handan,China,Dalian,China,1
20910,Hangzhou,China,Fuyang,China,1
20911,Hangzhou,China,Xiangfan,China,1
20912,Huai An,China,Chongqing,China,1
20913,Huai An,China,Dalian,China,1
20914,Liping,China,Guiyang,China,2
20915,Yinchuan,China,Jiayuguan,China,1
20916,Jiayuguan,China,Yinchuan,China,1
20917,Qianjiang,China,Chongqing,China,1
20918,Jining,China,Dalian,China,1
20919,Jining,China,Xi'an,China,1
20920,Guiyang,China,Xingyi,China,1
20921,Guiyang,China,Bijie,China,1
20922,Guiyang,China,Liping,China,2
20923,Guiyang,China,Guilin,China,2
20924,Guiyang,China,Luzhou,China,1
20925,Guiyang,China,Wuzhou,China,1
20926,Guilin,China,Baise,China,1
20927,Guilin,China,Beihai,China,1
20928,Guilin,China,Guiyang,China,2
20929,Lianyungang,China,Dalian,China,2
20930,Lianyungang,China,Fuzhou,China,1
20931,Liuzhou,China,Chongqing,China,1
20932,Liuzhou,China,Zhuhai,China,1
20933,Luzhou,China,Guiyang,China,1
20934,Nanning,China,Wuzhou,China,1
20935,Qinhuangdao,China,Dalian,China,1
20936,Qinhuangdao,China,Shijiazhuang,China,3
20937,Shijiazhuang,China,Qinhuangdao,China,3
20938,Wuzhou,China,Guiyang,China,1
20939,Wuzhou,China,Nanning,China,1
20940,Wuzhou,China,Zhuhai,China,1
20941,Xiangfan,China,Chongqing,China,1
20942,Xiangfan,China,Hangzhou,China,1
20943,Xichang,China,Chongqing,China,1
20944,Xi'an,China,Jining,China,1
20945,Xiamen,China,Anqing,China,1
20946,Zhuhai,China,Liuzhou,China,1
20947,Zhuhai,China,Wuzhou,China,1
21481,Anqing,China,Haikou,China,1
21482,Anqing,China,Beijing,China,1
21483,Beihai,China,Haikou,China,1
21484,Beihai,China,Luoyang,China,1
21485,Bole,China,Urumqi,China,1
21486,Changde,China,Haikou,China,1
21487,Changde,China,Xi'an,China,1
21488,Changde,China,Xiamen,China,1
21489,Zhengzhou,China,Hohhot,China,3
21490,Zhengzhou,China,Hefei,China,1
21491,Zhengzhou,China,Nanchang,China,1
21492,Zhengzhou,China,Shantou,China,1
21493,Chifeng,China,Hohhot,China,3
21494,Chifeng,China,Hailar,China,1
21495,Chifeng,China,Shenyang,China,1
21496,Chifeng,China,Tianjin,China,2
21497,Changzhi,China,Taiyuan,China,3
21498,Changcha,China,Dongsheng,China,1
21499,Changcha,China,Linyi,China,1
21500,Changcha,China,Zunyi,China,1
21501,Datong,China,Shenyang,China,1
21502,Datong,China,Xi'an,China,1
21503,Dalian,China,Linyi,China,1
21504,Dongsheng,China,Changcha,China,1
21505,Dongsheng,China,Hohhot,China,1
21506,Dongsheng,China,Hangzhou,China,1
21507,Dongsheng,China,Yinchuan,China,1
21508,Dongsheng,China,Nanjing,China,1
21509,Dongsheng,China,Shijiazhuang,China,1
