77.425,77.245,77.245,77.239,75.552,75.552,75.552,75.548,75.004,75.004,75.004,75.004,67.348,51.903,40.592,31.262,25.088,21.121,18.442,17.429,16.234,15.661,15.387,14.954,14.513,14.152,14.108,14.108,14.068,14.068,13.748,13.042,11.958,10.738,9.5755,8.5798,7.1404,7.0566,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
55.623,55.623,50.158,50.158,50.158,49.943,36.837,29.897,20.673,14.627,11.322,9.4869,7.1462,5.8027,4.8186,4.0682,3.5621,3.167,2.8574,2.67,2.5439,2.4199,2.4198,2.4197,2.4168,2.4165,2.2502,2.25,2.209,2.1399,2.1393,2.1017,2.1017,2.1017,2.0948,2.0947,2.0941,2.0763,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
999.7,999.29,999.29,412.03,118.14,52.112,28.827,17.466,12.537,9.639,7.8445,6.6417,5.8172,5.2534,4.8525,4.6136,4.4602,4.3598,4.283,4.2169,4.1587,4.111,4.0791,4.0359,4.0061,4.0037,4.0026,4.0026,3.9725,3.8937,3.8076,3.6344,3.4556,3.2339,3.0274,2.8248,2.6045,2.3919,1.5
10.498,10.452,10.428,10.428,10.419,10.413,10.405,10.403,10.4,10.398,10.397,10.389,10.388,10.375,10.289,10.24,10.218,10.169,10.162,10.062,9.5306,9.0114,8.4947,8.1591,8.1591,8.1591,7.8293,7.8293,7.0445,6.4177,5.3069,3.9112,3.1236,3.1235,2.9903,2.7824,2.6581,2.5776,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
42.419,40.594,24.925,24.925,24.925,24.925,24.925,24.714,24.714,24.707,24.707,17,12.396,9.2881,7.0483,5.4023,4.3529,3.511,2.8506,2.4397,2.2521,2.2521,2.2521,2.2521,2.2198,2.1965,2.1551,2.1244,2.1243,2.1139,2.1139,2.1139,2.1139,2.1137,2.1137,2.1103,2.1103,2.1103,1.5
34.228,34.228,34.228,27.461,25.366,21.112,18.634,15.274,13.5,12.579,12.125,12.068,12.068,11.478,11.436,11.436,11.253,9.0757,7.5782,6.3363,5.2111,4.5251,4.0689,4.0688,4.0686,3.8279,3.549,3.2564,3.0647,2.9548,2.8357,2.8357,2.8356,2.5687,2.4626,2.4626,2.4058,2.4054,1.5
44.628,40.622,40.621,40.621,40.621,40.621,40.62,34.941,21.765,14.546,9.7846,6.8195,5.232,5.232,4.3063,3.4996,2.9156,2.5009,2.2178,1.9217,1.6997,1.5569,1.5569,1.5566,1.5562,1.5562,1.5559,1.5552,1.5547,1.5541,1.5533,1.5529,1.5522,1.5508,1.5506,1.5452,1.5448,1.5442,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
113.45,113.45,113.42,109.81,105.64,105.62,100.92,91.969,78.268,69.44,62.773,60.627,57.461,52.028,51.803,51.588,43.768,34.703,28.826,24.147,21.038,18.666,17.842,17.842,17.842,17.842,17.043,16.267,16.267,16.267,16.267,14.126,10.949,7.7828,5.5216,4.221,3.4075,2.9026,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
76.313,74.702,63.756,63.525,62.585,62.486,55.527,38.922,25.645,16.514,10.288,6.9573,5.151,4.0964,3.4889,3.085,2.831,2.6482,2.513,2.4054,2.3111,2.228,2.1534,2.0891,2.0262,1.9663,1.9109,1.8617,1.8351,1.8332,1.8329,1.8279,1.8244,1.8183,1.8099,1.8025,1.7889,1.7653,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
84.136,81.642,64.57,55.657,37.775,37.66,37.561,37.467,37.37,37.267,37.18,37.057,36.958,36.897,30.595,23.211,18.177,14.154,10.809,8.5603,6.7322,5.4695,4.5135,3.8666,3.4364,3.1348,2.9371,2.8313,2.8185,2.8172,2.7571,2.6908,2.6136,2.5236,2.4575,2.4079,2.3694,2.3187,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
74.662,30.204,23.788,23.771,23.247,23.245,23.024,23.019,22.081,20.658,20.654,20.646,20.643,17.354,13.932,9.9711,6.4284,4.1081,2.8154,2.0346,1.6366,1.497,1.497,1.497,1.497,1.497,1.4109,1.32,1.2435,1.2417,1.2409,1.2391,1.2391,1.204,1.1833,1.168,1.1679,1.1253,1.0995
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
32.193,32.17,24.597,23.539,22.055,20.679,19.43,18.921,18.197,17.817,17.673,17.653,17.649,17.629,17.328,15.56,14.373,14.073,14.073,13.326,12.876,12.239,10.578,8.5963,6.8868,5.7851,5.0801,4.6119,4.2428,3.9102,3.5242,3.19,3.1899,3.0204,3.0159,3.0157,3.0153,2.8117,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
175.95,155.93,81.632,35.674,25.948,22.036,21.561,20.868,20.863,20.784,20.705,20.401,20.099,19.717,19.637,19.485,19.349,19.126,18.716,18.45,17.472,16.632,16.625,16.622,16.489,16.487,16.487,15.924,15.064,14.012,12.777,9.8318,7.3682,5.8122,4.3223,3.5989,3.0013,2.4912,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
83.867,83.867,55.269,32.151,22.226,18.502,15.921,14.326,13.084,12.449,12.081,12.081,12.081,11.973,11.82,11.76,11.74,11.662,11.467,11.248,10.954,10.427,9.7082,9.3637,9.1826,9.0282,8.9728,8.8932,8.2679,7.6117,7.0416,6.5609,5.9425,5.3399,4.9293,4.572,4.572,4.572,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
37.926,30.305,13.78,13.78,13.773,13.771,13.771,13.771,13.771,13.771,13.771,13.77,13.068,11.284,9.8896,8.3261,7.0456,5.9131,4.9484,4.1865,3.5715,3.277,3.1646,3.118,3.118,3.0737,3.0526,3.0171,3.0171,2.9963,2.925,2.8653,2.7944,2.7394,2.7165,2.7165,2.7156,2.7147,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
23.053,23.052,14.289,14.289,14.289,14.289,14.288,14.288,13.741,13.741,13.275,11.991,10.508,8.697,7.0116,5.4789,4.1798,3.3413,2.7276,2.2189,1.9232,1.8028,1.7855,1.7849,1.7849,1.7841,1.7766,1.7766,1.7534,1.7214,1.7214,1.6746,1.639,1.6259,1.5859,1.5707,1.5617,1.5416,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
15.994,15.993,11.867,9.5125,8.9996,8.6559,8.5423,8.5178,8.5177,8.4404,8.2676,8.1163,7.8675,7.7183,7.7006,7.6935,7.681,7.6204,7.6203,7.6036,7.4839,7.2385,7.1255,6.8755,6.5926,6.2548,5.8688,5.4199,4.9234,4.3564,4.0518,3.846,3.582,3.1779,2.6284,2.1063,1.6705,1.3502,1.1138
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
59.778,59.778,59.176,54.245,48.34,36.913,33.932,27.33,25.602,23.508,22.21,21.731,20.963,20.529,19.866,19.535,19.017,18.384,17.736,16.212,15.588,15.273,14.501,14.334,14.334,14.334,14.334,14.252,14.252,9.4942,8.5631,6.7081,4.3694,2.9749,2.1117,1.511,1.1506,1,1
42.612,38.699,27.81,23.707,22.123,21.384,20.723,20.291,19.907,19.637,19.331,19.106,18.962,18.861,18.61,18.347,18.217,18.155,18.156,18.183,18.369,21.465,19.349,17.836,16.936,16.52,16.069,15.506,14.989,14.374,13.459,12.068,10.476,8.7046,7.3074,6.5746,6.1802,5.9588,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
49.275,45.454,33.217,25.517,23.002,22.989,21.685,21.288,20.821,20.134,19.826,19.632,19.381,18.787,18.352,18.352,18.352,18.124,18.124,18.124,18.124,17.436,15.246,12.906,10.874,9.5292,8.3231,7.2439,6.2979,5.532,4.9161,4.3718,3.7224,3.7224,3.7224,3.7224,3.7224,3.6961,1.5
77.462,77.456,77.15,77.133,77.125,77.068,76.393,76.362,76.336,76.198,76.181,76.155,76.154,56.653,42.17,32.804,23.905,18.808,14.139,12.111,10.654,10.654,10.193,9.5181,9.0659,9.0657,8.8105,8.4709,8.0573,7.7196,7.636,7.6359,7.4095,7.1827,7.0271,6.9435,6.826,6.6676,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
58.664,54.517,40.447,31.759,31.194,31.194,31.192,31.188,27.424,27.423,27.416,22.673,20.781,15.64,10.799,7.817,5.8001,4.8198,4.0541,3.4587,3.1146,2.8303,2.6604,2.4664,2.248,2.136,2.1342,2.1213,2.1213,2.1,2.0734,2.0416,2.0051,1.9837,1.9768,1.9711,1.9711,1.9475,1.5
56.778,56.515,56.268,56.159,56.037,55.955,55.864,55.779,55.713,55.655,55.104,54.17,53.166,52.3,52.028,51.427,51.053,50.406,49.403,48.986,48.986,48.971,48.905,48.866,48.866,40.716,27.468,19.197,14.268,12.875,12.875,12.813,10.415,7.7568,5.5674,4.3114,3.7659,3.7658,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
41.912,41.902,39.875,39.863,28.284,28.008,27.789,27.513,24.488,24.354,24.314,24.281,24.245,24.231,24.218,24.216,21.09,16.833,13.269,10.321,8.1684,6.6421,5.5216,4.6976,4.1711,4.171,4.171,4.1706,4.1704,4.1688,4.1685,4.1682,4.1401,4.0437,4.0435,4.0433,4.0433,3.9448,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
21.357,21.388,21.422,21.455,21.49,21.525,21.559,21.592,31.88,20.015,19.088,22.118,14.307,12.516,11.391,10.438,9.5699,8.8817,8.8849,8.8924,7.1369,6.2434,5.8483,5.7779,5.8078,5.8394,5.8631,5.8878,5.912,5.9368,5.8203,5.5716,5.2348,4.8111,4.3862,3.9504,3.5272,3.1743,1.5
18.76,18.781,18.794,18.292,18.271,17.314,17.335,17.366,17.398,17.431,17.461,17.477,16.979,17.01,14.535,16.048,10.968,8.9055,8.0425,7.2446,7.0007,9.9531,6.7038,5.3299,4.7109,4.1738,3.7363,3.3951,3.097,2.8504,2.8829,2.9151,2.8602,2.8148,2.7739,2.7408,2.7173,2.6967,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
51.259,51.196,42.762,42.579,42.579,41.763,40.794,39.588,38.971,38.596,38.336,37.579,36.293,34.623,32.086,28.228,22.637,17.418,13.398,10.806,9.1714,8.0459,7.1867,6.5037,5.8405,5.1389,4.3362,3.5792,3.1238,3.1207,3.1207,3.0527,2.9868,2.9455,2.9048,2.8642,2.8204,2.767,1.5
21.161,21.097,21.053,21.036,21.024,21.018,21.017,21.005,21.005,20.565,20.308,20.064,19.883,19.747,19.638,19.5,19.406,19.309,19.237,19.118,18.982,18.868,18.679,18.345,17.746,17.179,17.001,16.859,16.44,15.733,14.538,12.624,10.072,7.4914,5.8117,5.2436,4.9602,4.6477,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
157.5,60.292,45.412,40.856,32.554,29.602,27.44,25.892,23.392,22.132,21.249,20.452,19.542,18.765,17.742,17.017,15.017,12.713,10.89,9.3068,8.0471,7.2846,6.5276,5.947,5.5513,5.363,5.1962,5.0649,4.9075,4.7833,4.5847,4.3652,4.1249,3.8662,3.6784,3.5561,3.4858,3.361,1.5
15.523,13.155,7.2865,6.74,6.2975,6.1436,5.9378,5.9072,5.3555,4.7323,4.1918,4.1334,3.9232,3.3623,3.2374,3.0239,2.9727,2.9427,2.8723,2.9456,3.019,3.0924,3.1657,3.2391,3.3125,3.3858,3.4592,3.5326,3.6059,11.06,3.7329,3.806,4.7069,3.0131,2.0071,1.5473,1.3365,1.2862,1.3331
