"Geography","Week_Ending_Sat","rsv_cov_infants_pes","rsv_cov_infants_opt","rsv_cov_over60_pes","rsv_cov_over60_opt","fips","rsv_n_dose_infants_pes","rsv_n_dose_infants_opt","age","pop_0_6m"
"Maryland","2024-02-03",0.12275751471625,0.368272544148749,0.135124209544616,0.270248419089232,"24",4245,12734,0,34579
"Maryland","2024-02-10",0.126843751859325,0.380531255577976,0.136864811180561,0.273729622361122,"24",4386,13158,0,34579
"Maryland","2024-02-17",0.130301988538661,0.390905965615982,0.138523836465058,0.277047672930116,"24",4506,13517,0,34579
"Maryland","2024-02-24",0.133209596700871,0.399628790102612,0.140186402134347,0.280372804268694,"24",4606,13819,0,34579
"Maryland","2024-03-02",0.134272450721041,0.402817352163124,0.141937624924667,0.283875249849334,"24",4643,13929,0,34579
"Maryland","2024-03-09",0.136696067356965,0.410088202070894,0.143914062763884,0.287828125527767,"24",4727,14180,0,34579
"Maryland","2024-03-16",0.139036583200116,0.417109749600349,0.146088123834041,0.292176247668082,"24",4808,14423,0,34579
"Maryland","2024-03-23",0.141041931939082,0.423125795817247,0.148199828769103,0.296399657538206,"24",4877,14631,0,34579
"Maryland","2024-03-30",0.142460047262449,0.427380141787348,0.149986586601782,0.299973173203564,"24",4926,14778,0,34579
"Maryland","2024-04-06",0.142460047262449,0.427380141787348,0.151373242141555,0.30274648428311,"24",4926,14778,0,34579
"Maryland","2024-04-13",0.142460047262449,0.427380141787348,0.152587390068664,0.305174780137328,"24",4926,14778,0,34579
"Maryland","2024-04-20",0.142460047262449,0.427380141787348,0.153670863350447,0.307341726700893,"24",4926,14778,0,34579
"Maryland","2024-04-27",0.142460047262449,0.427380141787348,0.154661309624633,0.309322619249266,"24",4926,14778,0,34579
"Maryland","2024-05-04",0.142460047262449,0.427380141787348,0.155589204922255,0.31117840984451,"24",4926,14778,0,34579
"Maryland","2024-05-11",0.142460047262449,0.427380141787348,0.156432423565059,0.312864847130117,"24",4926,14778,0,34579
"Maryland","2024-05-18",0.142460047262449,0.427380141787348,0.157211405611886,0.314422811223772,"24",4926,14778,0,34579
"Maryland","2024-05-25",0.142460047262449,0.427380141787348,0.157959084065842,0.315918168131684,"24",4926,14778,0,34579
"Maryland","2024-06-01",0.142460047262449,0.427380141787348,0.158707924041664,0.317415848083328,"24",4926,14778,0,34579
"Michigan","2023-08-05",0,0,0,0,"26",0,0,0,52302.5
"Michigan","2023-08-12",0,0,0,0,"26",0,0,0,52302.5
"Michigan","2023-08-19",0,0,0,0,"26",0,0,0,52302.5
"Michigan","2023-08-26",0,0,0,0,"26",0,0,0,52302.5
"Michigan","2023-09-02",0,0,0,0,"26",0,0,0,52302.5
"Michigan","2023-09-09",0,0,0.000377197292616206,0.000754394585232413,"26",0,0,0,52302.5
"Michigan","2023-09-16",0,0,0.00276981110981017,0.00553962221962033,"26",0,0,0,52302.5
"Michigan","2023-09-23",0.000786875707865945,0.00236062712359781,0.00599331652342966,0.0119866330468593,"26",41,123,0,52302.5
"Michigan","2023-09-30",0.00224950481881797,0.00674851445645387,0.0102120583512084,0.0204241167024167,"26",118,353,0,52302.5
"Michigan","2023-10-07",0.004244239219669,0.012732717659007,0.0155468119850575,0.0310936239701149,"26",222,666,0,52302.5
"Michigan","2023-10-14",0.00683032587724395,0.0204909776317318,0.0220529088523128,0.0441058177046256,"26",357,1072,0,52302.5
"Michigan","2023-10-21",0.0100338089652735,0.0301014268958203,0.0297090585184737,0.0594181170369474,"26",525,1574,0,52302.5
"Michigan","2023-10-28",0.0138765961344703,0.0416297884034108,0.0384127295125538,0.0768254590251077,"26",726,2177,0,52302.5
"Michigan","2023-11-04",0.0183724360278313,0.055117308083494,0.0479787621037403,0.0959575242074806,"26",961,2883,0,52302.5
"Michigan","2023-11-11",0.0235156108229847,0.0705468324689542,0.0581396324107044,0.116279264821409,"26",1230,3690,0,52302.5
"Michigan","2023-11-18",0.0292735446916545,0.0878206340749636,0.0685548747246426,0.137109749449285,"26",1531,4593,0,52302.5
"Michigan","2023-11-25",0.0355819955592003,0.106745986677601,0.0788492937061549,0.15769858741231,"26",1861,5583,0,52302.5
"Michigan","2023-12-02",0.042341781305593,0.127025343916779,0.0886695721690163,0.177339144338033,"26",2215,6644,0,52302.5
"Michigan","2023-12-09",0.0494167084731161,0.148250125419348,0.0977335559061504,0.195467111812301,"26",2585,7754,0,52302.5
"Michigan","2023-12-16",0.0566362533976368,0.16990876019291,0.105850653904429,0.211701307808858,"26",2962,8887,0,52302.5
"Michigan","2023-12-23",0.0638116093301972,0.191434827990592,0.112918990121612,0.225837980243224,"26",3338,10013,0,52302.5
"Michigan","2023-12-30",0.0707605192755451,0.212281557826635,0.11891779489598,0.23783558979196,"26",3701,11103,0,52302.5
"Michigan","2024-01-06",0.077329657256367,0.231988971769101,0.126887737539631,0.253775475079262,"26",4045,12134,0,52302.5
"Michigan","2024-01-13",0.0834051249036363,0.250215374710909,0.128968565585226,0.257937131170452,"26",4362,13087,0,52302.5
"Michigan","2024-01-20",0.0889132800461743,0.266739840138523,0.130647669897472,0.261295339794944,"26",4650,13951,0,52302.5
"Michigan","2024-01-27",0.093819443734455,0.281458331203365,0.132205730060153,0.264411460120306,"26",4907,14721,0,52302.5
"Michigan","2024-02-03",0.0981247569725326,0.294374270917598,0.133906444297181,0.267812888594362,"26",5132,15397,0,52302.5
"Michigan","2024-02-10",0.1018593160664,0.305577948199199,0.135656528722433,0.271313057444867,"26",5327,15982,0,52302.5
"Michigan","2024-02-17",0.105071441550894,0.315214324652683,0.137361413145766,0.274722826291533,"26",5495,16486,0,52302.5
"Michigan","2024-02-24",0.107816232846887,0.323448698540661,0.139007650070045,0.278015300140089,"26",5639,16917,0,52302.5
"Michigan","2024-03-02",0.10903969367745,0.327119081032351,0.140581791998133,0.281163583996266,"26",5703,17109,0,52302.5
"Michigan","2024-03-09",0.11133000019754,0.33399000059262,0.14210248265422,0.284204965308439,"26",5823,17469,0,52302.5
"Michigan","2024-03-16",0.113569542534239,0.340708627602718,0.143587280469358,0.287174560938717,"26",5940,17820,0,52302.5
"Michigan","2024-03-23",0.115586794621779,0.346760383865337,0.144983110653226,0.289966221306453,"26",6045,18136,0,52302.5
"Michigan","2024-03-30",0.117210230394389,0.351630691183168,0.146235868703553,0.292471737407106,"26",6130,18391,0,52302.5
"Michigan","2024-04-06",0.117210230394389,0.351630691183168,0.147340111839789,0.294680223679577,"26",6130,18391,0,52302.5
"Michigan","2024-04-13",0.117210230394389,0.351630691183168,0.148357154949807,0.296714309899615,"26",6130,18391,0,52302.5
"Michigan","2024-04-20",0.117210230394389,0.351630691183168,0.149291397246966,0.298582794493933,"26",6130,18391,0,52302.5
"Michigan","2024-04-27",0.117210230394389,0.351630691183168,0.150146081288155,0.30029216257631,"26",6130,18391,0,52302.5
"Michigan","2024-05-04",0.117210230394389,0.351630691183168,0.150921919757774,0.301843839515548,"26",6130,18391,0,52302.5
"Michigan","2024-05-11",0.117210230394389,0.351630691183168,0.151612634452934,0.303225268905868,"26",6130,18391,0,52302.5
"Michigan","2024-05-18",0.117210230394389,0.351630691183168,0.152247548480884,0.304495096961768,"26",6130,18391,0,52302.5
"Michigan","2024-05-25",0.117210230394389,0.351630691183168,0.152862242390696,0.305724484781392,"26",6130,18391,0,52302.5
"Michigan","2024-06-01",0.117210230394389,0.351630691183168,0.153491764757588,0.306983529515176,"26",6130,18391,0,52302.5
"Minnesota","2023-08-05",0,0,0,0,"27",0,0,0,32377.5
"Minnesota","2023-08-12",0,0,0,0,"27",0,0,0,32377.5
"Minnesota","2023-08-19",0,0,0,0,"27",0,0,0,32377.5
"Minnesota","2023-08-26",0,0,0,0,"27",0,0,0,32377.5
"Minnesota","2023-09-02",0,0,0,0,"27",0,0,0,32377.5
"Minnesota","2023-09-09",0,0,0,0,"27",0,0,0,32377.5
"Minnesota","2023-09-16",0,0,0.00183274474380089,0.00366548948760179,"27",0,0,0,32377.5
"Minnesota","2023-09-23",0,0,0.00498107639106294,0.00996215278212587,"27",0,0,0,32377.5
"Minnesota","2023-09-30",0.000287215572686791,0.000861646718060345,0.00919591818025592,0.0183918363605118,"27",9,28,0,32377.5
"Minnesota","2023-10-07",0.00177185176758977,0.00531555530276927,0.0146098887947755,0.029219777589551,"27",57,172,0,32377.5
"Minnesota","2023-10-14",0.00387088408935587,0.0116126522680675,0.0212836739060204,0.0425673478120409,"27",125,376,0,32377.5
"Minnesota","2023-10-21",0.00667695874387232,0.0200308762316169,0.0291953373828033,0.0583906747656067,"27",216,649,0,32377.5
"Minnesota","2023-10-28",0.0102783283393388,0.0308349850180162,0.0382362798943099,0.0764725597886198,"27",333,998,0,32377.5
"Minnesota","2023-11-04",0.0147444853421237,0.0442334560263711,0.0482103002535453,0.0964206005070906,"27",477,1432,0,32377.5
"Minnesota","2023-11-11",0.0201115221205748,0.0603345663617244,0.0588340583180216,0.117668116636043,"27",651,1953,0,32377.5
"Minnesota","2023-11-18",0.0263739096091639,0.0791217288274917,0.0697467581710254,0.139493516342051,"27",854,2562,0,32377.5
"Minnesota","2023-11-25",0.0334800039964201,0.10044001198926,0.0805496368047843,0.161099273609569,"27",1084,3252,0,32377.5
"Minnesota","2023-12-02",0.0413290311338685,0.123987093401605,0.0908646387141187,0.181729277428237,"27",1338,4014,0,32377.5
"Minnesota","2023-12-09",0.0497682466376167,0.14930473991285,0.100385712723342,0.200771425446683,"27",1611,4834,0,32377.5
"Minnesota","2023-12-16",0.0585938614523578,0.175781584357073,0.10890056567308,0.21780113134616,"27",1897,5691,0,32377.5
"Minnesota","2023-12-23",0.0675663683753181,0.202699105125954,0.116289104693364,0.232578209386727,"27",2188,6563,0,32377.5
"Minnesota","2023-12-30",0.0764364401127027,0.229309320338108,0.122517528122507,0.245035056245014,"27",2475,7424,0,32377.5
"Minnesota","2024-01-06",0.0849700949621866,0.25491028488656,0.131059137905998,0.262118275811997,"27",2751,8253,0,32377.5
"Minnesota","2024-01-13",0.0929643132865106,0.278892939859532,0.133134195472717,0.266268390945434,"27",3010,9030,0,32377.5
"Minnesota","2024-01-20",0.100257863157698,0.300773589473093,0.134780453794169,0.269560907588338,"27",3246,9738,0,32377.5
"Minnesota","2024-01-27",0.106743897782719,0.320231693348157,0.136204477904068,0.272408955808136,"27",3456,10368,0,32377.5
"Minnesota","2024-02-03",0.11237860192184,0.337135805765518,0.137596713068657,0.275193426137313,"27",3639,10916,0,32377.5
"Minnesota","2024-02-10",0.117177677065396,0.351533031196188,0.138854863140952,0.277709726281903,"27",3794,11382,0,32377.5
"Minnesota","2024-02-17",0.121199601807572,0.363598805422715,0.139982474156097,0.279964948312195,"27",3924,11772,0,32377.5
"Minnesota","2024-02-24",0.12452596353564,0.373577890606919,0.141074336007093,0.282148672014186,"27",4032,12096,0,32377.5
"Minnesota","2024-03-02",0.1260525816953,0.3781577450859,0.142225238586938,0.284450477173877,"27",4081,12244,0,32377.5
"Minnesota","2024-03-09",0.128298856561886,0.384896569685657,0.14350878946072,0.28701757892144,"27",4154,12462,0,32377.5
"Minnesota","2024-03-16",0.130440713082408,0.391322139247223,0.14487218335257,0.289744366705139,"27",4223,12670,0,32377.5
"Minnesota","2024-03-23",0.132418197689377,0.39725459306813,0.146215959348798,0.292431918697596,"27",4287,12862,0,32377.5
"Minnesota","2024-03-30",0.134171356815302,0.402514070445907,0.147440583969864,0.294881167939727,"27",4344,13032,0,32377.5
"Minnesota","2024-04-06",0.134171356815302,0.402514070445907,0.14851641401323,0.297032828026459,"27",4344,13032,0,32377.5
"Minnesota","2024-04-13",0.134171356815302,0.402514070445907,0.149520902619952,0.299041805239903,"27",4344,13032,0,32377.5
"Minnesota","2024-04-20",0.134171356815302,0.402514070445907,0.150457987285165,0.30091597457033,"27",4344,13032,0,32377.5
"Minnesota","2024-04-27",0.134171356815302,0.402514070445907,0.151330010624753,0.302660021249506,"27",4344,13032,0,32377.5
"Minnesota","2024-05-04",0.134171356815302,0.402514070445907,0.152154597179015,0.30430919435803,"27",4344,13032,0,32377.5
"Minnesota","2024-05-11",0.134171356815302,0.402514070445907,0.153016433378227,0.306032866756453,"27",4344,13032,0,32377.5
"Minnesota","2024-05-18",0.134171356815302,0.402514070445907,0.153829355092273,0.307658710184546,"27",4344,13032,0,32377.5
"Minnesota","2024-05-25",0.134171356815302,0.402514070445907,0.154473372793806,0.308946745587612,"27",4344,13032,0,32377.5
"Minnesota","2024-06-01",0.134171356815302,0.402514070445907,0.154832319096485,0.30966463819297,"27",4344,13032,0,32377.5
"New Mexico","2023-08-05",0,0,0,0,"35",0,0,0,10415
"New Mexico","2023-08-12",0,0,0,0,"35",0,0,0,10415
"New Mexico","2023-08-19",0,0,0,0,"35",0,0,0,10415
"New Mexico","2023-08-26",0,0,0,0,"35",0,0,0,10415
"New Mexico","2023-09-02",0,0,0,0,"35",0,0,0,10415
"New Mexico","2023-09-09",3.22169362001341e-05,9.66508086003867e-05,0.000398731111111538,0.000797462222223076,"35",0,1,0,10415
"New Mexico","2023-09-16",0.000941868045024594,0.00282560413507376,0.00269892354090606,0.00539784708181211,"35",10,29,0,10415
"New Mexico","2023-09-23",0.00218021086759452,0.00654063260278355,0.00579012799130086,0.0115802559826017,"35",23,68,0,10415
"New Mexico","2023-09-30",0.00380821379589115,0.0114246413876734,0.00981075983031508,0.0196215196606302,"35",40,119,0,10415
"New Mexico","2023-10-07",0.00586273397375794,0.0175882019212738,0.0148481482113599,0.0296962964227198,"35",61,183,0,10415
"New Mexico","2023-10-14",0.00833896703735569,0.0250169011120671,0.0209280605663907,0.0418561211327814,"35",87,261,0,10415
"New Mexico","2023-10-21",0.01119816465129,0.03359449395387,0.0280111402463657,0.0560222804927313,"35",117,350,0,10415
"New Mexico","2023-10-28",0.0144572750210432,0.0433718250631295,0.0359924914718483,0.0719849829436966,"35",151,452,0,10415
"New Mexico","2023-11-04",0.018174872960006,0.054524618880018,0.0447025320816365,0.089405064163273,"35",189,568,0,10415
"New Mexico","2023-11-11",0.0224160922222846,0.0672482766668537,0.0539085619444785,0.107817123888957,"35",233,700,0,10415
"New Mexico","2023-11-18",0.0272297951416203,0.0816893854248609,0.0633229689004038,0.126645937800808,"35",284,851,0,10415
"New Mexico","2023-11-25",0.0326341452731364,0.0979024358194093,0.072632342827172,0.145264685654344,"35",340,1020,0,10415
"New Mexico","2023-12-02",0.0386069082611544,0.115820724783463,0.081539965557727,0.163079931115454,"35",402,1206,0,10415
"New Mexico","2023-12-09",0.0450776471462548,0.135232941438764,0.0898031144461452,0.17960622889229,"35",469,1408,0,10415
"New Mexico","2023-12-16",0.0519245158157243,0.155773547447173,0.0972498480024532,0.194499696004906,"35",541,1622,0,10415
"New Mexico","2023-12-23",0.058987018610782,0.176961055832346,0.103780216744662,0.207560433489323,"35",614,1843,0,10415
"New Mexico","2023-12-30",0.0660906052866504,0.198271815859951,0.109364926857322,0.218729853714644,"35",688,2065,0,10415
"New Mexico","2024-01-06",0.0730707360264023,0.219212208079207,0.117156336439269,0.234312672878539,"35",761,2283,0,10415
"New Mexico","2024-01-13",0.0797856591987321,0.239356977596196,0.119045512664376,0.238091025328752,"35",831,2493,0,10415
"New Mexico","2024-01-20",0.0861185945111562,0.258355783533469,0.120559068516654,0.241118137033308,"35",897,2691,0,10415
"New Mexico","2024-01-27",0.0919768116643322,0.275930434992997,0.12201645107623,0.24403290215246,"35",958,2874,0,10415
"New Mexico","2024-02-03",0.0972895302717152,0.291868590815145,0.123720858321112,0.247441716642225,"35",1013,3040,0,10415
"New Mexico","2024-02-10",0.102005058045479,0.306015174136437,0.125602906963128,0.251205813926256,"35",1062,3187,0,10415
"New Mexico","2024-02-17",0.106089615250115,0.318268845750345,0.127520049256359,0.255040098512718,"35",1105,3315,0,10415
"New Mexico","2024-02-24",0.109530713323241,0.328592139969723,0.129397796393527,0.258795592787053,"35",1141,3422,0,10415
"New Mexico","2024-03-02",0.114251815158464,0.342755445475393,0.131161659567352,0.262323319134704,"35",1190,3570,0,10415
"New Mexico","2024-03-09",0.115515493581583,0.346546480744748,0.132771390544747,0.265542781089495,"35",1203,3609,0,10415
"New Mexico","2024-03-16",0.116453880390142,0.349361641170427,0.134280704439385,0.26856140887877,"35",1213,3639,0,10415
"New Mexico","2024-03-23",0.117288616046027,0.351865848138082,0.135737745552583,0.271475491105167,"35",1222,3665,0,10415
"New Mexico","2024-03-30",0.118241341011122,0.354724023033365,0.137190122355467,0.274380244710933,"35",1231,3694,0,10415
"New Mexico","2024-04-06",0.118241341011122,0.354724023033365,0.138700469792961,0.277400939585922,"35",1231,3694,0,10415
"New Mexico","2024-04-13",0.118241341011122,0.354724023033365,0.140258182493237,0.280516364986473,"35",1231,3694,0,10415
"New Mexico","2024-04-20",0.118241341011122,0.354724023033365,0.141766216016884,0.283532432033768,"35",1231,3694,0,10415
"New Mexico","2024-04-27",0.118241341011122,0.354724023033365,0.143126613401923,0.286253226803845,"35",1231,3694,0,10415
"New Mexico","2024-05-04",0.118241341011122,0.354724023033365,0.144255668245007,0.288511336490013,"35",1231,3694,0,10415
"New Mexico","2024-05-11",0.118241341011122,0.354724023033365,0.145220720708627,0.290441441417254,"35",1231,3694,0,10415
"New Mexico","2024-05-18",0.118241341011122,0.354724023033365,0.146087339900061,0.292174679800121,"35",1231,3694,0,10415
"New Mexico","2024-05-25",0.118241341011122,0.354724023033365,0.146903714081723,0.293807428163445,"35",1231,3694,0,10415
"New Mexico","2024-06-01",0.118241341011122,0.354724023033365,0.147717373770861,0.295434747541722,"35",1231,3694,0,10415
"New York","2023-08-05",0,0,0,0,"36",0,0,0,107373
"New York","2023-08-12",0,0,0,0,"36",0,0,0,107373
"New York","2023-08-19",0,0,0,0,"36",0,0,0,107373
"New York","2023-08-26",0,0,0,0,"36",0,0,0,107373
"New York","2023-09-02",0,0,0,0,"36",0,0,0,107373
"New York","2023-09-09",0,0,0.000440091807228842,0.000880183614457684,"36",0,0,0,107373
"New York","2023-09-16",0,0,0.00279583383529737,0.00559166767059474,"36",0,0,0,107373
"New York","2023-09-23",0,0,0.00595767665723935,0.0119153533144787,"36",0,0,0,107373
"New York","2023-09-30",0.00103760307969825,0.00311280923909475,0.0100642258285262,0.0201284516570525,"36",111,334,0,107373
"New York","2023-10-07",0.00328003879603612,0.00984011638810837,0.015195275063039,0.030390550126078,"36",352,1057,0,107373
"New York","2023-10-14",0.0063746167732669,0.0191238503198007,0.0213644092619914,0.0427288185239828,"36",684,2053,0,107373
"New York","2023-10-21",0.0104170167151327,0.0312510501453983,0.0285196011301225,0.057039202260245,"36",1119,3356,0,107373
"New York","2023-10-28",0.0154380735454283,0.0463142206362849,0.0365455944331272,0.0730911888662544,"36",1658,4973,0,107373
"New York","2023-11-04",0.0213949253200747,0.0641847759602242,0.0452667178033611,0.0905334356067223,"36",2297,6892,0,107373
"New York","2023-11-11",0.0281896427547938,0.0845689282643816,0.0544500444648971,0.108900088929794,"36",3027,9080,0,107373
"New York","2023-11-18",0.0356881705290629,0.107064511587189,0.0638146805024184,0.127629361004837,"36",3832,11496,0,107373
"New York","2023-11-25",0.0437329780038033,0.13119893401141,0.0730602755056958,0.146120551011392,"36",4696,14087,0,107373
"New York","2023-12-02",0.0521507460786791,0.156452238236037,0.0819075217720179,0.163815043544036,"36",5600,16799,0,107373
"New York","2023-12-09",0.0607568181996785,0.182270454599035,0.0901331841668457,0.180266368333691,"36",6524,19571,0,107373
"New York","2023-12-16",0.0693595113312768,0.208078533993831,0.0975850811265634,0.195170162253127,"36",7447,22342,0,107373
"New York","2023-12-23",0.0777686286550855,0.233305885965256,0.104181125949321,0.208362251898642,"36",8350,25051,0,107373
"New York","2023-12-30",0.0858067153097221,0.257420145929166,0.109905037642455,0.219810075284909,"36",9213,27640,0,107373
"New York","2024-01-06",0.0933187983312547,0.279956394993764,0.117546406406248,0.235092812812497,"36",10020,30060,0,107373
"New York","2024-01-13",0.10017793286847,0.300533798605409,0.119954735723496,0.239909471446992,"36",10756,32269,0,107373
"New York","2024-01-20",0.106291416014591,0.318874248043774,0.121960885720103,0.243921771440205,"36",11413,34238,0,107373
"New York","2024-01-27",0.111610674537075,0.334832023611224,0.123889693539663,0.247779387079326,"36",11984,35952,0,107373
"New York","2024-02-03",0.11613830654707,0.34841491964121,0.126041265154956,0.252082530309912,"36",12470,37410,0,107373
"New York","2024-02-10",0.119924190799164,0.359772572397493,0.128243373106247,0.256486746212494,"36",12877,38630,0,107373
"New York","2024-02-17",0.123049451484825,0.369148354454474,0.130432314806989,0.260864629613978,"36",13212,39637,0,107373
"New York","2024-02-24",0.125607940991444,0.376823822974332,0.132677213072568,0.265354426145136,"36",13487,40461,0,107373
"New York","2024-03-02",0.125931496474308,0.377794489422923,0.135047190718372,0.270094381436744,"36",13522,40565,0,107373
"New York","2024-03-09",0.127887434243151,0.383662302729452,0.137822800439237,0.275645600878474,"36",13732,41195,0,107373
"New York","2024-03-16",0.129865087928722,0.389595263786165,0.141026038990757,0.282052077981514,"36",13944,41832,0,107373
"New York","2024-03-23",0.131697571949662,0.395092715848985,0.14402907976944,0.28805815953888,"36",14141,42422,0,107373
"New York","2024-03-30",0.133218000724613,0.399654002173839,0.146195824408081,0.292391648816162,"36",14304,42912,0,107373
"New York","2024-04-06",0.133218000724613,0.399654002173839,0.147379969065768,0.294759938131536,"36",14304,42912,0,107373
"New York","2024-04-13",0.133218000724613,0.399654002173839,0.148239102240346,0.296478204480692,"36",14304,42912,0,107373
"New York","2024-04-20",0.133218000724613,0.399654002173839,0.148954759811662,0.297909519623325,"36",14304,42912,0,107373
"New York","2024-04-27",0.133218000724613,0.399654002173839,0.149697616381803,0.299395232763606,"36",14304,42912,0,107373
"New York","2024-05-04",0.133218000724613,0.399654002173839,0.150639163937331,0.301278327874662,"36",14304,42912,0,107373
"New York","2024-05-11",0.133218000724613,0.399654002173839,0.151826398348951,0.303652796697902,"36",14304,42912,0,107373
"New York","2024-05-18",0.133218000724613,0.399654002173839,0.153069189361673,0.306138378723346,"36",14304,42912,0,107373
"New York","2024-05-25",0.133218000724613,0.399654002173839,0.154155104212112,0.308310208424224,"36",14304,42912,0,107373
"New York","2024-06-01",0.133218000724613,0.399654002173839,0.154877411677266,0.309754823354532,"36",14304,42912,0,107373
"Oregon","2023-08-05",0,0,0,0,"41",0,0,0,20526
"Oregon","2023-08-12",0,0,0,0,"41",0,0,0,20526
"Oregon","2023-08-19",0,0,0,0,"41",0,0,0,20526
"Oregon","2023-08-26",0,0,0,0,"41",0,0,0,20526
"Oregon","2023-09-02",0,0,0,0,"41",0,0,0,20526
"Oregon","2023-09-09",0,0,0.000781690054401609,0.00156338010880322,"41",0,0,0,20526
"Oregon","2023-09-16",0,0,0.00288442851225636,0.00576885702451271,"41",0,0,0,20526
"Oregon","2023-09-23",0,0,0.00566623137298343,0.0113324627459669,"41",0,0,0,20526
"Oregon","2023-09-30",0,0,0.00927946436259486,0.0185589287251897,"41",0,0,0,20526
"Oregon","2023-10-07",0.000991066770673658,0.00297320031202094,0.0138543646936876,0.0277087293873752,"41",20,61,0,20526
"Oregon","2023-10-14",0.00279246955499446,0.00837740866498335,0.0194698920710833,0.0389397841421667,"41",57,172,0,20526
"Oregon","2023-10-21",0.0052605375518159,0.0157816126554476,0.0261377023461868,0.0522754046923735,"41",108,324,0,20526
"Oregon","2023-10-28",0.00846247383324755,0.0253874214997426,0.0337943891813366,0.0675887783626733,"41",174,521,0,20526
"Oregon","2023-11-04",0.0124226693923358,0.0372680081770073,0.0422978470594141,0.0845956941188282,"41",255,765,0,20526
"Oregon","2023-11-11",0.0171272560501514,0.051381768150454,0.051425263014521,0.102850526029042,"41",352,1055,0,20526
"Oregon","2023-11-18",0.0225314808530302,0.0675944425590904,0.0608792024373429,0.121758404874686,"41",462,1387,0,20526
"Oregon","2023-11-25",0.0285648946058701,0.0856946838176103,0.0703208539217284,0.140641707843457,"41",586,1759,0,20526
"Oregon","2023-12-02",0.0351342513805202,0.105402754141561,0.0794214855718604,0.158842971143721,"41",721,2163,0,20526
"Oregon","2023-12-09",0.042124432678766,0.126373298036298,0.087908677881733,0.175817355763466,"41",865,2594,0,20526
"Oregon","2023-12-16",0.0493992388781117,0.148197716634335,0.0955876541752299,0.19117530835046,"41",1014,3042,0,20526
"Oregon","2023-12-23",0.0568059048068962,0.170417714420689,0.10234256487934,0.20468512975868,"41",1166,3498,0,20526
"Oregon","2023-12-30",0.0641826737798725,0.192548021339618,0.10813366576707,0.216267331534139,"41",1317,3952,0,20526
"Oregon","2024-01-06",0.0713665128308361,0.214099538492508,0.116241626948275,0.23248325389655,"41",1465,4395,0,20526
"Oregon","2024-01-13",0.0781996055313371,0.234598816594011,0.118245899210763,0.236491798421527,"41",1605,4815,0,20526
"Oregon","2024-01-20",0.0845395567263404,0.253618670179021,0.119858890413982,0.239717780827964,"41",1735,5206,0,20526
"Oregon","2024-01-27",0.0902750463644586,0.270825139093376,0.121388296960571,0.242776593921142,"41",1853,5559,0,20526
"Oregon","2024-02-03",0.0953394292319212,0.286018287695763,0.12312571228176,0.246251424563519,"41",1957,5871,0,20526
"Oregon","2024-02-10",0.0997135142698161,0.299140542809448,0.124998577078315,0.24999715415663,"41",2047,6140,0,20526
"Oregon","2024-02-17",0.103415986082921,0.310247958248763,0.126873611209884,0.253747222419768,"41",2123,6368,0,20526
"Oregon","2024-02-24",0.106490933117974,0.319472799353921,0.128686548649109,0.257373097298219,"41",2186,6557,0,20526
"Oregon","2024-03-02",0.108944617316737,0.32683385195021,0.130373123368635,0.260746246737271,"41",2236,6709,0,20526
"Oregon","2024-03-09",0.110607487322633,0.3318224619679,0.131925941416626,0.263851882833253,"41",2270,6811,0,20526
"Oregon","2024-03-16",0.112036999576674,0.336110998730022,0.133401047438366,0.266802094876732,"41",2300,6899,0,20526
"Oregon","2024-03-23",0.113423590343357,0.34027077103007,0.134777267738844,0.269554535477688,"41",2328,6984,0,20526
"Oregon","2024-03-30",0.11495769588718,0.34487308766154,0.13603199052424,0.27206398104848,"41",2360,7079,0,20526
"Oregon","2024-04-06",0.11495769588718,0.34487308766154,0.13715512970111,0.27431025940222,"41",2360,7079,0,20526
"Oregon","2024-04-13",0.11495769588718,0.34487308766154,0.138178572151756,0.276357144303512,"41",2360,7079,0,20526
"Oregon","2024-04-20",0.11495769588718,0.34487308766154,0.139137743070568,0.278275486141136,"41",2360,7079,0,20526
"Oregon","2024-04-27",0.11495769588718,0.34487308766154,0.140067916606778,0.280135833213556,"41",2360,7079,0,20526
"Oregon","2024-05-04",0.11495769588718,0.34487308766154,0.141019977153793,0.282039954307585,"41",2360,7079,0,20526
"Oregon","2024-05-11",0.11495769588718,0.34487308766154,0.142084336746705,0.28416867349341,"41",2360,7079,0,20526
"Oregon","2024-05-18",0.11495769588718,0.34487308766154,0.143125310741229,0.286250621482458,"41",2360,7079,0,20526
"Oregon","2024-05-25",0.11495769588718,0.34487308766154,0.143968026381621,0.287936052763241,"41",2360,7079,0,20526
"Oregon","2024-06-01",0.11495769588718,0.34487308766154,0.144442745001718,0.288885490003435,"41",2360,7079,0,20526
"Tennessee","2023-08-05",0,0,0,0,"47",0,0,0,40730
"Tennessee","2023-08-12",0,0,0,0,"47",0,0,0,40730
"Tennessee","2023-08-19",0,0,0,0,"47",0,0,0,40730
"Tennessee","2023-08-26",0,0,0,0,"47",0,0,0,40730
"Tennessee","2023-09-02",0,0,0,0,"47",0,0,0,40730
"Tennessee","2023-09-09",0,0,0.00121710606670004,0.00243421213340008,"47",0,0,0,40730
"Tennessee","2023-09-16",0,0,0.00306522094569525,0.0061304418913905,"47",0,0,0,40730
"Tennessee","2023-09-23",0.000656173556788163,0.00196852067036449,0.00545301566647647,0.0109060313329529,"47",27,80,0,40730
