"SUMLEV","REGION","DIVISION","STATE","NAME","SEX","AGE","POPEST2010_CIV","POPEST2011_CIV","POPEST2012_CIV","POPEST2013_CIV","POPEST2014_CIV","POPEST2015_CIV","POPEST2016_CIV","POPEST2017_CIV","POPEST2018_CIV","POPEST2019_CIV","POPEST2020_CIV","POPEST2021_CIV","POPEST2022_CIV"
40,3,6,47,"Tennessee",2,18,43246,41260,41452,40605,39478,39594,40023,40688,41515,40788,42719,40936,41248
40,3,6,47,"Tennessee",2,19,44685,43424,41656,41210,40249,39397,39383,39937,40364,40705,44601,41436,39708
40,3,6,47,"Tennessee",2,20,44866,45716,44744,42747,42285,41849,40882,41136,41631,41746,45566,46128,43612
40,3,6,47,"Tennessee",2,21,43384,45532,46633,45406,43483,43289,42849,42144,42386,42688,44615,46410,47577
40,3,6,47,"Tennessee",2,22,42249,44047,46473,47601,46416,44568,44443,44056,43402,43539,44554,46024,48313
40,3,6,47,"Tennessee",2,23,41640,42893,45146,47477,48696,47455,45957,45922,45757,44833,44877,46082,48399
40,3,6,47,"Tennessee",2,24,41964,42064,43544,45685,48163,49443,48307,46928,46987,46709,45315,45923,47499
40,3,6,47,"Tennessee",2,25,42013,42059,42318,43693,45938,48621,49946,48920,47753,47595,46332,46068,47176
40,3,6,47,"Tennessee",2,26,41169,42281,42375,42598,44170,46465,49079,50598,49686,48217,47372,47074,46966
40,3,6,47,"Tennessee",2,27,42038,41238,42665,42705,42789,44445,46937,49468,50926,50124,47851,47634,47741
40,3,6,47,"Tennessee",2,28,42444,42338,41670,42720,42997,43258,44985,47315,49930,51309,49314,48342,48657
40,3,6,47,"Tennessee",2,29,42537,42644,42435,41777,42950,43199,43803,45448,47819,50111,50081,49534,49081
40,3,6,47,"Tennessee",2,30,43363,42685,42872,42509,42074,43161,43484,44174,45861,47860,49569,50441,50098
40,3,6,47,"Tennessee",2,31,41609,43507,42844,43070,42721,42253,43551,44023,44701,46276,47716,49915,51138
40,3,6,47,"Tennessee",2,32,40791,41712,43627,43091,43421,42950,42478,43820,44384,44880,46293,48109,50287
40,3,6,47,"Tennessee",2,33,40568,40839,41766,43679,43108,43563,43056,42866,44075,44425,45094,46568,48533
40,3,6,47,"Tennessee",2,34,39034,40739,41072,41875,43975,43166,43824,43536,43180,44349,44793,45474,47260
40,3,6,47,"Tennessee",2,35,40707,39055,40896,41153,41950,44156,43178,44006,43659,43274,44279,44911,45952
40,3,6,47,"Tennessee",2,36,40110,40948,39169,41080,41289,42099,44288,43412,44298,43926,43570,44576,45529
40,3,6,47,"Tennessee",2,37,41354,40203,41012,39235,41237,41367,42189,44569,43670,44445,44379,43761,45103
40,3,6,47,"Tennessee",2,38,43465,41543,40351,41043,39302,41325,41544,42349,44770,43776,44636,44512,44199
40,3,6,47,"Tennessee",2,39,46385,43722,41809,40453,41164,39325,41536,41785,42652,44980,44301,45111,45166
40,3,6,47,"Tennessee",2,40,46156,46487,43797,41790,40473,41357,39401,41666,41977,42890,44517,44439,45514
40,3,6,47,"Tennessee",2,41,43336,46208,46527,43886,41832,40616,41473,39663,41954,42246,43308,44802,44829
40,3,6,47,"Tennessee",2,42,42014,43479,46336,46651,43810,41910,40734,41736,39882,42082,42595,43590,45243
40,3,6,47,"Tennessee",2,43,42452,42162,43539,46390,46800,43922,42085,40953,41960,40035,42319,42805,43929
40,3,6,47,"Tennessee",2,44,43702,42509,42197,43588,46359,46866,44087,42241,41101,42164,40525,42408,43239
40,3,6,47,"Tennessee",2,45,46739,43718,42503,42106,43591,46435,46910,44245,42375,41136,41644,40603,42811
40,3,6,47,"Tennessee",2,46,48029,46878,43821,42537,42171,43769,46592,47154,44561,42647,41352,41881,40934
40,3,6,47,"Tennessee",2,47,47818,48025,46852,43749,42560,42337,43898,46732,47393,44719,42486,41496,42214
40,3,6,47,"Tennessee",2,48,47573,47836,47975,46897,43727,42648,42354,43990,46758,47381,44767,42468,41805
40,3,6,47,"Tennessee",2,49,48197,47563,47857,47987,46933,43773,42775,42403,44046,47043,47592,44948,42824
40,3,6,47,"Tennessee",2,50,48490,48175,47555,47788,48005,46916,43880,42913,42529,44103,46385,47718,45265
40,3,6,47,"Tennessee",2,51,47386,48458,48132,47454,47739,47961,46956,43953,43068,42597,44215,46583,48091
40,3,6,47,"Tennessee",2,52,47353,47364,48519,48131,47367,47800,48049,47010,44179,43134,42874,44278,46960
40,3,6,47,"Tennessee",2,53,47626,47181,47135,48343,47956,47281,47753,48115,47051,44144,43416,42999,44446
40,3,6,47,"Tennessee",2,54,46448,47584,47142,47039,48333,47902,47291,47882,48233,47144,44490,43530,43402
40,3,6,47,"Tennessee",2,55,46321,46364,47462,46926,46957,48234,47830,47218,47828,48276,46797,44692,43783
40,3,6,47,"Tennessee",2,56,45098,46182,46237,47272,46866,46837,48178,47718,47280,47876,48038,46845,44946
40,3,6,47,"Tennessee",2,57,43279,45065,46047,46077,47157,46699,46757,48155,47626,47318,47933,48128,47040
40,3,6,47,"Tennessee",2,58,42047,43194,44914,45927,45909,47038,46588,46654,48025,47552,47771,47973,48229
40,3,6,47,"Tennessee",2,59,40947,41824,43129,44657,45660,45687,46784,46471,46479,48033,47549,47756,48025
40,3,6,47,"Tennessee",2,60,40424,40850,41671,42958,44371,45475,45594,46682,46404,46520,46797,47609,47943
40,3,6,47,"Tennessee",2,61,40372,40193,40700,41463,42744,44152,45297,45307,46540,46363,46290,46766,47686
40,3,6,47,"Tennessee",2,62,40277,40193,39988,40458,41163,42540,43895,45083,45226,46420,46201,46159,46764
40,3,6,47,"Tennessee",2,63,42263,40064,39925,39705,40233,40959,42253,43700,44833,45099,45995,46025,46029
40,3,6,47,"Tennessee",2,64,31154,42023,39765,39621,39383,39973,40643,42021,43415,44577,44356,45817,45927
40,3,6,47,"Tennessee",2,65,31274,30832,41564,39316,39204,38909,39495,40230,41717,43055,43347,44006,45461
40,3,6,47,"Tennessee",2,66,30950,30983,30557,41177,38977,38846,38558,39274,39949,41455,42270,43039,43771
40,3,6,47,"Tennessee",2,67,31821,30600,30631,30164,40735,38612,38430,38148,38931,39613,40705,41932,42757
40,3,6,47,"Tennessee",2,68,27966,31314,30164,30178,29713,40236,38164,37910,37776,38519,39220,40241,41523
40,3,6,47,"Tennessee",2,69,26165,27579,30848,29603,29737,29371,39764,37672,37424,37266,37593,38680,39737
40,3,6,47,"Tennessee",2,70,25137,25646,27088,30285,28987,29171,28808,39122,37146,36853,35902,36977,38140
40,3,6,47,"Tennessee",2,71,23513,24628,25154,26610,29738,28463,28599,28272,38467,36520,35600,35258,36371
40,3,6,47,"Tennessee",2,72,22652,23009,24184,24666,26123,29105,28008,28079,27764,37840,35093,34901,34585
40,3,6,47,"Tennessee",2,73,20941,22092,22465,23579,24072,25432,28433,27389,27510,27151,36883,34206,34078
40,3,6,47,"Tennessee",2,74,20753,20486,21562,21909,22997,23452,24825,27785,26785,27000,25889,36064,33435
40,3,6,47,"Tennessee",2,75,20073,20243,19880,20923,21345,22410,22878,24192,27043,26107,25090,25107,35050
40,3,6,47,"Tennessee",2,76,18205,19466,19639,19327,20381,20746,21783,22189,23544,26348,24562,24330,24354
40,3,6,47,"Tennessee",2,77,17585,17462,18741,18889,18560,19678,19937,20975,21401,22754,24785,23606,23430
40,3,6,47,"Tennessee",2,78,17097,17009,16888,18120,18261,17822,19042,19213,20250,20747,21287,23880,22707
40,3,6,47,"Tennessee",2,79,16243,16435,16390,16184,17441,17560,17147,18326,18538,19561,19342,20410,22923
40,3,6,47,"Tennessee",2,80,15755,15509,15748,15592,15448,16685,16735,16372,17558,17780,17855,18365,19348
40,3,6,47,"Tennessee",2,81,14478,15041,14766,14977,14866,14672,15893,15888,15576,16763,16515,16915,17384
40,3,6,47,"Tennessee",2,82,14002,13701,14216,14012,14188,14047,13868,14992,15000,14749,15416,15523,15917
40,3,6,47,"Tennessee",2,83,12858,13146,12883,13337,13117,13312,13194,12997,14056,14107,13585,14366,14422
40,3,6,47,"Tennessee",2,84,11924,12016,12328,12009,12486,12233,12458,12344,12103,13154,12795,12561,13305
40,3,6,47,"Tennessee",2,85,70441,71651,72998,74097,75307,76427,77659,78693,79327,80013,79921,79201,78610
40,3,6,47,"Tennessee",2,999,3255191,3278449,3305127,3326458,3349894,3375703,3404243,3435267,3468145,3495704,3517285,3543661,3586286
40,3,7,48,"Texas",0,0,379377,380125,376889,383162,393548,401285,401754,388582,380635,376619,364598,362201,378682
40,3,7,48,"Texas",0,1,380368,383538,385039,381349,389574,400454,406885,405952,392433,385924,371831,369387,370760
40,3,7,48,"Texas",0,2,390976,384146,388068,389134,387053,395454,405078,410548,409268,397578,381609,376173,376841
40,3,7,48,"Texas",0,3,390748,394807,388565,392337,394351,392595,399907,408646,413881,413398,393536,385534,383360
40,3,7,48,"Texas",0,4,388544,394226,398720,392525,397375,400127,396989,403574,411848,418037,408592,397483,392996
40,3,7,48,"Texas",0,5,388553,392339,398430,402655,397184,402934,404590,400939,406810,416143,413690,412754,404723
40,3,7,48,"Texas",0,6,387650,392115,395891,402219,407141,402497,407301,407869,403872,410804,411200,417362,419724
40,3,7,48,"Texas",0,7,384973,390919,395721,399154,406578,412274,406234,410468,410909,407416,406483,414851,423784
40,3,7,48,"Texas",0,8,381956,388534,394502,399347,403714,411292,416600,409755,413349,414443,404093,409978,421340
40,3,7,48,"Texas",0,9,387934,384873,392010,397539,403151,408437,415275,419861,412982,417050,410429,407376,416286
40,3,7,48,"Texas",0,10,390167,390884,388021,395320,401552,407517,412162,418617,422583,416227,421412,413600,413163
40,3,7,48,"Texas",0,11,379165,393177,394083,390881,399350,405576,411234,414986,421316,425716,429022,424399,419340
40,3,7,48,"Texas",0,12,375384,382123,396224,397463,394795,403710,409232,414272,417876,424271,442806,432046,429979
40,3,7,48,"Texas",0,13,373305,377890,385183,399150,401410,399231,407094,412012,416830,420777,439152,445705,437182
40,3,7,48,"Texas",0,14,370775,375708,380644,387867,402974,405318,402440,409740,414311,419477,430912,441971,450643
40,3,7,48,"Texas",0,15,372612,373392,378435,383428,391682,406946,408743,405387,412163,417359,426416,433278,446877
40,3,7,48,"Texas",0,16,376697,375714,376931,381334,387469,395585,410298,411357,407765,415021,426710,428509,437879
40,3,7,48,"Texas",0,17,378584,379818,378798,380202,384985,391315,398912,413132,413766,410428,422227,428621,432510
40,3,7,48,"Texas",0,18,377478,371264,372955,371979,373710,377574,381709,388698,401500,401955,421350,413812,418624
40,3,7,48,"Texas",0,19,370300,375205,370472,371183,371919,372408,374641,379281,385465,398622,437919,421042,407992
40,3,7,48,"Texas",0,20,366582,374622,380117,374004,375530,375316,374002,376871,380431,386987,425308,440788,419194
40,3,7,48,"Texas",0,21,353854,373060,381460,386204,381138,381837,380022,378340,380803,385082,404195,430932,445571
40,3,7,48,"Texas",0,22,353495,364235,383521,392087,398615,393493,392545,389733,387483,391110,399063,414885,443265
40,3,7,48,"Texas",0,23,355132,363382,373680,393962,403761,410919,403972,401771,397954,397473,396355,408326,427162
40,3,7,48,"Texas",0,24,360801,363833,371630,382987,404304,415463,420086,411976,408789,406750,397114,405064,420167
40,3,7,48,"Texas",0,25,365945,368689,370380,378978,391252,414233,423257,425870,417069,414761,401129,403734,415529
40,3,7,48,"Texas",0,26,358656,373388,375097,377704,387392,401282,421996,429099,431086,423091,408566,408121,415159
40,3,7,48,"Texas",0,27,367614,364895,379381,381776,386318,397254,409188,427611,432993,436563,415814,415505,418457
40,3,7,48,"Texas",0,28,369285,373627,370528,385623,389807,395663,403636,413544,431615,437947,425295,422269,425756
40,3,7,48,"Texas",0,29,366998,374760,378744,376667,393780,398447,401923,408281,417367,436332,427196,430887,432260
40,3,7,48,"Texas",0,30,373120,371782,379568,384079,383692,402120,404544,406259,411961,421838,428058,433183,440688
40,3,7,48,"Texas",0,31,350455,379207,377076,385091,391001,391870,408624,409699,410640,416514,418758,434143,442708
40,3,7,48,"Texas",0,32,344658,354538,383021,381304,391071,397713,397268,412580,412439,414289,416233,423153,442214
40,3,7,48,"Texas",0,33,344634,348980,358297,387805,386816,397649,403408,401748,416414,417026,416104,421203,431388
40,3,7,48,"Texas",0,34,339760,348331,352412,362020,393011,393349,402688,407474,404205,419809,418768,420597,427989
40,3,7,48,"Texas",0,35,347345,342447,350975,355606,366387,398841,397933,406001,410226,407417,419279,422522,427431
40,3,7,48,"Texas",0,36,338816,350529,345146,354003,359999,371954,403602,401105,408640,413332,411922,423259,428963
40,3,7,48,"Texas",0,37,342376,342004,353703,348359,358533,365408,376542,407119,404089,412412,419294,416202,430205
40,3,7,48,"Texas",0,38,352906,344777,344246,355991,352475,363176,368990,379111,409125,406707,418704,422877,421904
40,3,7,48,"Texas",0,39,364983,355455,347050,346176,359820,356974,367068,371854,381599,412281,412157,422214,428973
40,3,7,48,"Texas",0,40,363183,367232,357561,349114,349571,363936,360166,369035,373383,383505,409521,414681,426864
40,3,7,48,"Texas",0,41,341993,365613,369896,359856,352410,353616,367345,362282,370741,375637,389887,412638,419443
40,3,7,48,"Texas",0,42,332094,343701,367361,371580,362730,355684,356187,369149,363429,372209,381264,391893,416186
40,3,7,48,"Texas",0,43,326401,333576,345410,368986,374359,366073,358275,358070,370855,365122,377750,383342,396048
40,3,7,48,"Texas",0,44,329767,327583,334753,346672,371734,377179,368091,359670,359109,372099,367773,379308,386664
40,3,7,48,"Texas",0,45,346369,330671,328971,335777,348709,374165,379048,369170,360182,359964,369558,368929,381991
40,3,7,48,"Texas",0,46,351659,347111,331476,329477,337222,350582,375257,379522,368966,360861,361694,370365,371108
40,3,7,48,"Texas",0,47,353039,352700,348364,332398,331018,339346,351999,376376,380376,369858,363598,363054,372710
40,3,7,48,"Texas",0,48,350316,352752,352831,347901,332808,331816,339362,351292,375795,380031,372891,363084,363766
40,3,7,48,"Texas",0,49,351768,350613,352881,352558,348385,333563,332475,339212,351132,375949,384618,373277,364120
40,3,7,48,"Texas",0,50,354581,351672,350964,352360,352692,349171,333652,331979,338655,350967,371687,384196,373914
40,3,7,48,"Texas",0,51,340137,354175,351365,349978,352107,352671,348837,332946,331085,338351,351947,371058,384429
40,3,7,48,"Texas",0,52,336016,339681,353706,350412,349710,352105,352478,347884,332334,330334,340221,351140,370736
40,3,7,48,"Texas",0,53,331772,335278,339300,352817,349902,349434,351429,351503,347050,331699,333869,339538,351008
40,3,7,48,"Texas",0,54,318661,330236,334274,337562,351567,348736,348040,349397,349583,345422,333706,332341,339021
40,3,7,48,"Texas",0,55,314150,317614,329771,332820,336678,350715,347265,346234,347773,348222,341950,332521,331732
40,3,7,48,"Texas",0,56,298596,312477,316325,327503,331221,335080,348923,344934,344253,346069,346379,340100,331353
40,3,7,48,"Texas",0,57,287019,296957,311279,314497,325954,330009,333493,347047,342656,342307,345157,344281,338681
40,3,7,48,"Texas",0,58,272126,285448,295563,309146,312610,324245,327738,330991,344544,340312,343769,342592,342377
40,3,7,48,"Texas",0,59,262936,270300,284057,293185,307282,310808,321927,324957,328173,342147,338311,340652,339956
40,3,7,48,"Texas",0,60,256172,260920,268660,281563,290964,305164,308257,318896,321998,325532,331817,334893,337661
40,3,7,48,"Texas",0,61,247079,254575,259362,266257,279427,288798,302891,305376,315774,319319,321914,328199,331974
40,3,7,48,"Texas",0,62,243623,245108,252868,256819,264070,276856,286103,299646,302119,312694,315766,318168,325130
40,3,7,48,"Texas",0,63,250879,241368,243191,250034,254510,261413,274208,283071,296426,299125,308329,311946,314845
40,3,7,48,"Texas",0,64,190454,248272,239357,240311,247384,251915,258525,270953,279582,293222,292881,303888,308161
40,3,7,48,"Texas",0,65,188869,188044,246034,236165,237385,244427,248821,255071,267385,276156,283434,288353,299653
40,3,7,48,"Texas",0,66,183226,186801,185865,243220,233371,234743,241673,245772,251874,264203,270444,278864,284518
40,3,7,48,"Texas",0,67,180307,180888,184177,183190,240304,230412,231770,238475,242495,248650,257723,265967,274812
40,3,7,48,"Texas",0,68,158924,177951,178276,181628,180634,237115,227352,228703,235372,239412,245119,253144,261832
40,3,7,48,"Texas",0,69,148459,156203,175044,175141,178650,177719,233238,223766,225062,231728,231929,239852,248456
40,3,7,48,"Texas",0,70,139599,146079,153309,171858,172199,175709,174690,229393,219980,221348,220675,227070,235569
40,3,7,48,"Texas",0,71,130343,137099,143361,150307,168726,168786,172465,171506,225299,216240,212729,215699,222960
40,3,7,48,"Texas",0,72,125509,127702,134418,140297,147205,165277,165379,168777,167980,220890,206976,207543,211271
40,3,7,48,"Texas",0,73,116450,122595,124902,131375,137347,143850,161652,161739,164900,164279,214429,201433,202986
40,3,7,48,"Texas",0,74,112413,113694,119594,121825,128280,133956,140344,157813,157812,160937,155612,208236,196433
40,3,7,48,"Texas",0,75,109577,109311,110628,116221,118532,125043,130439,136570,153725,153850,148668,150530,202439
40,3,7,48,"Texas",0,76,98970,106243,105915,106977,112601,114800,121327,126619,132420,149182,142697,143186,145607
40,3,7,48,"Texas",0,77,94307,95767,102742,102249,103580,108859,111172,117487,122675,128191,139520,137060,138299
40,3,7,48,"Texas",0,78,90077,90779,92211,98754,98514,99813,105019,107396,113190,118269,119355,133268,131762
40,3,7,48,"Texas",0,79,85799,86432,87132,88378,94939,94453,95825,100921,103005,108675,108543,113433,127509
40,3,7,48,"Texas",0,80,83349,81914,82603,83283,84467,90695,90246,91741,96293,98461,98905,102586,107826
40,3,7,48,"Texas",0,81,74730,79145,77834,78153,79207,80207,86238,85752,87184,91508,90487,92881,97005
40,3,7,48,"Texas",0,82,68902,70444,74656,73363,73820,74700,75836,81518,80878,82353,83669,83968,86976
40,3,7,48,"Texas",0,83,63788,64536,66114,69819,68806,69251,70117,71217,76465,75751,74654,77202,78170
40,3,7,48,"Texas",0,84,58485,59548,60495,61651,65315,64149,64900,65663,66593,71316,68862,68406,71340
40,3,7,48,"Texas",0,85,308620,320541,333181,342868,355024,367915,379603,390046,399154,405114,401058,398547,401630
40,3,7,48,"Texas",0,999,25114454,25530687,25949650,26354959,26838147,27350449,27798449,28175259,28510204,28872456,29115044,29439258,29914599
40,3,7,48,"Texas",1,0,193514,193818,192550,195843,201698,204992,205045,198672,193754,191958,186246,185342,193727
40,3,7,48,"Texas",1,1,193851,195547,196534,194878,198997,205402,207712,207101,200455,196259,189438,188561,189827
40,3,7,48,"Texas",1,2,199643,195821,197779,198550,197804,201960,207714,209576,208757,203236,194494,191731,192469
40,3,7,48,"Texas",1,3,199643,201547,197995,199873,201207,200513,204068,209407,211155,210863,201085,196467,195403
40,3,7,48,"Texas",1,4,198364,201333,203540,199873,202436,204090,202746,205734,210923,212953,208294,203158,200215
40,3,7,48,"Texas",1,5,198379,200274,203495,205594,202185,205073,206332,204623,207359,212972,210687,210369,206737
40,3,7,48,"Texas",1,6,197644,200176,201961,205388,207797,204750,207170,208127,206022,209392,210344,212525,213981
40,3,7,48,"Texas",1,7,195950,199194,201902,203577,207481,210416,206634,208670,209594,207658,207333,212133,215842
40,3,7,48,"Texas",1,8,195119,197710,200920,203626,205972,209930,212631,208448,210210,211350,206401,209208,215590
40,3,7,48,"Texas",1,9,198039,196511,199423,202296,205607,208386,212036,214154,210097,212049,209916,208011,212298
40,3,7,48,"Texas",1,10,199405,199283,197878,200984,204297,207837,210328,213765,215594,211706,215131,211518,210976
40,3,7,48,"Texas",1,11,193900,200765,200735,199219,202974,206413,209758,211740,215120,217293,219146,216641,214445
40,3,7,48,"Texas",1,12,192309,195302,202156,202266,201182,205255,208277,211326,213339,216671,226809,220732,219520
40,3,7,48,"Texas",1,13,190721,193551,196770,203783,204368,203498,207172,209821,212829,214823,224990,228283,223566
40,3,7,48,"Texas",1,14,189651,191879,194727,197981,205544,206191,204983,208521,210881,214038,220483,226349,230657
40,3,7,48,"Texas",1,15,190974,190938,193142,195993,199961,207580,207772,206320,209515,212353,218242,221554,228897
40,3,7,48,"Texas",1,16,193559,192748,192920,194673,198067,201779,209053,209088,207315,210810,217980,219081,223741
40,3,7,48,"Texas",1,17,195064,195149,194291,194539,196392,199947,203320,210607,210240,208738,215701,218970,221381
40,3,7,48,"Texas",1,18,194858,192496,192980,192084,192555,193924,196172,199450,205847,205430,215796,212734,215928
40,3,7,48,"Texas",1,19,188725,193137,191466,191139,191200,190952,191546,193924,197054,203488,223653,214919,210210
40,3,7,48,"Texas",1,20,185900,190140,194731,192604,192676,192602,191055,191975,193925,197000,216824,223161,212779
40,3,7,48,"Texas",1,21,179454,188777,193224,197571,195782,195440,194611,192950,193337,196063,206215,218962,225299
40,3,7,48,"Texas",1,22,179388,184390,193617,198230,203403,201791,200446,199218,196808,197872,203763,211021,224680
40,3,7,48,"Texas",1,23,179594,184884,189401,199209,204520,210176,207590,205408,203644,202329,202421,208522,217620
40,3,7,48,"Texas",1,24,181838,183885,188472,194315,204381,210565,214875,211537,208685,207972,202963,206743,214450
40,3,7,48,"Texas",1,25,184474,186202,187154,192497,198410,209567,214572,217728,214174,211708,205123,206129,211967
40,3,7,48,"Texas",1,26,180057,188215,189089,190842,196645,203520,213362,217157,219897,216692,208514,208536,211779
40,3,7,48,"Texas",1,27,184593,183245,190939,192584,195138,201696,207345,215927,218534,222324,211936,211774,213114
40,3,7,48,"Texas",1,28,184835,187932,185825,194290,196712,199895,204861,209227,217586,220993,215679,215130,216750
40,3,7,48,"Texas",1,29,183214,187854,190395,189194,198392,201413,203231,207229,211155,219902,215874,218673,220278
40,3,7,48,"Texas",1,30,186714,185492,190006,193040,192674,202519,204475,205235,209148,213267,216254,218928,223598
40,3,7,48,"Texas",1,31,174805,190109,188038,193185,196605,197125,206046,207394,207513,211564,212491,219461,223849
40,3,7,48,"Texas",1,32,171628,176831,191522,190306,196181,200162,199845,208028,208698,209371,211930,214673,223525
40,3,7,48,"Texas",1,33,171173,173849,178574,194178,193069,199742,203233,202195,210033,211017,211770,214660,218761
40,3,7,48,"Texas",1,34,168633,172976,175562,180802,196828,196385,202201,205084,203190,211574,213001,214046,217798
40,3,7,48,"Texas",1,35,172207,169866,173821,177224,182805,199935,198516,203912,206263,204506,213228,214880,217654
40,3,7,48,"Texas",1,36,167027,173911,171033,175480,179471,185902,202199,200077,205098,207800,209241,215171,217966
40,3,7,48,"Texas",1,37,168803,168857,175531,172792,177969,182643,188627,204170,201839,207175,213751,211609,218676
40,3,7,48,"Texas",1,38,173972,169733,169742,176531,174921,180380,184564,189696,205069,202910,213198,215356,214111
40,3,7,48,"Texas",1,39,180108,175310,170770,170852,178576,177432,182379,185839,190836,206752,209162,214946,218485
40,3,7,48,"Texas",1,40,179951,181247,176313,171860,172682,180973,179061,183358,186450,191717,207912,210402,217372
40,3,7,48,"Texas",1,41,169994,181286,182699,177816,173666,174915,182814,180312,184252,187812,197605,209601,212988
40,3,7,48,"Texas",1,42,165366,170850,182080,183724,179368,175381,176348,183659,180847,184910,193273,198742,211364
40,3,7,48,"Texas",1,43,162599,166147,171673,183120,185325,181358,176923,177465,184595,181767,190753,194378,201004
40,3,7,48,"Texas",1,44,164563,163137,166629,172175,184572,186859,182428,177449,177897,185106,185623,191355,195771
40,3,7,48,"Texas",1,45,172204,165130,163732,167279,173228,185956,187677,182961,177682,178208,186340,186256,192586
40,3,7,48,"Texas",1,46,174686,172566,165394,163911,167957,174208,186448,187976,182758,178053,182009,186825,187491
40,3,7,48,"Texas",1,47,175235,175194,173192,165978,164667,169243,174938,187223,188606,183351,182988,182824,187976
40,3,7,48,"Texas",1,48,173687,174839,174856,172823,165940,164903,169014,174484,186680,188293,188096,182334,182821
40,3,7,48,"Texas",1,49,174155,173731,174641,174762,173067,166326,165319,168909,174300,186672,194543,188056,182556
40,3,7,48,"Texas",1,50,176474,173933,173897,174300,174717,173375,166218,164940,168463,174043,187790,194078,188049
40,3,7,48,"Texas",1,51,168545,175996,173480,173081,173859,174503,173129,165643,164325,168068,177622,187364,193971
40,3,7,48,"Texas",1,52,166093,168137,175439,172763,172611,173647,174240,172396,165143,163697,171833,176984,186815
40,3,7,48,"Texas",1,53,163117,165492,167693,174740,172386,172331,173093,173434,171781,164509,168200,171263,176607
40,3,7,48,"Texas",1,54,156336,161853,164597,166396,173737,171453,171193,171842,172087,170590,167793,167034,170521
40,3,7,48,"Texas",1,55,153927,155608,161484,163766,165686,173190,170537,170101,170801,171241,170997,166995,166412
40,3,7,48,"Texas",1,56,145074,152725,154584,159965,162512,164502,171847,168969,168830,169655,172697,169655,165940
40,3,7,48,"Texas",1,57,139568,143832,151851,153410,158808,161575,163338,170579,167589,167641,171652,171092,168476
40,3,7,48,"Texas",1,58,131747,138312,142724,150393,152157,157555,160083,161681,168792,165963,170679,169779,169517
40,3,7,48,"Texas",1,59,126831,130559,137167,141159,149037,150871,156041,158411,159919,167182,167456,168703,168075
40,3,7,48,"Texas",1,60,123326,125435,129422,135447,139553,147597,149138,154209,156484,158214,164071,165203,166635
40,3,7,48,"Texas",1,61,118886,122256,124274,128035,134055,138111,146035,147352,152252,154867,158562,161787,163235
40,3,7,48,"Texas",1,62,117453,117590,121106,122744,126553,132377,136441,143959,145290,150324,154956,156034,159681
40,3,7,48,"Texas",1,63,120930,116013,116269,119270,121242,124884,130657,134539,141859,143314,150323,152368,153741
40,3,7,48,"Texas",1,64,91340,119261,114604,114453,117613,119432,122821,128473,132295,139665,141723,147386,149803
40,3,7,48,"Texas",1,65,89928,89894,117794,112602,112712,115616,117418,120630,126197,130058,136245,138829,144635
40,3,7,48,"Texas",1,66,86817,88662,88506,116097,110949,111032,113860,115472,118612,124157,128797,133334,136290
40,3,7,48,"Texas",1,67,85502,85480,87184,86916,114267,109071,109180,111876,113509,116615,122210,125994,130710
40,3,7,48,"Texas",1,68,75107,84015,83829,85581,85298,112299,107189,107310,109914,111525,115880,119384,123426
40,3,7,48,"Texas",1,69,69258,73466,82273,81966,83725,83515,110015,105105,105118,107613,108712,112594,116484
40,3,7,48,"Texas",1,70,64948,67892,71732,80461,80223,82049,81762,107774,102950,102914,102929,105719,109887
40,3,7,48,"Texas",1,71,60521,63496,66272,70045,78577,78177,80134,79836,105452,100751,99111,99843,103088
40,3,7,48,"Texas",1,72,57534,59085,61889,64513,68165,76576,76189,78033,77789,102902,96731,96015,97192
40,3,7,48,"Texas",1,73,52968,55812,57345,60078,62763,66108,74493,74081,75699,75638,100814,93354,93184
40,3,7,48,"Texas",1,74,50512,51467,54149,55676,58344,60773,64039,72281,71844,73493,71707,97124,90305
40,3,7,48,"Texas",1,75,48770,48814,49716,52275,53790,56485,58749,61816,69949,69645,67845,68754,93599
40,3,7,48,"Texas",1,76,43816,46926,46990,47729,50317,51663,54449,56672,59633,67483,64601,64729,65898
40,3,7,48,"Texas",1,77,41052,42087,44987,44977,45845,48198,49701,52285,54483,57351,62851,61333,61867
40,3,7,48,"Texas",1,78,38928,39204,40155,42831,42967,43747,46124,47674,49950,52121,53173,59301,58346
40,3,7,48,"Texas",1,79,36685,37063,37310,38171,40914,40874,41653,44046,45375,47625,47714,49982,56198
40,3,7,48,"Texas",1,80,34705,34559,34981,35221,36071,38644,38655,39421,41546,42950,42849,44445,46837
40,3,7,48,"Texas",1,81,30681,32589,32506,32771,33165,33944,36388,36304,37158,39175,38884,39642,41446
40,3,7,48,"Texas",1,82,27602,28558,30359,30319,30591,30968,31770,33975,33903,34814,35284,35417,36518
40,3,7,48,"Texas",1,83,25007,25448,26423,27948,28033,28329,28691,29493,31435,31456,30919,31921,32366
40,3,7,48,"Texas",1,84,22258,22989,23456,24359,25774,25723,26207,26513,27115,28941,27965,27717,28884
40,3,7,48,"Texas",1,85,102361,107548,113153,117811,123332,129242,134826,140089,144522,148369,141099,140528,142044
40,3,7,48,"Texas",1,999,12414776,12625820,12831419,13039602,13283702,13546336,13771775,13960070,14123622,14303289,14537323,14693124,14927160
