,from_city,from_country,to_city,to_country,num_flights
15037,Newark,United States,Salt Lake City,United States,1
15038,Key West,United States,New York,United States,1
15040,Fargo,United States,Atlanta,United States,1
15041,Fargo,United States,Minneapolis,United States,1
15042,Fargo,United States,Salt Lake City,United States,1
15043,Fresno,United States,Salt Lake City,United States,1
15044,Kalispell,United States,Minneapolis,United States,1
15045,Kalispell,United States,Salt Lake City,United States,1
15046,Fort Lauderdale,United States,Cincinnati,United States,1
15047,Fort Lauderdale,United States,Detroit,United States,2
15048,Fort Lauderdale,United States,Minneapolis,United States,1
15049,Flint,United States,Minneapolis,United States,1
15051,Sioux Falls,United States,Atlanta,United States,1
15052,Sioux Falls,United States,Minneapolis,United States,1
15054,Fort Wayne,United States,Detroit,United States,1
15055,Fort Wayne,United States,Minneapolis,United States,1
15056,Gillette,United States,Rock Springs,United States,1
15057,Gillette,United States,Salt Lake City,United States,1
15061,Spokane,United States,Los Angeles,United States,1
15062,Spokane,United States,Minneapolis,United States,1
15063,Spokane,United States,Salt Lake City,United States,1
15064,Grand Forks,United States,Minneapolis,United States,1
15068,Grand Junction,United States,Salt Lake City,United States,1
15069,Green Bay,United States,Detroit,United States,1
15070,Green Bay,United States,Minneapolis,United States,1
15071,Grand Rapids,United States,Cincinnati,United States,1
15072,Grand Rapids,United States,Detroit,United States,1
15073,Grand Rapids,United States,New York,United States,1
15074,Grand Rapids,United States,Orlando,United States,2
15075,Grand Rapids,United States,Minneapolis,United States,1
15079,Greensboro,United States,Detroit,United States,1
15080,Greenville,United States,Detroit,United States,1
15081,Greenville,United States,New York,United States,1
15082,Great Falls,United States,Minneapolis,United States,1
15083,Great Falls,United States,Salt Lake City,United States,1
15088,Hibbing,United States,Minneapolis,United States,1
15089,Helena,United States,Minneapolis,United States,1
15090,Helena,United States,Salt Lake City,United States,1
15092,Honolulu,United States,Atlanta,United States,2
15095,Honolulu,United States,San Francisco,United States,3
15096,Honolulu,United States,Salt Lake City,United States,1
15097,White Plains,United States,Detroit,United States,1
15098,Huntsville,United States,Detroit,United States,1
15103,Houston,United States,Cincinnati,United States,2
15104,Houston,United States,Detroit,United States,3
15105,Houston,United States,Memphis,United States,3
15106,Houston,United States,Minneapolis,United States,3
15107,Houston,United States,Salt Lake City,United States,2
15118,Wichita,United States,Minneapolis,United States,1
15119,Idaho Falls,United States,Salt Lake City,United States,1
15120,Iron Mountain,United States,Minneapolis,United States,1
15121,Iron Mountain,United States,Rhinelander,United States,1
15122,Indianapolis,United States,Boston,United States,1
15123,Indianapolis,United States,Detroit,United States,1
15125,Indianapolis,United States,Orlando,United States,3
15126,Indianapolis,United States,Memphis,United States,1
15127,Indianapolis,United States,Minneapolis,United States,1
15128,Indianapolis,United States,Raleigh-durham,United States,1
15129,Indianapolis,United States,Fort Myers,United States,2
15130,Indianapolis,United States,Salt Lake City,United States,1
15131,Indianapolis,United States,Tampa,United States,3
15132,International Falls,United States,Brainerd,United States,1
15133,International Falls,United States,Minneapolis,United States,1
15134,Williston,United States,Minneapolis,United States,1
15135,Ithaca,United States,Detroit,United States,1
15136,Jacksn Hole,United States,Salt Lake City,United States,1
15137,Jacksonville,United States,Cincinnati,United States,1
15138,Jacksonville,United States,Detroit,United States,1
15139,Jacksonville,United States,Minneapolis,United States,1
15145,New York,United States,Minneapolis,United States,3
15147,New York,United States,San Antonio,United States,1
15154,Lansing,United States,Detroit,United States,1
15155,Lansing,United States,Minneapolis,United States,2
15156,Las Vegas,United States,Cincinnati,United States,1
15157,Las Vegas,United States,Detroit,United States,3
15159,Las Vegas,United States,Orlando,United States,2
15160,Las Vegas,United States,Memphis,United States,1
15161,Las Vegas,United States,Minneapolis,United States,3
15162,Las Vegas,United States,Raleigh-durham,United States,3
15163,Las Vegas,United States,Salt Lake City,United States,3
15167,Los Angeles,United States,Cincinnati,United States,1
15168,Los Angeles,United States,Detroit,United States,2
15169,Los Angeles,United States,Spokane,United States,1
15172,Los Angeles,United States,Kansas City,United States,2
15173,Los Angeles,United States,Memphis,United States,1
15174,Los Angeles,United States,Oakland,United States,3
15177,Los Angeles,United States,Tampa,United States,1
15178,Lexington KY,United States,Washington,United States,1
15179,Lexington KY,United States,Detroit,United States,1
15180,Lexington KY,United States,New York,United States,1
15181,Lexington KY,United States,Minneapolis,United States,1
15182,New York,United States,Bangor,United States,1
15183,New York,United States,Birmingham,United States,1
15184,New York,United States,Columbia,United States,1
15185,New York,United States,Des Moines,United States,1
15186,New York,United States,Key West,United States,1
15187,New York,United States,Grand Rapids,United States,1
15188,New York,United States,Greenville,United States,1
15189,New York,United States,Lexington KY,United States,1
15190,New York,United States,Kansas City,United States,1
15191,New York,United States,Memphis,United States,1
15192,New York,United States,Manchester NH,United States,1
15193,New York,United States,Milwaukee,United States,2
15194,New York,United States,Madison,United States,1
15195,New York,United States,Myrtle Beach,United States,2
15196,New York,United States,Omaha,United States,1
15200,Little Rock,United States,Detroit,United States,1
15201,Lincoln,United States,Minneapolis,United States,1
15203,La Crosse,United States,Minneapolis,United States,1
15204,Lewiston,United States,Salt Lake City,United States,1
15207,Saginaw,United States,Detroit,United States,1
15208,Saginaw,United States,Minneapolis,United States,1
15209,Kansas City,United States,Cincinnati,United States,1
15210,Kansas City,United States,Detroit,United States,1
15211,Kansas City,United States,Los Angeles,United States,3
15212,Kansas City,United States,New York,United States,1
15213,Kansas City,United States,Orlando,United States,3
15214,Kansas City,United States,Memphis,United States,1
15215,Kansas City,United States,Minneapolis,United States,3
15216,Kansas City,United States,Salt Lake City,United States,1
15217,Orlando,United States,Birmingham,United States,3
15218,Orlando,United States,Nashville,United States,3
15219,Orlando,United States,Columbus,United States,2
15220,Orlando,United States,Cincinnati,United States,1
15221,Orlando,United States,Detroit,United States,2
15222,Orlando,United States,Grand Rapids,United States,2
15223,Orlando,United States,Indianapolis,United States,3
15224,Orlando,United States,Las Vegas,United States,2
15225,Orlando,United States,Kansas City,United States,2
15226,Orlando,United States,Memphis,United States,3
15227,Orlando,United States,Milwaukee,United States,3
15228,Orlando,United States,Minneapolis,United States,4
15229,Orlando,United States,Omaha,United States,1
15230,Orlando,United States,Norfolk,United States,3
15231,Orlando,United States,Pittsburgh,United States,3
15232,Orlando,United States,Raleigh-durham,United States,3
15233,Orlando,United States,San Antonio,United States,3
15234,Orlando,United States,Louisville,United States,3
15235,Orlando,United States,Salt Lake City,United States,1
15236,Harrisburg,United States,Detroit,United States,1
15237,Memphis,United States,Austin,United States,1
15238,Memphis,United States,Cincinnati,United States,1
15239,Memphis,United States,Denver,United States,3
15240,Memphis,United States,Detroit,United States,1
15241,Memphis,United States,Houston,United States,4
15242,Memphis,United States,Indianapolis,United States,1
15243,Memphis,United States,Las Vegas,United States,2
15244,Memphis,United States,Los Angeles,United States,1
15245,Memphis,United States,New York,United States,1
15246,Memphis,United States,Kansas City,United States,1
15247,Memphis,United States,Orlando,United States,3
15248,Memphis,United States,Minneapolis,United States,1
15249,Memphis,United States,Pittsburgh,United States,1
15250,Memphis,United States,Raleigh-durham,United States,1
15251,Memphis,United States,San Antonio,United States,1
15252,Memphis,United States,Salt Lake City,United States,1
15253,Medford,United States,Salt Lake City,United States,1
15255,Manchester NH,United States,Atlanta,United States,2
15256,Manchester NH,United States,Detroit,United States,1
15257,Manchester NH,United States,New York,United States,1
15259,Milwaukee,United States,Cincinnati,United States,1
15260,Milwaukee,United States,Detroit,United States,1
15261,Milwaukee,United States,New York,United States,2
15262,Milwaukee,United States,Orlando,United States,3
15263,Milwaukee,United States,Minneapolis,United States,3
15264,Moline,United States,Detroit,United States,1
15265,Moline,United States,Minneapolis,United States,1
15266,Minot,United States,Minneapolis,United States,1
15267,Gwinn,United States,Detroit,United States,1
15268,Madison,United States,Cincinnati,United States,1
15269,Madison,United States,Washington,United States,1
15270,Madison,United States,Detroit,United States,1
15271,Madison,United States,New York,United States,1
15272,Madison,United States,Minneapolis,United States,1
15273,Madison,United States,Salt Lake City,United States,1
15274,Missoula,United States,Minneapolis,United States,1
15275,Missoula,United States,Salt Lake City,United States,1
15276,Minneapolis,United States,Albuquerque,United States,1
15277,Minneapolis,United States,Aberdeen,United States,1
15278,Minneapolis,United States,Albany,United States,1
15280,Minneapolis,United States,Anchorage,United States,1
15281,Minneapolis,United States,Alpena,United States,1
15282,Minneapolis,United States,Appleton,United States,1
15283,Minneapolis,United States,Austin,United States,1
15284,Minneapolis,United States,Kalamazoo,United States,1
15285,Minneapolis,United States,Windsor Locks,United States,1
15286,Minneapolis,United States,Birmingham,United States,1
15287,Minneapolis,United States,Billings,United States,1
15288,Minneapolis,United States,Bismarck,United States,1
15289,Minneapolis,United States,Bemidji,United States,1
15290,Minneapolis,United States,Bloomington,United States,1
15291,Minneapolis,United States,Nashville,United States,1
15292,Minneapolis,United States,Boise,United States,1
15293,Minneapolis,United States,Boston,United States,2
15294,Minneapolis,United States,Brainerd,United States,1
15295,Minneapolis,United States,Buffalo,United States,1
15296,Minneapolis,United States,Baltimore,United States,2
15297,Minneapolis,United States,Bozeman,United States,1
15298,Minneapolis,United States,Cedar Rapids,United States,1
15299,Minneapolis,United States,Cleveland,United States,2
15300,Minneapolis,United States,Columbus,United States,1
15301,Minneapolis,United States,Cincinnati,United States,1
15302,Minneapolis,United States,Wassau,United States,1
15303,Minneapolis,United States,Dayton,United States,1
15304,Minneapolis,United States,Denver,United States,6
15305,Minneapolis,United States,Dickinson,United States,1
15306,Minneapolis,United States,Duluth,United States,1
15307,Minneapolis,United States,Des Moines,United States,1
15308,Minneapolis,United States,Detroit,United States,1
15309,Minneapolis,United States,Newark,United States,2
15310,Minneapolis,United States,Fargo,United States,1
15311,Minneapolis,United States,Kalispell,United States,1
15312,Minneapolis,United States,Fort Lauderdale,United States,1
15313,Minneapolis,United States,Flint,United States,1
15314,Minneapolis,United States,Sioux Falls,United States,1
15315,Minneapolis,United States,Fort Wayne,United States,1
15316,Minneapolis,United States,Spokane,United States,1
15317,Minneapolis,United States,Grand Forks,United States,1
15318,Minneapolis,United States,Green Bay,United States,1
15319,Minneapolis,United States,Grand Rapids,United States,1
15320,Minneapolis,United States,Great Falls,United States,1
15321,Minneapolis,United States,Hibbing,United States,1
15322,Minneapolis,United States,Helena,United States,1
15323,Minneapolis,United States,Houston,United States,3
15324,Minneapolis,United States,Wichita,United States,1
15325,Minneapolis,United States,Iron Mountain,United States,1
15326,Minneapolis,United States,Indianapolis,United States,1
15327,Minneapolis,United States,International Falls,United States,1
15328,Minneapolis,United States,Williston,United States,1
15329,Minneapolis,United States,Jacksonville,United States,1
15330,Minneapolis,United States,New York,United States,3
15331,Minneapolis,United States,Lansing,United States,2
15332,Minneapolis,United States,Las Vegas,United States,3
15333,Minneapolis,United States,Lexington KY,United States,1
15334,Minneapolis,United States,Lincoln,United States,1
15335,Minneapolis,United States,La Crosse,United States,1
15336,Minneapolis,United States,Saginaw,United States,1
15337,Minneapolis,United States,Kansas City,United States,3
15338,Minneapolis,United States,Orlando,United States,4
15339,Minneapolis,United States,Memphis,United States,1
15340,Minneapolis,United States,Milwaukee,United States,3
15341,Minneapolis,United States,Moline,United States,1
15342,Minneapolis,United States,Minot,United States,1
15343,Minneapolis,United States,Madison,United States,1
15344,Minneapolis,United States,Missoula,United States,1
15346,Minneapolis,United States,Oklahoma City,United States,1
15347,Minneapolis,United States,Omaha,United States,1
15348,Minneapolis,United States,Norfolk,United States,1
15349,Minneapolis,United States,Portland,United States,1
15350,Minneapolis,United States,Peoria,United States,1
15351,Minneapolis,United States,Pittsburgh,United States,1
15352,Minneapolis,United States,Pasco,United States,1
15353,Minneapolis,United States,Palm Springs,United States,2
15354,Minneapolis,United States,Rapid City,United States,1
15355,Minneapolis,United States,Raleigh-durham,United States,1
15356,Minneapolis,United States,Rhinelander,United States,1
15357,Minneapolis,United States,Richmond,United States,1
15358,Minneapolis,United States,Rochester,United States,2
15359,Minneapolis,United States,Fort Myers,United States,2
15360,Minneapolis,United States,San Antonio,United States,1
15361,Minneapolis,United States,South Bend,United States,1
15362,Minneapolis,United States,Louisville,United States,1
15363,Minneapolis,United States,San Jose,United States,1
15364,Minneapolis,United States,Salt Lake City,United States,1
15365,Minneapolis,United States,Sacramento,United States,1
15366,Minneapolis,United States,Santa Ana,United States,1
15367,Minneapolis,United States,St. Louis,United States,3
15368,Minneapolis,United States,Syracuse,United States,1
15369,Minneapolis,United States,Tampa,United States,1
15370,Minneapolis,United States,Tulsa,United States,1
15371,Minneapolis,United States,Tucson,United States,1
15372,Minneapolis,United States,Traverse City,United States,1
15373,Minneapolis,United States,Knoxville,United States,1
15374,Minneapolis,United States,Bentonville,United States,1
15382,New Orleans,United States,Cincinnati,United States,1
15383,Myrtle Beach,United States,Boston,United States,2
15384,Myrtle Beach,United States,Detroit,United States,2
15385,Myrtle Beach,United States,New York,United States,2
15395,Oakland,United States,Los Angeles,United States,3
15396,Oakland,United States,Salt Lake City,United States,2
15397,Oklahoma City,United States,Detroit,United States,1
15398,Oklahoma City,United States,Minneapolis,United States,1
15399,Oklahoma City,United States,Salt Lake City,United States,1
15400,Omaha,United States,Detroit,United States,1
15401,Omaha,United States,New York,United States,1
15402,Omaha,United States,Orlando,United States,1
15403,Omaha,United States,Minneapolis,United States,1
15404,Omaha,United States,Salt Lake City,United States,1
15405,Ontario,United States,Salt Lake City,United States,1
15408,Norfolk,United States,Detroit,United States,1
15409,Norfolk,United States,Orlando,United States,3
15410,Norfolk,United States,Minneapolis,United States,1
15412,West Palm Beach,United States,Detroit,United States,1
15414,Portland,United States,Minneapolis,United States,1
15416,Peoria,United States,Detroit,United States,1
15417,Peoria,United States,Minneapolis,United States,1
15418,Pocatello,United States,Salt Lake City,United States,1
15419,Pittsburgh,United States,Cincinnati,United States,1
15420,Pittsburgh,United States,Detroit,United States,1
15421,Pittsburgh,United States,Orlando,United States,3
15422,Pittsburgh,United States,Memphis,United States,1
15423,Pittsburgh,United States,Minneapolis,United States,1
15425,Pellston,United States,Detroit,United States,1
15427,Pasco,United States,Minneapolis,United States,1
15428,Pasco,United States,Salt Lake City,United States,1
15429,Palm Springs,United States,Minneapolis,United States,2
15430,Palm Springs,United States,Salt Lake City,United States,1
15435,Providence,United States,Detroit,United States,1
15438,Rapid City,United States,Minneapolis,United States,1
15439,Rapid City,United States,Salt Lake City,United States,1
15440,Redmond-Bend,United States,Salt Lake City,United States,1
15441,Raleigh-durham,United States,Windsor Locks,United States,1
15442,Raleigh-durham,United States,Baltimore,United States,3
15443,Raleigh-durham,United States,Columbus,United States,1
15444,Raleigh-durham,United States,Cincinnati,United States,1
15445,Raleigh-durham,United States,Detroit,United States,1
15446,Raleigh-durham,United States,Indianapolis,United States,1
15447,Raleigh-durham,United States,Las Vegas,United States,2
15448,Raleigh-durham,United States,Orlando,United States,3
15449,Raleigh-durham,United States,Memphis,United States,1
15450,Raleigh-durham,United States,Minneapolis,United States,1
15451,Raleigh-durham,United States,Salt Lake City,United States,1
15452,Raleigh-durham,United States,Tampa,United States,3
15454,Rhinelander,United States,Iron Mountain,United States,1
15455,Rhinelander,United States,Minneapolis,United States,1
15456,Richmond,United States,Cincinnati,United States,1
15457,Richmond,United States,Detroit,United States,1
15458,Richmond,United States,Minneapolis,United States,1
15459,Rock Springs,United States,Gillette,United States,1
15460,Rock Springs,United States,Salt Lake City,United States,1
15461,Reno,United States,Salt Lake City,United States,1
15462,Roanoke VA,United States,Detroit,United States,1
15463,Rochester,United States,Detroit,United States,1
15464,Rochester,United States,Minneapolis,United States,2
15465,Fort Myers,United States,Columbus,United States,2
15466,Fort Myers,United States,Cincinnati,United States,1
15467,Fort Myers,United States,Detroit,United States,2
15468,Fort Myers,United States,Indianapolis,United States,2
15469,Fort Myers,United States,Minneapolis,United States,2
15473,San Antonio,United States,Detroit,United States,1
15474,San Antonio,United States,New York,United States,1
15475,San Antonio,United States,Orlando,United States,3
15476,San Antonio,United States,Memphis,United States,1
15477,San Antonio,United States,Minneapolis,United States,1
15478,San Antonio,United States,Salt Lake City,United States,1
15479,Savannah,United States,Detroit,United States,1
15480,South Bend,United States,Detroit,United States,1
15481,South Bend,United States,Minneapolis,United States,1
15482,State College Pennsylvania,United States,Detroit,United States,1
15484,Louisville,United States,Detroit,United States,1
15485,Louisville,United States,Orlando,United States,3
15486,Louisville,United States,Minneapolis,United States,1
15491,Seattle,United States,Detroit,United States,1
15496,San Francisco,United States,Cincinnati,United States,1
15497,San Francisco,United States,Detroit,United States,1
15498,San Francisco,United States,Minneapolis,United States,3
15499,San Francisco,United States,Salt Lake City,United States,2
15500,Saint George,United States,Salt Lake City,United States,1
15501,San Jose,United States,Atlanta,United States,2
15502,San Jose,United States,Minneapolis,United States,1
15503,San Jose,United States,Salt Lake City,United States,1
15506,Salt Lake City,United States,Albuquerque,United States,1
15507,Salt Lake City,United States,Anchorage,United States,1
15508,Salt Lake City,United States,Austin,United States,1
15509,Salt Lake City,United States,Billings,United States,1
15510,Salt Lake City,United States,Nashville,United States,1
15511,Salt Lake City,United States,Boise,United States,1
15512,Salt Lake City,United States,Boston,United States,1
15513,Salt Lake City,United States,Butte,United States,1
15514,Salt Lake City,United States,Burbank,United States,1
15515,Salt Lake City,United States,Baltimore,United States,3
15516,Salt Lake City,United States,Bozeman,United States,1
15517,Salt Lake City,United States,Cedar City,United States,1
15518,Salt Lake City,United States,Moab,United States,1
15519,Salt Lake City,United States,Cody,United States,1
15520,Salt Lake City,United States,Colorado Springs,United States,1
15521,Salt Lake City,United States,Casper,United States,1
15522,Salt Lake City,United States,Washington,United States,1
15523,Salt Lake City,United States,Denver,United States,4
15524,Salt Lake City,United States,Detroit,United States,1
15525,Salt Lake City,United States,Elko,United States,1
15526,Salt Lake City,United States,Eugene,United States,1
15527,Salt Lake City,United States,Newark,United States,1
15528,Salt Lake City,United States,Fargo,United States,1
15529,Salt Lake City,United States,Fresno,United States,1
15530,Salt Lake City,United States,Kalispell,United States,1
15531,Salt Lake City,United States,Gillette,United States,1
15533,Salt Lake City,United States,Spokane,United States,1
15534,Salt Lake City,United States,Grand Junction,United States,1
15535,Salt Lake City,United States,Great Falls,United States,1
15536,Salt Lake City,United States,Helena,United States,1
15537,Salt Lake City,United States,Honolulu,United States,1
15538,Salt Lake City,United States,Houston,United States,2
15539,Salt Lake City,United States,Idaho Falls,United States,1
15540,Salt Lake City,United States,Indianapolis,United States,1
15541,Salt Lake City,United States,Jacksn Hole,United States,1
15542,Salt Lake City,United States,Las Vegas,United States,3
15543,Salt Lake City,United States,Lewiston,United States,1
15544,Salt Lake City,United States,Kansas City,United States,1
15545,Salt Lake City,United States,Orlando,United States,1
15546,Salt Lake City,United States,Memphis,United States,1
15547,Salt Lake City,United States,Medford,United States,1
15548,Salt Lake City,United States,Madison,United States,1
15549,Salt Lake City,United States,Missoula,United States,1
15550,Salt Lake City,United States,Minneapolis,United States,1
15551,Salt Lake City,United States,Oakland,United States,3
15552,Salt Lake City,United States,Oklahoma City,United States,1
15553,Salt Lake City,United States,Omaha,United States,1
15554,Salt Lake City,United States,Ontario,United States,1
15555,Salt Lake City,United States,Pocatello,United States,1
15556,Salt Lake City,United States,Pasco,United States,1
15557,Salt Lake City,United States,Palm Springs,United States,1
15558,Salt Lake City,United States,Rapid City,United States,1
15559,Salt Lake City,United States,Redmond-Bend,United States,1
15560,Salt Lake City,United States,Raleigh-durham,United States,1
15561,Salt Lake City,United States,Rock Springs,United States,1
15562,Salt Lake City,United States,Reno,United States,1
15563,Salt Lake City,United States,San Antonio,United States,1
15564,Salt Lake City,United States,San Francisco,United States,2
15565,Salt Lake City,United States,Saint George,United States,1
15566,Salt Lake City,United States,San Jose,United States,1
15567,Salt Lake City,United States,Sacramento,United States,1
15568,Salt Lake City,United States,Santa Ana,United States,1
15569,Salt Lake City,United States,St. Louis,United States,1
15570,Salt Lake City,United States,Tulsa,United States,1
15571,Salt Lake City,United States,Tucson,United States,2
15572,Salt Lake City,United States,Twin Falls,United States,1
15573,Salt Lake City,United States,Vernal,United States,1
15576,Sacramento,United States,Minneapolis,United States,1
15577,Sacramento,United States,Salt Lake City,United States,1
15578,Santa Ana,United States,Minneapolis,United States,1
15579,Santa Ana,United States,Salt Lake City,United States,1
15583,St. Louis,United States,Cincinnati,United States,1
15584,St. Louis,United States,Detroit,United States,3
15585,St. Louis,United States,Minneapolis,United States,3
15586,St. Louis,United States,Salt Lake City,United States,1
15591,Newburgh,United States,Detroit,United States,1
15593,Syracuse,United States,Detroit,United States,1
15594,Syracuse,United States,Minneapolis,United States,1
15597,Tampa,United States,Columbus,United States,3
15598,Tampa,United States,Cincinnati,United States,1
15599,Tampa,United States,Detroit,United States,2
15600,Tampa,United States,Indianapolis,United States,3
15601,Tampa,United States,Los Angeles,United States,1
15602,Tampa,United States,Minneapolis,United States,1
15603,Tampa,United States,Raleigh-durham,United States,3
15604,Tulsa,United States,Detroit,United States,1
15605,Tulsa,United States,Minneapolis,United States,1
15606,Tulsa,United States,Salt Lake City,United States,1
15607,Tucson,United States,Minneapolis,United States,1
15608,Tucson,United States,Salt Lake City,United States,1
15609,Traverse City,United States,Detroit,United States,1
15610,Traverse City,United States,Minneapolis,United States,1
15611,Twin Falls,United States,Salt Lake City,United States,1
15612,Knoxville,United States,Detroit,United States,1
15613,Knoxville,United States,Minneapolis,United States,1
15616,Vernal,United States,Salt Lake City,United States,1
15617,Bentonville,United States,Cincinnati,United States,1
15618,Bentonville,United States,Detroit,United States,1
15619,Bentonville,United States,Minneapolis,United States,1
17256,Alliance,United States,Chadron,United States,3
17257,Alamosa,United States,Denver,United States,3
17258,Alamosa,United States,Farmington,United States,3
17259,Atlanta,United States,Trenton,United States,1
17260,Watertown,United States,Pierre,United States,2
17261,Austin,United States,Denver,United States,4
17262,Bismarck,United States,Denver,United States,2
17263,Branson,United States,Denver,United States,1
17264,Bloomington,United States,Denver,United States,1
17265,Bloomington,United States,Orlando,United States,1
17266,Nashville,United States,Denver,United States,3
17267,Nashville,United States,Trenton,United States,1
17268,Bozeman,United States,Denver,United States,2
17269,Chadron,United States,Denver,United States,3
17270,Cedar Rapids,United States,Denver,United States,2
17272,Cleveland,United States,Denver,United States,3
17274,Cleveland,United States,Trenton,United States,1
17275,Charlotte,United States,Trenton,United States,1
17281,Cincinnati,United States,Trenton,United States,1
17282,Cheyenne,United States,Denver,United States,3
17283,Cheyenne,United States,Worland,United States,3
17285,Washington,United States,Denver,United States,5
17286,Dodge City,United States,Denver,United States,3
17287,Dodge City,United States,Liberal,United States,3
17288,Denver,United States,Alliance,United States,3
17289,Denver,United States,Alamosa,United States,3
17290,Denver,United States,Austin,United States,3
17291,Denver,United States,Bismarck,United States,2
17292,Denver,United States,Branson,United States,1
17293,Denver,United States,Bloomington,United States,1
17294,Denver,United States,Nashville,United States,4
17295,Denver,United States,Bozeman,United States,2
17296,Denver,United States,Cedar Rapids,United States,2
17297,Denver,United States,Cleveland,United States,2
17299,Denver,United States,Cheyenne,United States,3
17301,Denver,United States,Washington,United States,4
17302,Denver,United States,Des Moines,United States,2
17303,Denver,United States,Eugene,United States,2
17304,Denver,United States,Fargo,United States,2
17305,Denver,United States,Fresno,United States,2
17306,Denver,United States,Fort Lauderdale,United States,4
17307,Denver,United States,Farmington,United States,3
17308,Denver,United States,Sioux Falls,United States,2
17309,Denver,United States,Spokane,United States,4
17310,Denver,United States,Greensboro,United States,1
17311,Denver,United States,Houston,United States,4
17312,Denver,United States,Wilmington,United States,1
17313,Denver,United States,Indianapolis,United States,4
17314,Denver,United States,Las Vegas,United States,5
17316,Denver,United States,Little Rock,United States,2
17317,Denver,United States,Kansas City,United States,4
17318,Denver,United States,Orlando,United States,4
17319,Denver,United States,Harrisburg,United States,1
17320,Denver,United States,Milwaukee,United States,4
17321,Denver,United States,Minot,United States,2
17322,Denver,United States,Madison,United States,2
17323,Denver,United States,Oklahoma City,United States,4
17324,Denver,United States,Omaha,United States,4
17325,Denver,United States,Portland,United States,3
17326,Denver,United States,Newport News,United States,1
17327,Denver,United States,Pierre,United States,3
17328,Denver,United States,Palm Springs,United States,2
17330,Denver,United States,Fort Myers,United States,2
17331,Denver,United States,San Diego,United States,4
17332,Denver,United States,Santa Barbara,United States,2
17333,Denver,United States,San Francisco,United States,3
17336,Denver,United States,Santa Ana,United States,4
17337,Denver,United States,St. Louis,United States,3
17338,Denver,United States,Tampa,United States,4
17339,Denver,United States,Knoxville,United States,2
17340,Des Moines,United States,Denver,United States,2
17341,Detroit,United States,Wilmington,United States,1
17342,Detroit,United States,Trenton,United States,1
17343,Eugene,United States,Denver,United States,2
17344,Fargo,United States,Denver,United States,2
17345,Fresno,United States,Denver,United States,2
17346,Fort Lauderdale,United States,Denver,United States,4
17347,Fort Lauderdale,United States,Trenton,United States,1
17348,Farmington,United States,Alamosa,United States,3
17349,Farmington,United States,Denver,United States,3
17350,Farmington,United States,Show Low,United States,3
17351,Sioux Falls,United States,Denver,United States,2
17352,Spokane,United States,Denver,United States,4
17353,Greensboro,United States,Denver,United States,1
17354,Huron,United States,Pierre,United States,3
17355,Houston,United States,Denver,United States,5
17356,Wilmington,United States,Denver,United States,1
17357,Wilmington,United States,Detroit,United States,1
17358,Wilmington,United States,Orlando,United States,1
17359,Wilmington,United States,Chicago,United States,1
17360,Wilmington,United States,Fort Myers,United States,1
17361,Wilmington,United States,Tampa,United States,1
17362,Indianapolis,United States,Denver,United States,4
17363,Indianapolis,United States,Trenton,United States,1
17364,Las Vegas,United States,Denver,United States,5
17365,Liberal,United States,Dodge City,United States,3
17366,Liberal,United States,Denver,United States,3
17368,Little Rock,United States,Denver,United States,2
17371,Kansas City,United States,Denver,United States,4
17372,Orlando,United States,Bloomington,United States,1
17373,Orlando,United States,Denver,United States,4
17374,Orlando,United States,Wilmington,United States,1
17375,Orlando,United States,Harrisburg,United States,1
17376,Orlando,United States,Trenton,United States,1
17377,Harrisburg,United States,Denver,United States,1
17378,Harrisburg,United States,Orlando,United States,1
17379,Chicago,United States,Wilmington,United States,1
17380,Chicago,United States,Trenton,United States,1
17381,Milwaukee,United States,Denver,United States,4
17382,Minot,United States,Denver,United States,2
17383,Madison,United States,Denver,United States,2
17384,Oklahoma City,United States,Denver,United States,4
17385,Omaha,United States,Denver,United States,3
17387,Portland,United States,Denver,United States,4
17388,Page,United States,Denver,United States,3
17389,Newport News,United States,Denver,United States,1
17390,Phoenix,United States,Show Low,United States,3
17391,Pierre,United States,Watertown,United States,2
17392,Pierre,United States,Denver,United States,3
17393,Pierre,United States,Huron,United States,3
17395,Palm Springs,United States,Denver,United States,2
17401,Raleigh-durham,United States,Trenton,United States,1
17402,Fort Myers,United States,Denver,United States,2
17403,Fort Myers,United States,Wilmington,United States,1
17404,Fort Myers,United States,Trenton,United States,1
17405,San Diego,United States,Denver,United States,4
17406,Santa Barbara,United States,Denver,United States,2
17407,San Francisco,United States,Denver,United States,4
17410,Santa Ana,United States,Denver,United States,4
17411,Show Low,United States,Farmington,United States,3
17412,Show Low,United States,Phoenix,United States,3
17414,St. Louis,United States,Denver,United States,4
17418,Tampa,United States,Denver,United States,3
17419,Tampa,United States,Wilmington,United States,1
17420,Tampa,United States,Trenton,United States,1
17421,Trenton,United States,Atlanta,United States,1
17422,Trenton,United States,Nashville,United States,1
17423,Trenton,United States,Cleveland,United States,1
17424,Trenton,United States,Charlotte,United States,1
17425,Trenton,United States,Cincinnati,United States,1
17426,Trenton,United States,Detroit,United States,1
17427,Trenton,United States,Fort Lauderdale,United States,1
17428,Trenton,United States,Indianapolis,United States,1
17429,Trenton,United States,Orlando,United States,1
17430,Trenton,United States,Chicago,United States,1
17431,Trenton,United States,Raleigh-durham,United States,1
17432,Trenton,United States,Fort Myers,United States,1
17433,Trenton,United States,Tampa,United States,1
