time	sim_num	incidC	incidH	incidD
2/17/2023	86	5328.753851	405.3862717	39.08268418
2/18/2023	86	5746.4181	438.9812489	39.08268418
2/19/2023	86	5746.4181	438.9812489	47.75766348
2/20/2023	86	6185.376032	474.4424512	47.75766348
2/21/2023	86	6185.376032	474.4424512	53.55750361
2/22/2023	86	6642.642231	511.5523071	53.55750361
2/23/2023	86	6642.642231	511.5523071	57.34555848
2/24/2023	86	7114.275868	550.0137488	57.34555848
2/25/2023	86	7114.275868	550.0137488	62.43451663
2/26/2023	86	7595.29735	589.4430677	62.43451663
2/27/2023	86	7595.29735	589.4430677	67.86011417
2/28/2023	86	8079.669284	629.3677521	67.86011417
3/1/2023	86	8079.669284	629.3677521	73.67483553
3/2/2023	86	8560.430207	669.2354964	73.67483553
3/3/2023	86	8560.430207	669.2354964	79.86270642
3/4/2023	86	9029.802773	708.4225316	79.86270642
3/5/2023	86	9029.802773	708.4225316	86.39767953
3/6/2023	86	9479.397658	746.2495031	86.39767953
3/7/2023	86	9479.397658	746.2495031	93.23992082
3/8/2023	86	10834.71383	855.1307471	93.23992082
3/9/2023	86	10834.71383	855.1307471	100.3348373
3/10/2023	86	12761.4017	1009.620543	100.3348373
3/11/2023	86	12761.4017	1009.620543	107.6115232
3/12/2023	86	14562.94151	1154.902514	107.6115232
3/13/2023	86	14562.94151	1154.902514	114.9829065
3/14/2023	86	16384.57898	1302.027036	114.9829065
3/15/2023	86	16384.57898	1302.027036	122.3470772
3/16/2023	86	18111.41426	1441.672754	122.3470772
3/17/2023	86	18111.41426	1441.672754	129.5887012
3/18/2023	86	19639.05776	1565.317638	129.5887012
3/19/2023	86	19639.05776	1565.317638	136.5820427
3/20/2023	86	20863.31687	1664.49118	136.5820427
3/21/2023	86	20863.31687	1664.49118	156.5861052
3/22/2023	86	21697.3459	1732.179383	156.5861052
3/23/2023	86	21697.3459	1732.179383	184.9237459
3/24/2023	86	22086.07116	1763.996406	184.9237459
3/25/2023	86	22086.07116	1763.996406	211.5438439
3/26/2023	86	22015.029	1758.88742	211.5438439
3/27/2023	86	22015.029	1758.88742	238.4561129
3/28/2023	86	21511.42056	1719.181197	238.4561129
3/29/2023	86	21511.42056	1719.181197	263.9382532
3/30/2023	86	20637.56721	1650.016437	263.9382532
3/31/2023	86	20637.56721	1650.016437	286.419588
4/1/2023	86	19478.45332	1558.304967	286.419588
4/2/2023	86	19478.45332	1558.304967	304.3484963
4/3/2023	86	18127.59495	1451.576879	304.3484963
4/4/2023	86	18127.59495	1451.576879	316.4537663
4/5/2023	86	16674.58349	1336.981226	316.4537663
4/6/2023	86	16674.58349	1336.981226	321.9577522
4/7/2023	86	15196.62005	1220.621619	321.9577522
4/8/2023	86	15196.62005	1220.621619	320.7004684
4/9/2023	86	13431.89055	1081.619087	320.7004684
4/10/2023	86	13431.89055	1081.619087	313.1445086
4/11/2023	86	11657.52913	941.7228978	313.1445086
4/12/2023	86	11657.52913	941.7228978	300.2614517
4/13/2023	86	10168.77835	824.4117069	300.2614517
4/14/2023	86	10168.77835	824.4117069	283.33628
4/15/2023	86	8882.489231	723.056494	283.33628
4/16/2023	86	8882.489231	723.056494	263.7540539
4/17/2023	86	7779.529721	636.1160659	263.7540539
4/18/2023	86	7779.529721	636.1160659	242.8190327
4/19/2023	86	6839.751422	561.985631	242.8190327
4/20/2023	86	6839.751422	561.985631	221.6350127
4/21/2023	86	6042.525781	499.0359751	221.6350127
4/22/2023	86	6042.525781	499.0359751	196.4017084
4/23/2023	86	5368.171932	445.7236862	196.4017084
4/24/2023	86	5368.171932	445.7236862	171.0589343
4/25/2023	86	4798.757382	400.6496929	171.0589343
4/26/2023	86	4798.757382	400.6496929	149.8468062
4/27/2023	86	4318.506024	362.5872288	149.8468062
4/28/2023	86	4318.506024	362.5872288	131.5431074
4/29/2023	86	3913.796876	330.4801478	131.5431074
4/30/2023	86	3913.796876	330.4801478	115.8562156
5/1/2023	86	3573.036429	303.4313856	115.8562156
5/2/2023	86	3573.036429	303.4313856	102.4880233
5/3/2023	86	3286.456256	280.6861068	102.4880233
5/4/2023	86	3286.456256	280.6861068	91.13930678
5/5/2023	86	3045.933869	261.616886	91.13930678
5/6/2023	86	3045.933869	261.616886	81.52850377
5/7/2023	86	2844.728577	245.7036325	81.52850377
5/8/2023	86	2844.728577	245.7036325	73.4021233
5/9/2023	86	2424.45842	210.6432352	73.4021233
5/10/2023	86	2424.45842	210.6432352	66.53873365
5/11/2023	86	1938.450472	169.4394779	66.53873365
5/12/2023	86	1938.450472	169.4394779	60.74814052
5/13/2023	86	1598.182405	140.5055787	60.74814052
5/14/2023	86	1598.182405	140.5055787	55.86913495
5/15/2023	86	1331.42655	117.7173325	55.86913495
5/16/2023	86	1331.42655	117.7173325	51.76648481
5/17/2023	86	1118.903483	99.47822883	51.76648481
5/18/2023	86	1118.903483	99.47822883	48.32788181
5/19/2023	86	948.3918471	84.77967087	48.32788181
5/20/2023	86	948.3918471	84.77967087	45.46018148
5/21/2023	86	810.7332122	72.86278174	45.46018148
5/22/2023	86	810.7332122	72.86278174	39.02330063
5/23/2023	86	698.929842	63.14512176	39.02330063
5/24/2023	86	698.929842	63.14512176	31.42963848
5/25/2023	86	607.6089215	55.17751507	31.42963848
5/26/2023	86	607.6089215	55.17751507	26.10004256
5/27/2023	86	532.6180211	48.61142447	26.10004256
10/30/2022	87	7860.117969	983.3767943	1002.907368
10/31/2022	87	5478.539131	687.5373765	1002.907368
11/1/2022	87	5478.539131	687.5373765	824.0795109
11/2/2022	87	3865.348772	486.2972251	824.0795109
11/3/2022	87	3865.348772	486.2972251	626.1255228
11/4/2022	87	2768.434831	348.993733	626.1255228
11/5/2022	87	2768.434831	348.993733	452.8383806
11/6/2022	87	2016.316991	254.6069792	452.8383806
11/7/2022	87	2016.316991	254.6069792	318.8248388
11/8/2022	87	1400.969431	177.6052095	318.8248388
11/9/2022	87	1400.969431	177.6052095	222.0141642
11/10/2022	87	923.9693928	117.7909865	222.0141642
11/11/2022	87	923.9693928	117.7909865	154.5650242
11/12/2022	87	626.6246264	80.216894	154.5650242
11/13/2022	87	626.6246264	80.216894	108.3695413
11/14/2022	87	432.7953209	55.5959851	108.3695413
11/15/2022	87	432.7953209	55.5959851	76.87883659
11/16/2022	87	303.8579605	39.15703743	76.87883659
11/17/2022	87	303.8579605	39.15703743	55.34416069
11/18/2022	87	216.8389142	28.03097521	55.34416069
11/19/2022	87	216.8389142	28.03097521	40.51545379
11/20/2022	87	157.3188671	20.4025576	40.51545379
11/21/2022	87	157.3188671	20.4025576	28.37399652
11/22/2022	87	116.072822	15.10289242	28.37399652
11/23/2022	87	116.072822	15.10289242	18.89774301
11/24/2022	87	87.12769293	11.37456062	18.89774301
11/25/2022	87	87.12769293	11.37456062	12.92618817
11/26/2022	87	66.56312959	8.719821508	12.92618817
11/27/2022	87	66.56312959	8.719821508	9.001410475
11/28/2022	87	51.77260325	6.80658876	9.001410475
11/29/2022	87	51.77260325	6.80658876	6.372993529
11/30/2022	87	41.00125514	5.410126653	6.372993529
12/1/2022	87	41.00125514	5.410126653	4.587582178
12/2/2022	87	35.94953914	4.752927683	4.587582178
12/3/2022	87	35.94953914	4.752927683	3.357976246
12/4/2022	87	34.48530595	4.567711926	3.357976246
12/5/2022	87	34.48530595	4.567711926	2.499360393
12/6/2022	87	32.69398465	4.345387755	2.499360393
12/7/2022	87	32.69398465	4.345387755	1.892590229
12/8/2022	87	29.81168234	3.981026711	1.892590229
12/9/2022	87	29.81168234	3.981026711	1.458675413
12/10/2022	87	26.2816995	3.527960941	1.458675413
12/11/2022	87	26.2816995	3.527960941	1.14447761
12/12/2022	87	23.77511741	3.20666996	1.14447761
12/13/2022	87	23.77511741	3.20666996	0.913975885
12/14/2022	87	21.77504151	2.950679089	0.913975885
12/15/2022	87	21.77504151	2.950679089	0.806815192
12/16/2022	87	20.18529665	2.748055945	0.806815192
12/17/2022	87	20.18529665	2.748055945	0.778900214
12/18/2022	87	18.9363483	2.590124587	0.778900214
12/19/2022	87	18.9363483	2.590124587	0.744015201
12/20/2022	87	17.97204117	2.469847346	0.744015201
12/21/2022	87	17.97204117	2.469847346	0.684140275
12/22/2022	87	17.26106723	2.383421463	0.684140275
12/23/2022	87	17.26106723	2.383421463	0.608399042
12/24/2022	87	16.75689411	2.324914417	0.608399042
12/25/2022	87	16.75689411	2.324914417	0.554889307
12/26/2022	87	16.43638042	2.291487012	0.554889307
12/27/2022	87	16.43638042	2.291487012	0.512287759
12/28/2022	87	16.28427894	2.281352563	0.512287759
12/29/2022	87	16.28427894	2.281352563	0.47864242
12/30/2022	87	16.28681908	2.292908967	0.47864242
12/31/2022	87	16.28681908	2.292908967	0.452537775
1/1/2023	87	16.43604438	2.325341568	0.452537775
1/2/2023	87	16.43604438	2.325341568	0.432820434
1/3/2023	87	16.72598629	2.378106944	0.432820434
1/4/2023	87	16.72598629	2.378106944	0.418889345
1/5/2023	87	17.15251526	2.450910467	0.418889345
1/6/2023	87	17.15251526	2.450910467	0.409755418
1/7/2023	87	17.71317913	2.543691781	0.409755418
1/8/2023	87	17.71317913	2.543691781	0.404961825
1/9/2023	87	18.61950911	2.68702091	0.404961825
1/10/2023	87	18.61950911	2.68702091	0.404230562
1/11/2023	87	18.05210921	2.620034636	0.404230562
1/12/2023	87	18.05210921	2.620034636	0.407311139
1/13/2023	87	16.06276495	2.345577552	0.407311139
1/14/2023	87	16.06276495	2.345577552	0.414088049
1/15/2023	87	14.70970984	2.159636696	0.414088049
1/16/2023	87	14.70970984	2.159636696	0.424492245
1/17/2023	87	13.61670815	2.009484262	0.424492245
1/18/2023	87	13.61670815	2.009484262	0.438495817
1/19/2023	87	12.73347906	1.888587035	0.438495817
1/20/2023	87	12.73347906	1.888587035	0.456110369
1/21/2023	87	12.01964311	1.791552044	0.456110369
1/22/2023	87	12.01964311	1.791552044	0.482859597
1/23/2023	87	11.45128669	1.715236848	0.482859597
1/24/2023	87	11.45128669	1.715236848	0.471736073
1/25/2023	87	11.01011811	1.657240146	0.471736073
1/26/2023	87	11.01011811	1.657240146	0.423107251
1/27/2023	87	10.68077914	1.615529884	0.423107251
1/28/2023	87	10.68077914	1.615529884	0.390309236
1/29/2023	87	10.45033872	1.588392645	0.390309236
1/30/2023	87	10.45033872	1.588392645	0.36385741
1/31/2023	87	10.30810627	1.574419726	0.36385741
2/1/2023	87	10.30810627	1.574419726	0.342599064
2/2/2023	87	10.24523237	1.572445952	0.342599064
2/3/2023	87	10.24523237	1.572445952	0.325582571
2/4/2023	87	10.25455585	1.581540642	0.325582571
2/5/2023	87	10.25455585	1.581540642	0.312260055
2/6/2023	87	10.3304762	1.600996012	0.312260055
2/7/2023	87	10.3304762	1.600996012	0.302215756
2/8/2023	87	9.355489451	1.458108386	0.302215756
2/9/2023	87	9.355489451	1.458108386	0.295096965
2/10/2023	87	7.610182503	1.193379721	0.295096965
2/11/2023	87	7.610182503	1.193379721	0.290605554
2/12/2023	87	6.397383962	1.008573791	0.290605554
2/13/2023	87	6.397383962	1.008573791	0.288497804
2/14/2023	87	5.455267829	0.864350865	0.288497804
2/15/2023	87	5.455267829	0.864350865	0.288571745
2/16/2023	87	4.722856329	0.751881837	0.288571745
2/17/2023	87	4.722856329	0.751881837	0.290666262
2/18/2023	87	4.157210659	0.664894405	0.290666262
2/19/2023	87	4.157210659	0.664894405	0.294659775
2/20/2023	87	3.729481037	0.59918087	0.294659775
2/21/2023	87	3.729481037	0.59918087	0.268685059
2/22/2023	87	3.41795395	0.551570166	0.268685059
2/23/2023	87	3.41795395	0.551570166	0.220151178
2/24/2023	87	3.206196876	0.519667581	0.220151178
2/25/2023	87	3.206196876	0.519667581	0.186284269
2/26/2023	87	3.081776563	0.501674995	0.186284269
2/27/2023	87	3.081776563	0.501674995	0.159842683
2/28/2023	87	3.03531261	0.496254568	0.159842683
3/1/2023	87	3.03531261	0.496254568	0.139215106
3/2/2023	87	3.059638527	0.502402089	0.139215106
3/3/2023	87	3.059638527	0.502402089	0.123258874
3/4/2023	87	3.149059701	0.51933497	0.123258874
3/5/2023	87	3.149059701	0.51933497	0.111209972
3/6/2023	87	3.298750213	0.546398164	0.111209972
3/7/2023	87	3.298750213	0.546398164	0.102493813
3/8/2023	87	3.451704521	0.574286361	0.102493813
3/9/2023	87	3.451704521	0.574286361	0.096677015
3/10/2023	87	3.579568554	0.598256371	0.096677015
3/11/2023	87	3.579568554	0.598256371	0.09343472
3/12/2023	87	3.717918475	0.624178511	0.09343472
3/13/2023	87	3.717918475	0.624178511	0.092526441
3/14/2023	87	3.871032633	0.652782117	0.092526441
3/15/2023	87	3.871032633	0.652782117	0.09377231
3/16/2023	87	4.059370725	0.687554427	0.09377231
3/17/2023	87	4.059370725	0.687554427	0.097032596
3/18/2023	87	4.303967957	0.732145515	0.097032596
3/19/2023	87	4.303967957	0.732145515	0.102190486
3/20/2023	87	4.630122933	0.790995365	0.102190486
3/21/2023	87	4.630122933	0.790995365	0.107507451
3/22/2023	87	5.069880195	0.869776456	0.107507451
3/23/2023	87	5.069880195	0.869776456	0.112096002
3/24/2023	87	5.652950083	0.973859154	0.112096002
3/25/2023	87	5.652950083	0.973859154	0.11705605
3/26/2023	87	6.407934253	1.108509975	0.11705605
3/27/2023	87	6.407934253	1.108509975	0.122525758
3/28/2023	87	7.357671046	1.278081299	0.122525758
3/29/2023	87	7.357671046	1.278081299	0.129161721
3/30/2023	87	8.507812362	1.483997579	0.129161721
3/31/2023	87	8.507812362	1.483997579	0.137652858
4/1/2023	87	9.839163746	1.723352195	0.137652858
4/2/2023	87	9.839163746	1.723352195	0.14883875
4/3/2023	87	11.30215245	1.987840497	0.14883875
4/4/2023	87	11.30215245	1.987840497	0.163794107
4/5/2023	87	12.8210156	2.264384593	0.163794107
4/6/2023	87	12.8210156	2.264384593	0.183539046
4/7/2023	87	14.30850762	2.537628937	0.183539046
4/8/2023	87	14.30850762	2.537628937	0.209076266
4/9/2023	87	18.25190568	3.248527139	0.209076266
4/10/2023	87	18.25190568	3.248527139	0.241238996
4/11/2023	87	24.65055477	4.403578095	0.241238996
4/12/2023	87	24.65055477	4.403578095	0.280308419
4/13/2023	87	31.74398568	5.693354329	0.280308419
4/14/2023	87	31.74398568	5.693354329	0.325746549
4/15/2023	87	40.55362143	7.30223647	0.325746549
4/16/2023	87	40.55362143	7.30223647	0.375992034
4/17/2023	87	51.44530408	9.299802217	0.375992034
4/18/2023	87	51.44530408	9.299802217	0.428576957
4/19/2023	87	64.99770357	11.7952675	0.428576957
4/20/2023	87	64.99770357	11.7952675	0.480595133
4/21/2023	87	81.91979502	14.9230995	0.480595133
4/22/2023	87	81.91979502	14.9230995	0.615689065
4/23/2023	87	103.0916994	18.85093701	0.615689065
4/24/2023	87	103.0916994	18.85093701	0.835169127
4/25/2023	87	129.6098027	23.78842331	0.835169127
4/26/2023	87	129.6098027	23.78842331	1.080434664
4/27/2023	87	162.8382779	29.99723851	1.080434664
4/28/2023	87	162.8382779	29.99723851	1.386563933
4/29/2023	87	204.4708695	37.80334676	1.386563933
4/30/2023	87	204.4708695	37.80334676	1.766871326
5/1/2023	87	256.6028782	47.61132261	1.766871326
5/2/2023	87	256.6028782	47.61132261	2.242237697
5/3/2023	87	321.8141325	59.92096396	2.242237697
5/4/2023	87	321.8141325	59.92096396	2.838382038
5/5/2023	87	403.2716018	75.34739	2.838382038
5/6/2023	87	403.2716018	75.34739	3.587377609
5/7/2023	87	504.8364962	94.64262433	3.587377609
5/8/2023	87	504.8364962	94.64262433	4.529363504
5/9/2023	87	510.6694574	96.12798541	4.529363504
5/10/2023	87	510.6694574	96.12798541	5.714453021
5/11/2023	87	446.7616454	84.45216222	5.714453021
5/12/2023	87	446.7616454	84.45216222	7.20508393
5/13/2023	87	408.4692629	77.49273011	7.20508393
5/14/2023	87	408.4692629	77.49273011	9.078771036
5/15/2023	87	374.1785904	71.23097337	9.078771036
5/16/2023	87	374.1785904	71.23097337	11.43132767
5/17/2023	87	343.5768398	65.62354387	11.43132767
5/18/2023	87	343.5768398	65.62354387	14.38067643
5/19/2023	87	316.364412	60.62342611	14.38067643
5/20/2023	87	316.364412	60.62342611	18.07097485
5/21/2023	87	292.113683	56.15674574	18.07097485
5/22/2023	87	292.113683	56.15674574	18.35899355
5/23/2023	87	270.4709262	52.16186512	18.35899355
5/24/2023	87	270.4709262	52.16186512	16.13296939
5/25/2023	87	251.1307877	48.5849992	16.13296939
5/26/2023	87	251.1307877	48.5849992	14.80872465
5/27/2023	87	233.8283393	45.3792314	14.80872465
10/30/2022	88	2610.789871	88.34439425	10.94128136
10/31/2022	88	2835.678823	96.57638906	10.94128136
11/1/2022	88	2835.678823	96.57638906	10.946128
11/2/2022	88	3100.802412	106.1978221	10.946128
11/3/2022	88	3100.802412	106.1978221	11.11785998
11/4/2022	88	3397.737108	116.9190201	11.11785998
11/5/2022	88	3397.737108	116.9190201	11.48048032
11/6/2022	88	3717.408011	128.4701636	11.48048032
11/7/2022	88	3717.408011	128.4701636	12.05250246
11/8/2022	88	4621.909716	160.0076796	12.05250246
11/9/2022	88	4621.909716	160.0076796	12.85161146
11/10/2022	88	6028.683452	209.1700856	12.85161146
11/11/2022	88	6028.683452	209.1700856	13.89622042
11/12/2022	88	7627.332807	265.4106021	13.89622042
11/13/2022	88	7627.332807	265.4106021	15.19142035
11/14/2022	88	9609.05889	335.3597284	15.19142035
11/15/2022	88	9609.05889	335.3597284	16.71012417
11/16/2022	88	12021.32316	420.7755698	16.71012417
11/17/2022	88	12021.32316	420.7755698	18.40700108
11/18/2022	88	14925.15538	523.9216152	18.40700108
11/19/2022	88	14925.15538	523.9216152	20.2491581
11/20/2022	88	18369.94955	646.719414	20.2491581
11/21/2022	88	18369.94955	646.719414	25.24560227
11/22/2022	88	22384.63764	790.5146753	25.24560227
11/23/2022	88	22384.63764	790.5146753	33.04532966
11/24/2022	88	26962.16015	955.3487756	33.04532966
11/25/2022	88	26962.16015	955.3487756	42.00117771
11/26/2022	88	32044.1635	1139.405689	42.00117771
11/27/2022	88	32044.1635	1139.405689	53.18614679
11/28/2022	88	37506.14334	1338.511423	53.18614679
11/29/2022	88	37506.14334	1338.511423	66.89813939
11/30/2022	88	43148.18648	1545.861669	66.89813939
12/1/2022	88	43148.18648	1545.861669	83.51333901
12/2/2022	88	47734.37649	1717.582539	83.51333901
12/3/2022	88	47734.37649	1717.582539	103.3445965
12/4/2022	88	51284.28819	1853.448536	103.3445965
12/5/2022	88	51284.28819	1853.448536	126.6572439
12/6/2022	88	54241.90515	1968.939167	126.6572439
12/7/2022	88	54241.90515	1968.939167	153.5244114
12/8/2022	88	69665.96287	2533.739952	153.5244114
12/9/2022	88	69665.96287	2533.739952	183.6882154
12/10/2022	88	91567.03029	3342.419106	183.6882154
12/11/2022	88	91567.03029	3342.419106	216.4688468
12/12/2022	88	108448.7741	3978.527409	216.4688468
12/13/2022	88	108448.7741	3978.527409	250.8077998
12/14/2022	88	119713.7357	4415.868231	250.8077998
12/15/2022	88	119713.7357	4415.868231	279.6074006
12/16/2022	88	122291.897	4537.540751	279.6074006
12/17/2022	88	122291.897	4537.540751	302.76483
12/18/2022	88	116032.1913	4331.942935	302.76483
12/19/2022	88	116032.1913	4331.942935	322.7516128
12/20/2022	88	103150.9079	3875.651702	322.7516128
12/21/2022	88	103150.9079	3875.651702	416.927504
12/22/2022	88	86955.8305	3288.360441	416.927504
12/23/2022	88	86955.8305	3288.360441	552.1037377
12/24/2022	88	70415.43936	2680.155696	552.1037377
12/25/2022	88	70415.43936	2680.155696	659.7005744
12/26/2022	88	55438.76271	2123.688252	659.7005744
12/27/2022	88	55438.76271	2123.688252	735.0802599
12/28/2022	88	42872.84419	1652.73023	735.0802599
12/29/2022	88	42872.84419	1652.73023	758.3049118
12/30/2022	88	32833.98713	1273.615005	758.3049118
12/31/2022	88	32833.98713	1273.615005	726.7744218
1/1/2023	88	25058.29906	977.9511939	726.7744218
1/2/2023	88	25058.29906	977.9511939	652.7185107
1/3/2023	88	19146.07467	751.7277944	652.7185107
1/4/2023	88	19146.07467	751.7277944	555.8860025
1/5/2023	88	14694.99661	580.4157761	555.8860025
1/6/2023	88	14694.99661	580.4157761	454.7296454
1/7/2023	88	11356.99876	451.2366886	454.7296454
1/8/2023	88	11356.99876	451.2366886	361.611281
1/9/2023	88	8606.381757	344.1278059	361.611281
1/10/2023	88	8606.381757	344.1278059	282.4202335
1/11/2023	88	6515.49538	262.1696992	282.4202335
1/12/2023	88	6515.49538	262.1696992	218.4100963
1/13/2023	88	5059.149639	204.7817263	218.4100963
1/14/2023	88	5059.149639	204.7817263	168.3057738
1/15/2023	88	3966.050102	161.4884942	168.3057738
1/16/2023	88	3966.050102	161.4884942	129.8374482
1/17/2023	88	3144.057362	128.7729466	129.8374482
1/18/2023	88	3144.057362	128.7729466	100.610916
1/19/2023	88	2521.179531	103.8651492	100.610916
1/20/2023	88	2521.179531	103.8651492	78.5017535
1/21/2023	88	2045.091056	84.74073609	78.5017535
1/22/2023	88	2045.091056	84.74073609	60.07494372
1/23/2023	88	1678.001313	69.93057095	60.07494372
1/24/2023	88	1678.001313	69.93057095	45.92591863
1/25/2023	88	1392.497756	58.36409646	45.92591863
1/26/2023	88	1392.497756	58.36409646	35.9989521
1/27/2023	88	1168.576505	49.25669902	35.9989521
1/28/2023	88	1168.576505	49.25669902	28.48591416
1/29/2023	88	991.5328417	42.02930811	28.48591416
1/30/2023	88	991.5328417	42.02930811	22.79102094
1/31/2023	88	850.4764288	36.25136721	22.79102094
2/1/2023	88	850.4764288	36.25136721	18.44224247
2/2/2023	88	737.2885178	31.60064882	18.44224247
2/3/2023	88	737.2885178	31.60064882	15.09349257
2/4/2023	88	645.8691503	27.83419909	15.09349257
2/5/2023	88	645.8691503	27.83419909	12.49290845
2/6/2023	88	571.6008334	24.76750037	12.49290845
2/7/2023	88	571.6008334	24.76750037	10.45649013
2/8/2023	88	483.6732522	21.08147652	10.45649013
2/9/2023	88	483.6732522	21.08147652	8.849011216
2/10/2023	88	397.6531463	17.43523898	8.849011216
2/11/2023	88	397.6531463	17.43523898	7.5703696
2/12/2023	88	334.2420729	14.73599302	7.5703696
2/13/2023	88	334.2420729	14.73599302	6.545957449
2/14/2023	88	283.8601221	12.58193168	6.545957449
2/15/2023	88	283.8601221	12.58193168	5.719790182
2/16/2023	88	243.300232	10.84085113	5.719790182
2/17/2023	88	243.300232	10.84085113	5.049538475
2/18/2023	88	210.4299623	9.424772212	5.049538475
2/19/2023	88	210.4299623	9.424772212	4.50297389
2/20/2023	88	183.6383952	8.266863041	4.50297389
2/21/2023	88	183.6383952	8.266863041	3.840212397
2/22/2023	88	161.6868197	7.315463392	3.840212397
2/23/2023	88	161.6868197	7.315463392	3.181863275
2/24/2023	88	143.6156248	6.530363021	3.181863275
2/25/2023	88	143.6156248	6.530363021	2.694258509
2/26/2023	88	128.6745118	5.879993376	2.694258509
2/27/2023	88	128.6745118	5.879993376	2.304596351
2/28/2023	88	116.2724108	5.339386083	2.304596351
3/1/2023	88	116.2724108	5.339386083	1.989185759
3/2/2023	88	105.9425397	4.888747203	1.989185759
3/3/2023	88	105.9425397	4.888747203	1.732295128
3/4/2023	88	97.31502988	4.512345218	1.732295128
3/5/2023	88	97.31502988	4.512345218	1.521963876
3/6/2023	88	90.09678688	4.197686459	1.521963876
3/7/2023	88	90.09678688	4.197686459	1.34893943
3/8/2023	88	94.92726127	4.440165036	1.34893943
3/9/2023	88	94.92726127	4.440165036	1.206008786
3/10/2023	88	106.5772673	5.005738316	1.206008786
3/11/2023	88	106.5772673	5.005738316	1.087497212
3/12/2023	88	117.1938981	5.529540635	1.087497212
3/13/2023	88	117.1938981	5.529540635	0.988912854
3/14/2023	88	129.7308869	6.149300142	0.988912854
3/15/2023	88	129.7308869	6.149300142	0.906688766
3/16/2023	88	144.3931089	6.875883029	0.906688766
3/17/2023	88	144.3931089	6.875883029	0.837984704
3/18/2023	88	161.5773336	7.729516304	0.837984704
3/19/2023	88	161.5773336	7.729516304	0.780542188
3/20/2023	88	181.7589054	8.734590731	0.780542188
3/21/2023	88	181.7589054	8.734590731	0.826819131
3/22/2023	88	205.5080533	9.920508444	0.826819131
3/23/2023	88	205.5080533	9.920508444	0.93336699
3/24/2023	88	233.5142607	11.32292047	0.93336699
3/25/2023	88	233.5142607	11.32292047	1.032242925
3/26/2023	88	266.6104701	12.98503611	1.032242925
3/27/2023	88	266.6104701	12.98503611	1.149215735
3/28/2023	88	305.8031711	14.95925167	1.149215735
3/29/2023	88	305.8031711	14.95925167	1.286374713
3/30/2023	88	352.3145875	17.30934705	1.286374713
3/31/2023	88	352.3145875	17.30934705	1.44756319
4/1/2023	88	407.6276171	20.11293372	1.44756319
4/2/2023	88	407.6276171	20.11293372	1.637413429
4/3/2023	88	473.5412497	23.46446264	1.637413429
4/4/2023	88	473.5412497	23.46446264	1.861515628
4/5/2023	88	552.23661	27.47883162	1.861515628
4/6/2023	88	552.23661	27.47883162	2.126647128
4/7/2023	88	646.3662294	32.296111	2.126647128
4/8/2023	88	646.3662294	32.296111	2.441020538
4/9/2023	88	661.2015794	33.19240459	2.441020538
4/10/2023	88	661.2015794	33.19240459	2.814607104
4/11/2023	88	624.103934	31.47615297	2.814607104
4/12/2023	88	624.103934	31.47615297	3.259545071
4/13/2023	88	609.7960388	30.88355541	3.259545071
4/14/2023	88	609.7960388	30.88355541	3.790606236
4/15/2023	88	598.6116986	30.44053181	3.790606236
4/16/2023	88	598.6116986	30.44053181	4.425772382
4/17/2023	88	590.2279422	30.13386732	4.425772382
4/18/2023	88	590.2279422	30.13386732	5.186940851
4/19/2023	88	584.4781201	29.95749912	5.186940851
4/20/2023	88	584.4781201	29.95749912	6.100808164
4/21/2023	88	581.2153508	29.90581411	6.100808164
4/22/2023	88	581.2153508	29.90581411	6.273730179
4/23/2023	88	580.3320324	29.97492234	6.273730179
4/24/2023	88	580.3320324	29.97492234	5.952802514
4/25/2023	88	581.7524222	30.16242939	5.952802514
4/26/2023	88	581.7524222	30.16242939	5.844579726
4/27/2023	88	585.4360654	30.46758937	5.844579726
4/28/2023	88	585.4360654	30.46758937	5.764570116
4/29/2023	88	591.3704963	30.89105245	5.764570116
4/30/2023	88	591.3704963	30.89105245	5.710260936
5/1/2023	88	599.5676792	31.43473907	5.710260936
5/2/2023	88	599.5676792	31.43473907	5.68053661
5/3/2023	88	610.0610741	32.10172687	5.68053661
5/4/2023	88	610.0610741	32.10172687	5.674370698
5/5/2023	88	622.9127776	32.89653801	5.674370698
5/6/2023	88	622.9127776	32.89653801	5.691054517
5/7/2023	88	638.2075869	33.82493997	5.691054517
5/8/2023	88	638.2075869	33.82493997	5.730182578
5/9/2023	88	653.7950731	34.77444073	5.730182578
5/10/2023	88	653.7950731	34.77444073	5.79165605
5/11/2023	88	670.7040977	35.7994434	5.79165605
5/12/2023	88	670.7040977	35.7994434	5.875632331
5/13/2023	88	690.807718	37.00061343	5.875632331
5/14/2023	88	690.807718	37.00061343	5.982507625
5/15/2023	88	713.7756064	38.36215081	5.982507625
5/16/2023	88	713.7756064	38.36215081	6.112916053
5/17/2023	88	739.8176635	39.8969161	6.112916053
5/18/2023	88	739.8176635	39.8969161	6.267760251
5/19/2023	88	769.1684049	41.6191457	6.267760251
5/20/2023	88	769.1684049	41.6191457	6.448167021
5/21/2023	88	802.0854114	43.5444772	6.448167021
5/22/2023	88	802.0854114	43.5444772	6.632701803
5/23/2023	88	838.8462134	45.68984122	6.632701803
5/24/2023	88	838.8462134	45.68984122	6.831784503
5/25/2023	88	879.7558493	48.07374917	6.831784503
5/26/2023	88	879.7558493	48.07374917	7.0646581
