date,primary_series,vax_case_count,vax_hosp_count,vax_death_count,vax_caserate,vax_hosprate,vax_deathrate
2021-05-28,Pfizer,32,3,0,0.44962413653775823,0.04959089741225275,0.0066121196549670325
2021-05-29,J&J,5,0,1,0.971845095401505,0.06626216559555717,0.011043694265926194
2021-05-29,Moderna,16,1,1,0.3320727240100985,0.018796569283590484,0.004177015396353441
2021-05-29,Pfizer,23,3,1,0.43941608691512984,0.047371994500144114,0.008167585258645535
2021-05-30,J&J,3,0,0,0.9585176689511339,0.06610466682421612,0.011017444470702686
2021-05-30,Moderna,18,5,1,0.34758226356392957,0.02705730195407835,0.004162661839088976
2021-05-30,Pfizer,26,4,1,0.43479343620902955,0.038936725630659356,0.008111817839720701
2021-05-31,J&J,14,3,0,0.919906782779345,0.08761016978850904,0.01095127122356363
2021-05-31,Moderna,19,1,0,0.3138008671721806,0.0268382320607786,0.004128958778581324
2021-05-31,Pfizer,18,1,0,0.364688289993959,0.03695079590247162,0.008032781717928613
2021-06-01,J&J,13,1,0,0.8381967796479726,0.054428362314803413,0.010885672462960683
2021-06-01,Moderna,47,4,0,0.36326925018859385,0.03265341574728933,0.004081676968411167
2021-06-01,Pfizer,72,8,1,0.388050395214219,0.042940002749114393,0.0063614818887576885
2021-06-02,J&J,10,0,0,0.8006110609827608,0.05409534195829466,0.01081906839165893
2021-06-02,Moderna,35,4,0,0.3774626079384101,0.03633329915984696,0.004037033239982995
2021-06-02,Pfizer,49,6,1,0.40178942197486567,0.0441180541776323,0.006302579168233186
2021-06-03,J&J,18,1,0,0.8384291192022626,0.06449454763094327,0.01074909127182388
2021-06-03,Moderna,42,10,0,0.39920906305173814,0.053893223511984646,0.003992090630517381
2021-06-03,Pfizer,46,5,0,0.4153890265806345,0.04684838645646253,0.006246451527528338
2021-06-04,J&J,9,0,1,0.7690483667335313,0.05340613657871744,0.021362454631486977
2021-06-04,Moderna,29,1,0,0.4065536848713578,0.05131260100318109,0.003947123154090852
2021-06-04,Pfizer,49,3,0,0.4374734569163387,0.04637527811833979,0.006183370415778638
2021-06-05,J&J,13,1,0,0.8503546882551881,0.0637766016191391,0.01062943360318985
2021-06-05,Moderna,13,1,0,0.39776980074064733,0.05094588580914696,0.001959457146505652
2021-06-05,Pfizer,41,5,0,0.46214882868916746,0.0491321013888816,0.004606134505207649
2021-06-06,J&J,10,1,1,0.9228189254250935,0.0742497985974213,0.021214228170691803
2021-06-06,Moderna,18,3,1,0.39665686650649934,0.04689539308451224,0.0019539747118546766
2021-06-06,Pfizer,31,5,0,0.468299326461607,0.05050286853997722,0.0030607799115137707
2021-06-07,J&J,16,0,0,0.9378530120888199,0.042150697172531226,0.021075348586265613
2021-06-07,Moderna,34,4,0,0.42306738017562534,0.0523982535079903,0.0019406760558514924
2021-06-07,Pfizer,64,3,2,0.535837170531306,0.053279264115328726,0.006089058756037567
2021-06-08,J&J,15,0,0,0.9528968430527589,0.031414181639101944,0.020942787759401296
2021-06-08,Moderna,24,2,0,0.375571981683027,0.048150254061926544,0.0019260101624770617
2021-06-08,Pfizer,74,8,3,0.5356929487917491,0.05296399211217858,0.0090795415049449
2021-06-09,J&J,17,0,0,1.0199613726057317,0.031223307324665255,0.020815538216443503
2021-06-09,Moderna,37,4,0,0.37656415335198584,0.047787329105581956,0.0019114931642232782
2021-06-09,Pfizer,49,3,1,0.532761971703296,0.048159274278264046,0.009029863927174508
2021-06-10,J&J,26,0,0,1.0960543800142548,0.020680271321023676,0.020680271321023676
2021-06-10,Moderna,32,4,0,0.3551284055057437,0.03608256526528947,0.001899082382383656
2021-06-10,Pfizer,55,1,1,0.5435072134187529,0.04192342142073025,0.010480855355182563
2021-06-11,J&J,18,1,0,1.182555638471558,0.03084927752534499,0.010283092508448331
2021-06-11,Moderna,24,3,0,0.3432437484752056,0.03960504790098527,0.0018859546619516793
2021-06-11,Pfizer,61,4,0,0.5584497233149677,0.04318677860302417,0.01042439483521273
2021-06-12,J&J,18,0,0,1.2302058595730263,0.02050343099288377,0.010251715496441886
2021-06-12,Moderna,18,2,0,0.3515671802674629,0.04136084473734858,0.001880038397152208
2021-06-12,Pfizer,48,5,1,0.5670041578325835,0.04304481826477729,0.011874432624766148
2021-06-13,J&J,10,2,0,1.2278655491316586,0.030696638728291464,0
2021-06-13,Moderna,24,5,0,0.3623832379614505,0.04506320057551715,0
2021-06-13,Pfizer,41,3,1,0.580932026595898,0.04001317530124809,0.013337725100416028
2021-06-14,J&J,17,1,0,1.2371735267768316,0.040898298405845676,0
2021-06-14,Moderna,29,4,0,0.35275421011680685,0.045032452355337045,0
2021-06-14,Pfizer,73,5,1,0.593795438863251,0.04294281228686853,0.011846293044653388
2021-06-15,J&J,21,1,0,1.2914619013146167,0.050844956744669954,0
2021-06-15,Moderna,34,4,0,0.3691081599318813,0.0484687482738834,0
2021-06-15,Pfizer,69,5,2,0.583063876105287,0.038281971663478444,0.010306684678628811
2021-06-16,J&J,24,4,0,1.355340557635655,0.0910303359606037,0
2021-06-16,Moderna,43,6,1,0.37832743148722037,0.05192729451785378,0.0018545462327804916
2021-06-16,Pfizer,66,8,0,0.6053332734155992,0.04543663795613456,0.008794187991509914
2021-06-17,J&J,22,1,1,1.3078811610886039,0.10060624316066183,0.010060624316066183
2021-06-17,Moderna,29,2,2,0.37105420542590906,0.0479970613983763,0.005538122469043418
2021-06-17,Pfizer,80,8,0,0.6367600994840251,0.055244026895874335,0.007268950907351885
2021-06-18,J&J,24,4,0,1.3618717565421914,0.13017891790476832,0.010013762915751408
2021-06-18,Moderna,39,1,0,0.3966835273694279,0.044075947485491984,0.005509493435686498
2021-06-18,Pfizer,63,5,0,0.6333815178323023,0.056140634535135896,0.007197517248094347
2021-06-19,J&J,20,2,0,1.3762384650273871,0.14959113750297687,0.009972742500198457
2021-06-19,Moderna,24,4,1,0.4064310426025413,0.047600032016513846,0.007323081848694437
2021-06-19,Pfizer,59,3,3,0.6435703858018955,0.05279845737177413,0.009988897340605917
2021-06-20,J&J,21,3,0,1.4834987152303742,0.1593018754609798,0.009956367216311237
2021-06-20,Moderna,35,3,1,0.42624029660763396,0.04390457990808247,0.009146787480850516
2021-06-20,Pfizer,80,5,0,0.6964254570565658,0.055429781275930734,0.0085276586578355
2021-06-21,J&J,38,2,0,1.6850849758616533,0.16850849758616532,0.009912264563892078
2021-06-21,Moderna,57,3,0,0.4761036465599158,0.0419554937581535,0.009120759512642067
2021-06-21,Pfizer,124,6,0,0.7635323513102956,0.05645340859965217,0.0070566760749565215
2021-06-22,J&J,29,2,0,1.7555251702859416,0.1775250172199267,0.009862500956662593
2021-06-22,Moderna,49,5,0,0.5017926907494918,0.04363414702169493,0.009090447296186445
2021-06-22,Pfizer,112,5,0,0.8176284959883422,0.056001951780023436,0.004200146383501758
2021-06-23,J&J,22,1,0,1.7272443651351408,0.14720832657401767,0.009813888438267844
2021-06-23,Moderna,54,3,1,0.5201243071722224,0.03805787613455286,0.009061399079655443
2021-06-23,Pfizer,106,9,0,0.866672504668955,0.05694482803113326,0.004166694733985361
2021-06-24,J&J,44,3,0,1.9328077918315247,0.1659481437431107,0
2021-06-24,Moderna,66,3,0,0.5853663612933214,0.03974709860633664,0.005420058900864087
2021-06-24,Pfizer,115,3,0,0.908590300777858,0.04963467500455674,0.004136222917046395
2021-06-25,J&J,31,3,0,1.9913205622012775,0.15542014144009972,0
2021-06-25,Moderna,66,3,0,0.6318941041975735,0.04320643447504776,0.00540080430938097
2021-06-25,Pfizer,112,2,1,0.9688107790215683,0.04515643461541209,0.0054735072261105555
2021-06-26,J&J,19,2,1,1.9762612276340994,0.1550008805987529,0.009687555037422056
2021-06-26,Moderna,54,4,3,0.6844056589821443,0.04311216749493823,0.008981701561445465
2021-06-26,Pfizer,101,4,2,1.0199968616736559,0.04623985772920574,0.004079987446694623
2021-06-27,J&J,46,4,0,2.2151888632298866,0.16444633482492607,0.009673313813230945
2021-06-27,Moderna,54,7,1,0.7179994768296812,0.050259963378077685,0.008974993460371014
2021-06-27,Pfizer,111,6,1,1.059462042615416,0.04747909281887267,0.005426182036442591
2021-06-28,J&J,55,4,1,2.3680851432498984,0.1829008850477564,0.019252724741869093
2021-06-28,Moderna,93,6,0,0.7807991461352457,0.05551553561970784,0.008954118648339974
2021-06-28,Pfizer,208,2,0,1.1673591063011777,0.04183599109287458,0.00539819239908059
2021-06-29,J&J,59,7,0,2.640533043257385,0.22961156897890297,0.01913429741490858
2021-06-29,Moderna,100,4,0,0.8695374257299874,0.0535649338232025,0.008927488970533751
2021-06-29,Pfizer,196,3,2,1.2737775272517924,0.03892470841970704,0.008053387948904905
2021-06-30,J&J,56,0,1,2.9499266134385715,0.21886552293253916,0.02854767690424424
2021-06-30,Moderna,97,6,1,0.9441027742442207,0.0587837576416213,0.008906629945700196
2021-06-30,Pfizer,219,11,1,1.418072352027622,0.04139382571832041,0.009346992904136868
2021-07-01,J&J,67,2,0,3.149545529092437,0.20807808300310396,0.028374284045877808
2021-07-01,Moderna,90,5,0,0.9845621542802854,0.062201580144061346,0.008885940020580192
2021-07-01,Pfizer,221,7,0,1.5523694354300839,0.046517919726072714,0.009303583945214543
2021-07-02,J&J,70,4,1,3.498894697284002,0.21632951085358074,0.037622523626709696
2021-07-02,Moderna,113,4,0,1.0652777005259424,0.06381031151236925,0.00886254326560684
2021-07-02,Pfizer,245,6,2,1.7200528226767535,0.051561921663638266,0.010576804443823234
2021-07-03,J&J,51,3,0,3.7890554072446743,0.22509240043037665,0.02813655005379708
2021-07-03,Moderna,88,5,0,1.124105017679074,0.06549903252618226,0.0035404882446585005
2021-07-03,Pfizer,185,9,1,1.8251854025967607,0.05798422939657578,0.009224763767637057
2021-07-04,J&J,55,1,0,3.869458885687659,0.19675214672988092,0.028107449532840136
2021-07-04,Moderna,84,6,1,1.1766525868830982,0.06369848590645343,0.0035388047725807463
2021-07-04,Pfizer,192,8,0,1.929334377665625,0.06053845932647937,0.0078963207817147
2021-07-05,J&J,102,3,1,4.291001545879948,0.18656528460347602,0.0279847926905214
2021-07-05,Moderna,164,5,0,1.3001536937119125,0.06182796097814802,0.003533026341608458
2021-07-05,Pfizer,362,15,0,2.128733978435215,0.07752796588128254,0.007884199920130426
2021-07-06,J&J,123,6,0,4.867329509011852,0.17648713868554422,0.02786639031877014
2021-07-06,Moderna,190,11,2,1.456470778752708,0.07405783620776482,0.007053127257882363
2021-07-06,Pfizer,433,13,1,2.43064736110493,0.09031484540454507,0.006544554014822106
2021-07-07,J&J,126,3,0,5.494996500408795,0.2035183889040294,0.018501671718548128
2021-07-07,Moderna,209,9,1,1.6512586164276573,0.07921816390111362,0.007041614568987877
2021-07-07,Pfizer,456,15,1,2.7312227911385674,0.09521454811514585,0.006521544391448347
2021-07-08,J&J,104,8,0,5.814685333373141,0.25802090227329316,0.018430064448092365
2021-07-08,Moderna,192,10,0,1.827728311560754,0.08787155344042087,0.007029724275233669
2021-07-08,Pfizer,448,26,1,3.0172261383041343,0.11959707226367097,0.007799809060674194
2021-07-09,J&J,110,3,0,6.160187835235632,0.24787641065776758,0.009180607802139541
2021-07-09,Moderna,195,7,1,1.9680051475437315,0.09296280999983758,0.008770076415079018
2021-07-09,Pfizer,485,14,0,3.3161575965504912,0.12948682532411138,0.005179473012964454
2021-07-10,J&J,93,4,2,6.531590085834072,0.2565000314212538,0.027482146223705765
2021-07-10,Moderna,196,15,4,2.155296092562082,0.11039321449708224,0.015770459213868895
2021-07-10,Pfizer,363,10,0,3.537034174762211,0.13042732809455396,0.003874079052313484
2021-07-11,J&J,107,6,0,7.0006792946719525,0.301990087221143,0.027453644292831182
2021-07-11,Moderna,193,12,0,2.3452927793269533,0.12085526644776683,0.014012204805538182
2021-07-11,Pfizer,433,17,3,3.843529501275091,0.1418752500470671,0.007738650002567296
2021-07-12,J&J,179,9,0,7.6817226910880985,0.35580425766322543,0.018246372187857712
2021-07-12,Moderna,312,4,1,2.60267413828426,0.11901939569827147,0.015752567077712405
2021-07-12,Pfizer,697,15,0,4.263490503856221,0.14147328972071926,0.007716724893857413
2021-07-13,J&J,210,11,0,8.450534084669805,0.4002405809746731,0.01819275368066696
2021-07-13,Moderna,309,6,2,2.80681866084899,0.11010558881288068,0.015729369830411528
2021-07-13,Pfizer,732,22,0,4.633987973249709,0.1525856582226661,0.006411162110196054
2021-07-14,J&J,205,12,1,9.14498226254482,0.48083736102666214,0.027217209114716725
2021-07-14,Moderna,328,13,0,3.0107666586548274,0.11693992239412952,0.013962975808254272
2021-07-14,Pfizer,749,24,0,4.996132185509367,0.1636818325429227,0.0051150572669663346
2021-07-15,J&J,174,4,0,9.753119414914167,0.4433236097688258,0.027142261822581167
2021-07-15,Moderna,387,14,0,3.346984089291818,0.12376868246860366,0.013945767038715907
2021-07-15,Pfizer,847,38,2,5.492134118578416,0.1785645091966972,0.006377303899882044
2021-07-16,J&J,206,4,0,10.593440188119285,0.4511686621856595,0.02707011973113957
2021-07-16,Moderna,391,15,0,3.6832830543147783,0.1375138758463457,0.01218477380916987
2021-07-16,Pfizer,796,31,1,5.871527693040653,0.19965991938648092,0.00763031539056615
2021-07-17,J&J,147,10,1,11.067839184657162,0.5047223080951149,0.018025796717682674
2021-07-17,Moderna,312,11,2,3.882181361529009,0.13044964252449626,0.008696642834966418
2021-07-17,Pfizer,684,27,2,6.269773975790902,0.22092763705703058,0.01015759250836922
2021-07-18,J&J,151,6,0,11.462215554352664,0.5046258420155261,0.018022351500554503
2021-07-18,Moderna,297,17,0,4.0627495140831575,0.139135257331615,0.008695953583225937
2021-07-18,Pfizer,720,19,1,6.633540858422083,0.223445586810007,0.007617463186704783
2021-07-19,J&J,292,17,1,12.46730595290905,0.5761065566687215,0.027004994843846313
2021-07-19,Moderna,548,20,1,4.470359241336237,0.1668563324915547,0.008690433983935143
2021-07-19,Pfizer,1226,20,1,7.294958420511932,0.2294729708224991,0.008874645280428141
2021-07-20,J&J,285,12,0,13.105566957598286,0.5834670220848552,0.026929247173147156
2021-07-20,Moderna,542,25,3,4.8683684295835805,0.1995944275943357,0.01041362230926969
2021-07-20,Pfizer,1170,27,1,7.823029923670625,0.23499411592421457,0.010107273803192023
2021-07-21,J&J,326,10,0,14.150607755625,0.5638762103759488,0.017900832075426944
2021-07-21,Moderna,600,21,2,5.334173579798387,0.21322825814598692,0.013868504594860935
2021-07-21,Pfizer,1361,47,2,8.572877039894925,0.26333499431776003,0.01259976049367273
2021-07-22,J&J,262,9,0,14.898172907355681,0.6069956606951386,0.017852813549857016
2021-07-22,Moderna,564,22,6,5.634579445223879,0.22683770968786976,0.024242197981909745
2021-07-22,Pfizer,1146,44,1,8.926452291562185,0.2701938959152288,0.011310442154590974
2021-07-23,J&J,236,17,0,15.119719433538245,0.7208341813517349,0.017798374848190985
2021-07-23,Moderna,485,10,4,5.789500105198399,0.21788441256123006,0.031126344651604295
2021-07-23,Pfizer,1128,40,5,9.316492606558027,0.2806851841114994,0.01628976514932809
2021-07-24,J&J,200,10,1,15.565854804869305,0.7196542461155329,0.017769240644827974
2021-07-24,Moderna,483,16,0,6.080566311357584,0.22635810934579242,0.027646791981165483
2021-07-24,Pfizer,906,29,3,9.576642607452257,0.2826591653760232,0.017509859802054537
2021-07-25,J&J,221,16,1,16.176822076620958,0.8079532431243179,0.026635821201900587
2021-07-25,Moderna,460,16,1,6.359969433454891,0.22455079477162843,0.02936433470090525
2021-07-25,Pfizer,902,38,2,9.796501090718362,0.3061797126197217,0.018745696691003372
2021-07-26,J&J,325,15,0,16.430878394758984,0.7883278582930187,0.017715232770629634
2021-07-26,Moderna,769,33,2,6.7352339831157355,0.24676875725994113,0.031061801613139445
2021-07-26,Pfizer,1711,54,1,10.377177360634253,0.34781745358204663,0.018699863095808962
2021-07-27,J&J,340,16,1,16.881820012222082,0.8219943775584575,0.026515947663176047
2021-07-27,Moderna,780,29,3,7.13781533897728,0.2533829642187057,0.03102648541453539
2021-07-27,Pfizer,1603,51,4,10.89124797247361,0.37684688085640106,0.02238694341721195
2021-07-28,J&J,382,16,1,17.33918326449548,0.8731328296973817,0.03527809412918714
2021-07-28,Moderna,829,25,2,7.524525346656347,0.26000076140620326,0.030993468247097082
2021-07-28,Pfizer,1775,55,3,11.380021633084848,0.38591066709076305,0.023576535931590027
2021-07-29,J&J,345,12,0,18.03590650587452,0.8978342916540757,0.03520918790800297
2021-07-29,Moderna,831,22,3,7.97621316748773,0.2597386647165511,0.025801854110915668
2021-07-29,Pfizer,1605,58,2,11.922418556819833,0.4023661506714897,0.024760993887476285
2021-07-30,J&J,313,15,0,18.67056611597864,0.8782016047026643,0.035128064188106566
2021-07-30,Moderna,736,20,1,8.397504030905015,0.27659536599339346,0.02061580367652622
2021-07-30,Pfizer,1528,55,7,12.38496323215584,0.4198292621069776,0.027165422842216198
2021-07-31,J&J,251,15,0,19.09283846660564,0.9208764533732625,0.026310755810664645
2021-07-31,Moderna,581,23,1,8.559398033638812,0.28840330317916574,0.022316922269816398
2021-07-31,Pfizer,1207,33,6,12.734445348342303,0.42402954213820077,0.03081610044609017
2021-08-01,J&J,276,20,0,19.561811907569385,0.9553035384968921,0.017528505293520954
2021-08-01,Moderna,598,22,2,8.793652616604193,0.29861349634838597,0.02402637326941037
2021-08-01,Pfizer,1221,55,3,13.116751826202865,0.4446147802121347,0.03202211713439197
2021-08-02,J&J,429,14,0,20.431015716226486,0.9445846307159507,0.017492307976221307
2021-08-02,Moderna,994,30,3,9.171734268469573,0.2932074331479336,0.02571995027613453
2021-08-02,Pfizer,1948,63,5,13.38024518331452,0.4547341524594813,0.036870336685903886
2021-08-03,J&J,489,14,2,21.685189687378976,0.9250020550753205,0.02617930344552794
2021-08-03,Moderna,1034,39,2,9.596889532145212,0.31001909786155335,0.023979377735147776
2021-08-03,Pfizer,2119,66,5,13.983078672199811,0.47211131182995064,0.03801415757591811
2021-08-04,J&J,438,17,2,22.122397190272725,0.931560999354263,0.034824710256234126
2021-08-04,Moderna,977,28,3,9.840703799743679,0.3148477654586745,0.025666937401522375
2021-08-04,Pfizer,1996,56,4,14.222742189231921,0.4722968414524709,0.03915414229657789
2021-08-05,J&J,409,13,4,22.629737020738222,0.9382002296505674,0.06949631330744942
2021-08-05,Moderna,951,29,1,10.036199894366046,0.3265055663130497,0.02222289194800862
2021-08-05,Pfizer,1875,65,3,14.523018006710773,0.47986767081195003,0.04029423190024008
2021-08-06,J&J,353,18,3,22.920936720189868,0.9618994237962479,0.09532336632215069
2021-08-06,Moderna,854,33,0,10.226070257115234,0.3483249845469206,0.02048970497334827
2021-08-06,Pfizer,1752,51,7,14.761570906934203,0.4738612875719925,0.040199029536955665
2021-08-07,J&J,262,14,1,22.986754921034958,0.9520116872416586,0.10385582042636275
2021-08-07,Moderna,673,29,4,10.376391353184665,0.35833615921210005,0.02559543994372143
2021-08-07,Pfizer,1401,50,4,14.976619103655674,0.493868368752778,0.0377091611609264
2021-08-08,J&J,262,19,2,22.856187776472712,0.9429691399074661,0.12111530237343603
2021-08-08,Moderna,666,30,4,10.489774014204338,0.37189311027753225,0.02900083887485343
2021-08-08,Pfizer,1313,54,6,15.083485218014244,0.4924872229358085,0.04134460636991972
2021-08-09,J&J,410,25,3,22.643672504987567,1.035928593442054,0.1467565507376243
2021-08-09,Moderna,1092,44,1,10.6488130715672,0.39547376862551475,0.025569424695615173
2021-08-09,Pfizer,2238,77,3,15.41389245845987,0.5087774491960521,0.03885651163311138
2021-08-10,J&J,451,16,4,22.26455598101768,1.0507836865315885,0.16364663970573923
2021-08-10,Moderna,1086,40,3,10.727370926941239,0.39680543355728026,0.02724844178934114
2021-08-10,Pfizer,2267,62,5,15.562156485420864,0.5029041380976218,0.03877815040752746
2021-08-11,J&J,408,14,0,21.954174120058656,1.0225231781945128,0.14607473974207325
2021-08-11,Moderna,1020,32,1,10.790126676801764,0.40322611516903467,0.02381926418720036
2021-08-11,Pfizer,2066,56,7,15.617821836141303,0.5019668573419022,0.04233455423365439
2021-08-12,J&J,357,20,1,21.458195397487135,1.0801968118591208,0.12002186798434675
2021-08-12,Moderna,1021,34,4,10.899882909554771,0.41138048410983385,0.02889862904903791
2021-08-12,Pfizer,2011,62,10,15.754062185779777,0.49744586300898747,0.050710500598003576
2021-08-13,J&J,366,26,1,21.51716725295816,1.145985855284735,0.10262559898072256
2021-08-13,Moderna,893,30,8,10.954500192225922,0.4058480151824516,0.04245272125339452
2021-08-13,Pfizer,1755,55,9,15.723283321301023,0.5011789028933589,0.053009307036797564
2021-08-14,J&J,268,14,2,21.539505862213094,1.1444463860176666,0.1110283807330572
2021-08-14,Moderna,695,34,3,10.985714582717227,0.41410696094284005,0.040731832223885905
2021-08-14,Pfizer,1300,57,4,15.579825086566983,0.5089008503179795,0.05293531303543994
2021-08-15,J&J,227,11,2,21.230302428090994,1.07560036426999,0.11097464075801486
2021-08-15,Moderna,543,19,3,10.775276750256626,0.39537629650547934,0.03902856145762242
2021-08-15,Pfizer,1172,53,6,15.399540223517313,0.5073468634807015,0.05289872510225323
2021-08-16,J&J,436,14,2,21.408704695841344,0.9797059450942119,0.1022301855750482
2021-08-16,Moderna,1083,49,11,10.753843952277965,0.4036295317208887,0.05596543927222407
2021-08-16,Pfizer,2086,83,8,15.18981617694181,0.5136478884199333,0.05880548255274935
2021-08-17,J&J,410,18,2,21.007141153286952,0.9942700303133387,0.08498034447122553
2021-08-17,Moderna,1012,44,4,10.619239958273353,0.41006160362249094,0.057611960839523524
2021-08-17,Pfizer,2012,76,8,14.855129784628648,0.5294281055318386,0.06228565947433395
2021-08-18,J&J,392,26,3,20.82507664832262,1.0938252799811148,0.11023045457174027
2021-08-18,Moderna,1006,38,8,10.587308280914051,0.41990283922384214,0.06941942100071583
2021-08-18,Pfizer,1988,60,9,14.734652509571726,0.5332404267501614,0.06456274225226169
2021-08-19,J&J,307,9,6,20.35146626985537,0.9981184621126074,0.1522553586273469
2021-08-19,Moderna,895,27,3,10.365941768649606,0.40773493818256157,0.06767384866100608
2021-08-19,Pfizer,1795,69,8,14.449718833151072,0.5406113834999533,0.0620569358542993
2021-08-20,J&J,376,11,3,20.38361181233679,0.869003318158398,0.16873850838027146
2021-08-20,Moderna,849,40,3,10.281551229337513,0.4242428667702968,0.05915737186039997
2021-08-20,Pfizer,1662,59,3,14.30501861962178,0.5441026641004706,0.054767445401797905
2021-08-21,J&J,265,16,0,20.330349217770223,0.8846608652573036,0.1516561483298235
2021-08-21,Moderna,579,34,7,10.079986474877876,0.42401149743495,0.06588226454168546
2021-08-21,Pfizer,1242,52,11,14.21469667677582,0.537345730359009,0.06300735333855637
2021-08-22,J&J,208,13,2,20.159329437041883,0.9010226607199171,0.1515739055416683
2021-08-22,Moderna,543,24,3,10.07723379780256,0.4323398445177568,0.06586427318825201
2021-08-22,Pfizer,1098,50,10,14.115331320252448,0.5333487976767944,0.06770797654248838
2021-08-23,J&J,418,17,1,19.962758029779966,0.9242017606379613,0.1428311811895031
2021-08-23,Moderna,1004,34,6,9.93650056363652,0.40670798842330186,0.05737789048295543
2021-08-23,Pfizer,1909,56,15,13.875715691066116,0.5002180097069794,0.07586244696977887
2021-08-24,J&J,351,20,2,19.423708543438984,0.9389103827644221,0.1425131830981712
2021-08-24,Moderna,934,44,10,9.796424399517544,0.4063577074498672,0.06744526264728086
2021-08-24,Pfizer,1932,84,10,13.750428074622507,0.5085742363743057,0.07806023162954459
2021-08-25,J&J,356,21,6,19.078108334883446,0.8949397596810735,0.16727845975347172
2021-08-25,Moderna,940,40,5,9.677579249248312,0.4094101249246761,0.06233816716960089
2021-08-25,Pfizer,1740,50,8,13.42897561972899,0.49570836353367687,0.07671677054687857
2021-08-26,J&J,309,21,4,19.046451065512535,0.9927847905370091,0.15016912798038792
2021-08-26,Moderna,857,33,8,9.605774535098442,0.41917943554845977,0.07070496503227033
2021-08-26,Pfizer,1540,49,9,13.099884434122092,0.471091771432962,0.07773014228643874
2021-08-27,J&J,306,22,3,18.413553773443063,1.081681875529868,0.1497713366118279
2021-08-27,Moderna,776,47,4,9.472959703075434,0.43051263695851427,0.07231266948912546
2021-08-27,Pfizer,1422,58,10,12.781595442127461,0.46860760648799565,0.08573522624968341
2021-08-28,J&J,214,11,3,17.964173853651808,1.038631698291617,0.17449012531299166
2021-08-28,Moderna,556,29,7,9.428294125803024,0.4218363325448411,0.07226678206943493
2021-08-28,Pfizer,1054,53,12,12.538303814742886,0.46894076913484384,0.0867540422899461
2021-08-29,J&J,203,17,1,17.913064088159846,1.0712959051333426,0.1660923883927663
2021-08-29,Moderna,475,28,7,9.311286384624408,0.42843342260541756,0.0789661602449201
2021-08-29,Pfizer,912,39,8,12.30732547611689,0.45556662005989823,0.0843208139956624
2021-08-30,J&J,328,18,1,17.128110560586403,1.077239657898516,0.1657291781382332
2021-08-30,Moderna,879,40,8,9.093523744143999,0.43814098158050274,0.08225635286377254
2021-08-30,Pfizer,1714,70,17,12.049547683999595,0.47081323605311587,0.08645205823307835
2021-08-31,J&J,305,15,0,16.70683278047577,1.033327114081876,0.14879910442779018
2021-08-31,Moderna,775,28,12,8.81731218374621,0.4108485136968091,0.08552356815729494
2021-08-31,Pfizer,1685,45,17,11.731027068025263,0.42416746327219584,0.09438891353035127
2021-09-01,J&J,361,16,5,16.71068549359909,0.9897740667482186,0.14021799278933095
2021-09-01,Moderna,901,44,3,8.7431460369073,0.4171380270530595,0.08208740291405589
2021-09-01,Pfizer,1650,57,15,11.596323752668464,0.43121540665931646,0.10228289969277587
2021-09-02,J&J,280,15,2,16.431199433127734,0.937985345706841,0.12341912443511066
2021-09-02,Moderna,738,33,5,8.535355148094435,0.41672616311284605,0.07698555623771453
2021-09-02,Pfizer,1387,55,13,11.390459766447341,0.43711353134676784,0.10666961507666484
2021-09-03,J&J,286,16,1,16.22584804677969,0.8863892711442621,0.10669500485995748
2021-09-03,Moderna,732,37,10,8.450652435161802,0.3994671542728779,0.08691335574137929
2021-09-03,Pfizer,1356,47,12,11.277381019989765,0.42298846621400427,0.10863638203310493
2021-09-04,J&J,179,9,2,15.91813455856521,0.8688580140102534,0.09836128460493435
2021-09-04,Moderna,480,21,6,8.317273729946038,0.38580125132882226,0.0851768996440257
2021-09-04,Pfizer,960,52,7,11.145629295216327,0.4209597157237127,0.10264497177920665
2021-09-05,J&J,153,10,2,15.500869384119817,0.8110920026574322,0.10650703065198606
2021-09-05,Moderna,402,28,7,8.191984592992172,0.3856426413248812,0.08514188185094779
2021-09-05,Pfizer,793,38,14,10.996194383593204,0.4193415144712337,0.10944352712848134
2021-09-06,J&J,219,16,3,14.579178512760256,0.7931465595837044,0.1226515298325316
2021-09-06,Moderna,490,24,9,7.534205593562326,0.35853346671445335,0.08671507101930964
2021-09-06,Pfizer,1000,39,15,10.145502544446314,0.38256735899678657,0.10684313629639987
2021-09-07,J&J,353,19,3,14.94144886030039,0.824186966078831,0.14688480583583127
2021-09-07,Moderna,859,39,10,7.665423486664346,0.37644191829338153,0.08328361024189858
2021-09-07,Pfizer,1653,44,3,10.079768901451134,0.38032540916942564,0.09049911844694165
2021-09-08,J&J,279,16,2,14.245291540194568,0.8226268985475422,0.12217231166547657
2021-09-08,Moderna,798,32,8,7.485480513775164,0.3560553078346044,0.09150954173319271
2021-09-08,Pfizer,1490,55,6,9.86951482349374,0.377004270373068,0.07997060280640836
2021-09-09,J&J,298,16,0,14.361381781120189,0.8290101537488732,0.1056581568503466
2021-09-09,Moderna,765,27,9,7.521609921000161,0.34566833043924744,0.09805015142267112
2021-09-09,Pfizer,1336,46,19,9.785027681670126,0.3657421851206462,0.08659316532451439
2021-09-10,J&J,251,9,1,14.047068221955032,0.7704800699109284,0.10543411482991652
