date,age_group,boosted_case_count,vax_case_count,unvax_case_count,boosted_hosp_count,vax_hosp_count,unvax_hosp_count,boosted_death_count,vax_death_count,unvax_death_count,boosted_caserate,vax_caserate,unvax_caserate,boosted_hosprate,vax_hosprate,unvax_hosprate,boosted_deathrate,vax_deathrate,unvax_deathrate
11/8/2021,Age 50-64,12,453,543,1,20,81,0,3,18,2.301330547,6.853577841,45.43325994,0.094575228,0.262689837,6.775135254,0,0.039403476,1.38064731
11/8/2021,Age 65+,20,283,301,1,41,87,0,17,29,1.344447266,5.33991634,41.80445085,0.123343786,0.877649616,14.15561511,0.024668757,0.363043817,5.667152668
11/8/2021,Age 12-17,0,104,502,0,0,3,0,0,0,0,4.582737357,35.75355949,0,0.008011779,0.282129953,0,0,0
11/7/2021,Age 18-49,10,640,1130,1,6,73,0,2,14,3.583510814,8.488975521,44.06088282,0.064567762,0.102113764,2.181543353,0,0.007381718,0.21675591
11/7/2021,Age 50-64,4,264,338,0,10,62,0,4,15,2.677784829,7.097965715,46.73807481,0.066944621,0.269476767,6.998668978,0,0.034011631,1.360065226
11/7/2021,Age 65+,7,143,172,0,34,63,0,13,38,1.32908426,5.259149913,42.54786939,0.156362854,0.862041757,14.57118815,0.026060476,0.330217609,5.682763377
11/7/2021,Age 12-17,0,45,207,0,0,2,0,0,0,0,4.639897402,36.11035437,0,0.008027504,0.268716315,0,0,0
11/6/2021,Age 18-49,8,688,1230,0,8,79,0,0,9,3.580585344,8.487101469,43.98311049,0.032849407,0.098401176,2.189552225,0,0.004920059,0.185081767
11/6/2021,Age 50-64,12,284,300,1,10,54,0,1,14,2.831488886,7.139019789,46.39798836,0.102342972,0.297894676,6.931406798,0,0.028744223,1.287261263
11/6/2021,Age 65+,8,181,173,0,34,76,1,13,34,1.399553146,5.384479746,42.69228236,0.198049974,0.831579884,14.77157813,0.039609995,0.315307373,5.593827127
11/6/2021,Age 12-17,0,64,198,0,0,3,0,0,0,0,4.547988592,36.19458958,0,0.008035316,0.281271978,0,0,0
11/5/2021,Age 18-49,19,973,1703,0,11,80,0,1,8,3.636287018,8.443799824,43.97021986,0.033983991,0.093437505,2.178123754,0,0.004917763,0.198644886
11/5/2021,Age 50-64,12,385,465,0,11,67,0,1,13,2.588891174,7.233900011,47.24366573,0.070928525,0.310210487,7.138039671,0,0.028674919,1.354252586
11/5/2021,Age 65+,16,200,270,2,24,86,0,16,34,1.50718827,5.431530821,43.25265769,0.244408909,0.832972407,14.62638619,0.027156545,0.323551266,5.542123269
11/5/2021,Age 12-17,0,81,442,0,1,1,0,0,0,0,4.468258338,36.57168573,0,0.008050916,0.280633794,0,0,0
11/4/2021,Age 18-49,12,1044,1982,0,13,92,0,0,7,3.514187172,8.344279159,43.9726988,0.036228734,0.099512163,2.242902758,0,0.003685636,0.20137517
11/4/2021,Age 50-64,5,381,486,0,19,63,0,2,12,2.655485303,7.179942259,47.57618366,0.113806513,0.31939707,7.187667759,0,0.03116069,1.403841359
11/4/2021,Age 65+,16,229,260,2,33,78,0,16,25,1.501781112,5.620286758,42.98133239,0.243145513,0.853929768,14.78901876,0.028605355,0.319798399,5.280085858
11/4/2021,Age 12-17,0,79,456,0,0,5,0,0,0,0,4.423996467,35.72226284,0,0,0.279676079,0,0,0
11/3/2021,Age 18-49,21,1174,2061,0,14,99,0,1,10,3.524041461,8.137718057,43.89473308,0.037489803,0.101982576,2.270536579,0,0.004914823,0.200748661
11/3/2021,Age 50-64,16,429,521,1,15,83,0,3,14,3.029034674,7.289349214,47.66563599,0.118014338,0.321436452,7.233088877,0,0.028514524,1.469002577
11/3/2021,Age 65+,18,243,253,3,50,97,1,13,25,1.513600509,5.805074921,43.71345568,0.24981756,0.879556806,15.00717657,0.044085452,0.321376525,5.303645602
11/3/2021,Age 12-17,0,96,476,0,0,4,0,0,0,0,4.520903152,35.75553967,0,0.008087483,0.291726645,0,0,0
11/2/2021,Age 18-49,23,1147,2122,0,16,111,0,2,5,3.600035304,8.022865856,43.84333141,0.038710057,0.097090442,2.260143403,0,0.006144965,0.196684235
11/2/2021,Age 50-64,12,413,539,0,15,66,0,1,11,2.768044393,7.330001237,47.81771869,0.08141307,0.3416526,7.084106472,0,0.02847105,1.464234606
11/2/2021,Age 65+,24,236,275,2,33,90,0,15,46,1.494940758,6.068972051,44.42403738,0.211405764,0.891506427,14.82379925,0.030200823,0.309504118,5.375403244
11/2/2021,Age 12-17,0,103,507,0,0,4,0,0,0,0,4.496271012,35.54437752,0,0.008101389,0.278382451,0,0,0
11/1/2021,Age 18-49,18,1234,2375,1,15,90,0,0,9,3.283970978,7.892949139,44.18769294,0.040048427,0.092192989,2.232605116,0,0.00368772,0.206404171
11/1/2021,Age 50-64,19,557,650,0,23,99,0,1,17,2.786286741,7.44244663,48.31109902,0.084432932,0.354033051,7.296699362,0,0.03617856,1.501035297
11/1/2021,Age 65+,13,281,349,3,40,110,0,9,32,1.384601766,6.32085059,44.95839992,0.217802525,0.919700483,14.54605808,0.031114646,0.284271058,4.997997265
11/1/2021,Age 12-17,0,110,536,0,0,2,0,0,0,0,4.440008224,35.38514579,0,0.016234034,0.277728579,0,0,0
10/31/2021,Age 18-49,8,640,1122,0,3,76,0,0,5,3.108509358,7.769601291,43.6757644,0.041446791,0.092231734,2.296379357,0,0.003689269,0.205645913
10/31/2021,Age 50-64,7,283,319,1,21,58,0,2,10,2.367478215,7.240290135,47.92372305,0.087684378,0.345758688,7.228021794,0,0.033543753,1.481606
10/31/2021,Age 65+,11,184,183,3,26,73,1,9,35,1.505237667,6.682123248,45.19718858,0.208171167,1.021110919,14.59639216,0.032026333,0.276065819,4.951509236
10/31/2021,Age 12-17,0,33,216,0,0,3,0,0,0,0,4.3594624,35.50362458,0,0.016266651,0.33992832,0,0,0
10/30/2021,Age 18-49,6,656,1252,0,4,77,0,0,13,3.189103337,7.754618438,43.79319808,0.041961886,0.09716334,2.272659908,0,0.004919663,0.225896919
10/30/2021,Age 50-64,2,327,369,0,15,70,0,1,19,2.306336482,7.247510158,48.10777691,0.044352625,0.324977324,7.301209028,0,0.033529406,1.479601072
10/30/2021,Age 65+,13,205,205,3,36,73,0,16,33,1.416813487,6.732032062,44.93210611,0.193201839,1.066625021,14.39139966,0.032200307,0.26582555,4.828384903
10/30/2021,Age 12-17,0,53,234,0,0,3,0,0,0,0,4.525826474,35.28637864,0,0.024419927,0.377259928,0,0,0
10/29/2021,Age 18-49,9,897,1751,0,16,101,0,0,9,3.139953761,7.754280433,44.09390325,0.08602613,0.10455486,2.305273386,0,0.004920229,0.21174363
10/29/2021,Age 50-64,9,375,505,1,15,73,0,2,17,2.546440712,7.165695381,48.04723776,0.045472156,0.311776031,7.269851938,0.045472156,0.033496598,1.379478546
10/29/2021,Age 65+,10,274,274,1,33,98,0,16,25,1.451486983,6.82245218,45.02905847,0.19570611,1.093979212,14.19140109,0.06523537,0.251946728,4.699294264
10/29/2021,Age 12-17,0,74,385,0,0,1,0,0,0,0,4.469426472,34.89628641,0,0.024467663,0.388851502,0,0,0
10/28/2021,Age 18-49,9,875,1999,0,15,102,0,1,7,3.246628536,7.751244341,44.41689342,0.137181487,0.092247433,2.312671327,0,0.004919863,0.200658247
10/28/2021,Age 50-64,12,428,504,0,20,68,0,1,17,2.456940906,7.342287925,48.1444344,0,0.339349442,7.305430434,0.048175312,0.033420778,1.469325294
10/28/2021,Age 65+,14,293,299,2,42,90,1,17,27,1.655298314,6.888434733,44.87344711,0.219580389,1.129953665,13.81795105,0.067563197,0.253663068,4.722296404
10/28/2021,Age 12-17,0,90,465,0,1,6,0,0,0,0,4.556937999,35.34787934,0,0.024543652,0.424674169,0,0,0
10/27/2021,Age 18-49,20,1079,2085,0,10,98,0,2,9,3.004446581,7.71133496,43.95369763,0.143068885,0.092270281,2.240218531,0,0.003690811,0.244017752
10/27/2021,Age 50-64,7,449,543,0,23,74,0,3,14,2.565058174,7.338967234,48.06982481,0.050295258,0.34654095,7.183791069,0.050295258,0.03593758,1.518858683
10/27/2021,Age 65+,14,331,291,0,55,92,0,10,29,1.642972326,7.034811542,44.7153662,0.209741148,1.208494162,14.12551703,0.052435287,0.242353843,5.256544861
10/27/2021,Age 12-17,0,92,466,0,0,3,0,0,0,0,4.573049299,34.71572591,0,0.016390858,0.386145498,0,0,0
10/26/2021,Age 18-49,12,1040,2261,0,12,105,0,0,8,2.438013507,7.593143473,43.70958961,0.149266133,0.091068495,2.215366668,0,0.002461311,0.239772917
10/26/2021,Age 50-64,10,461,586,0,20,83,0,4,14,2.518693428,7.390170228,47.77653019,0.05247278,0.317856784,6.981045507,0.05247278,0.035887056,1.595277977
10/26/2021,Age 65+,14,322,306,2,43,81,0,8,31,1.57430702,6.93266297,43.52420665,0.253336762,1.155986545,13.71657996,0.072381932,0.240966209,5.186942
10/26/2021,Age 12-17,0,95,501,0,1,4,0,0,0,0,4.474929066,34.36189184,0,0.024632637,0.372688632,0,0,0
10/25/2021,Age 18-49,11,1131,2273,1,15,111,0,0,9,2.18511572,7.502346853,42.7600948,0.156079694,0.092332789,2.123199545,0,0.003693312,0.245631643
10/25/2021,Age 50-64,7,483,635,0,20,96,0,0,16,2.418894203,7.410036968,46.98010193,0.109949736,0.317390184,6.928817809,0.054974868,0.038393974,1.521622735
10/25/2021,Age 65+,18,400,368,2,72,115,0,7,31,1.65880181,6.95910727,43.21879054,0.263900288,1.164704146,13.87864558,0.075400082,0.255587854,5.092660032
10/25/2021,Age 12-17,0,99,553,0,0,7,0,0,0,0,4.318945486,34.32213292,0,0.016453126,0.384110513,0,0,0
10/24/2021,Age 18-49,9,627,1174,0,7,70,0,1,11,2.178738238,7.363722002,42.70130872,0.108936912,0.084980234,2.098031493,0,0.003694793,0.244658625
10/24/2021,Age 50-64,5,287,337,0,13,64,0,2,10,2.248066663,7.504704819,46.57039052,0.11528547,0.316956198,6.739917023,0.057642735,0.043453672,1.502270662
10/24/2021,Age 65+,5,201,174,2,40,65,1,6,30,1.727238432,6.820242931,42.17211976,0.314043351,1.109374734,13.44122215,0.078510838,0.263677473,5.088951681
10/24/2021,Age 12-17,0,53,202,0,1,6,0,0,0,0,4.32786522,34.06934062,0,0.024730658,0.308822885,0,0,0
10/23/2021,Age 18-49,3,655,1368,1,10,88,0,0,9,1.826994677,7.306398007,42.5256217,0.11072695,0.086232989,2.071400679,0,0.0024638,0.244284733
10/23/2021,Age 50-64,6,298,373,0,10,69,1,1,12,2.282446291,7.593831601,46.30136431,0.175572792,0.314280379,6.5951739,0.058524264,0.038326876,1.662308176
10/23/2021,Age 65+,14,237,214,3,45,66,2,12,28,1.742213395,6.82789557,42.79486471,0.277170313,1.111219128,13.71805567,0.059393638,0.289045438,5.058817873
10/23/2021,Age 12-17,0,45,210,0,0,4,0,0,0,0,4.200598119,34.05616022,0,0.016505297,0.271363826,0,0,0
10/22/2021,Age 18-49,7,895,1900,1,6,106,0,0,6,1.999360205,7.250577634,41.74269144,0.057124577,0.083793215,1.98949573,0,0.00369676,0.257032166
10/22/2021,Age 50-64,4,450,528,0,26,78,0,2,24,2.292219363,7.572785034,45.63165535,0.180964687,0.321702938,6.497624188,0,0.043404365,1.725510158
10/22/2021,Age 65+,19,307,277,2,46,85,0,17,27,1.654022805,6.671972214,42.00316933,0.221881108,1.063415639,13.66012163,0.02017101,0.288275324,5.227667179
10/22/2021,Age 12-17,0,83,433,0,0,4,0,0,0,0,4.210402672,34.23212331,0,0.016543822,0.233624405,0,0,0
10/21/2021,Age 18-49,1,841,1908,0,15,83,0,0,20,2.000861621,7.075241273,40.89539961,0,0.087485568,1.930313362,0,0.006160955,0.262469459
10/21/2021,Age 50-64,12,431,511,1,23,61,0,2,21,2.611576334,7.38531929,44.79970641,0.195868225,0.318442536,6.170019446,0,0.045855725,1.622983376
10/21/2021,Age 65+,10,350,301,1,68,106,0,14,51,1.678535043,6.519190079,40.89340107,0.21247279,1.100312082,13.64619572,0.021247279,0.276668067,5.106026874
10/21/2021,Age 12-17,0,91,422,0,0,3,0,0,0,0,4.20016457,33.64637925,0,0.016601441,0.24470094,0,0,0
10/20/2021,Age 18-49,6,981,2059,0,9,93,0,1,8,2.212417562,6.922224635,40.19652975,0,0.085033559,1.946114409,0,0.007394223,0.221751132
10/20/2021,Age 50-64,4,473,534,0,12,61,0,3,20,2.42787983,7.188578128,43.82498013,0.13873599,0.300160021,6.186270061,0,0.043243393,1.589991657
10/20/2021,Age 65+,7,312,248,2,41,77,1,10,27,1.661421962,6.197421955,40.05124223,0.202064833,1.041848826,12.91613252,0.022451648,0.265197883,4.604882029
10/20/2021,Age 12-17,0,79,445,0,1,2,0,0,0,0,4.167744651,33.39086354,0,0.024956555,0.268395688,0,0,0
10/19/2021,Age 18-49,5,964,2026,0,13,80,0,1,10,2.356341701,6.763028523,39.44188155,0,0.083829008,1.949009364,0,0.006163898,0.230847133
10/19/2021,Age 50-64,6,473,540,1,20,81,0,5,9,2.41604606,6.90319287,43.09988428,0.146427034,0.309970383,6.178049523,0,0.040651853,1.464623809
10/19/2021,Age 65+,15,344,302,2,48,91,0,13,28,1.731331503,6.086896611,39.59743797,0.166018089,1.031730544,12.82670959,0,0.257148646,4.625660078
10/19/2021,Age 12-17,0,75,505,0,0,5,0,0,0,0,4.110397095,33.30241488,0,0.016675039,0.279750015,0,0,0
10/18/2021,Age 18-49,9,1016,2306,0,9,106,0,0,9,2.517414021,6.698941869,38.71452148,0,0.092492754,1.905824347,0,0.00739942,0.220155571
10/18/2021,Age 50-64,2,524,618,0,20,84,0,2,15,2.16493562,6.710268182,42.08587801,0.077319129,0.286785289,5.784818037,0,0.027917152,1.552347959
10/18/2021,Age 65+,18,370,332,4,57,99,0,10,32,1.640547882,5.924824654,38.5637225,0.126195991,1.014972589,12.51376125,0,0.249073028,4.600974384
10/18/2021,Age 12-17,0,99,541,0,1,1,0,0,0,0,4.094405288,33.13931937,0,0.016711858,0.218261159,0,0,0
10/17/2021,Age 18-49,2,579,1141,0,8,63,0,0,11,2.284030629,6.552432513,37.23883013,0,0.093764803,1.849827591,0,0.009869979,0.219360086
10/17/2021,Age 50-64,5,323,322,1,12,54,0,0,22,2.450351789,6.404445608,40.13672928,0.081678393,0.289036738,5.631833556,0,0.02788951,1.573211721
10/17/2021,Age 65+,5,206,204,0,41,78,0,14,29,1.320234096,5.651387136,36.68590983,0.053887106,0.970752495,12.02237045,0,0.25969175,4.442089081
10/17/2021,Age 12-17,0,37,205,0,0,3,0,0,0,0,3.978780285,32.02692873,0,0.00837638,0.290055204,0,0,0
10/16/2021,Age 18-49,5,608,1165,0,8,65,0,1,13,2.334580388,6.46468536,37.04882642,0,0.091330034,1.876469281,0,0.011107707,0.225568607
10/16/2021,Age 50-64,5,292,332,0,13,63,0,3,17,2.32915638,6.17998922,39.8183039,0,0.281369485,5.663810469,0,0.027883462,1.557877938
10/16/2021,Age 65+,8,194,184,0,31,65,0,12,36,1.257793191,5.593696484,35.60948704,0.05468666,0.923021661,11.60507446,0,0.240788259,4.4567016
10/16/2021,Age 12-17,0,45,233,0,0,1,0,0,0,0,4.076329351,32.23355624,0,0.008387509,0.301586417,0,0,0
10/15/2021,Age 18-49,4,753,1704,0,9,91,0,2,8,2.436231637,6.428194084,36.82948493,0,0.09013795,1.91453309,0,0.009878132,0.212001109
10/15/2021,Age 50-64,6,383,483,0,25,56,0,3,17,2.070118359,6.166627338,39.44623544,0,0.286289601,5.623887323,0,0.025335363,1.501459379
10/15/2021,Age 65+,16,274,239,1,60,88,0,14,23,1.183579025,5.564732303,35.13906776,0.056360906,0.911040244,11.52966281,0,0.240071416,4.532653699
10/15/2021,Age 12-17,0,80,399,0,0,5,0,0,0,0,4.071003345,32.1105092,0,0.008411164,0.300547634,0,0,0
10/14/2021,Age 18-49,2,716,1744,0,13,90,0,1,8,2.66795519,6.420294831,36.67356092,0,0.083990005,1.893268929,0,0.00864603,0.243559468
10/14/2021,Age 50-64,7,358,451,0,16,64,0,1,19,1.896644267,6.144333402,38.99736132,0,0.283312203,5.87451845,0,0.022766159,1.63909555
10/14/2021,Age 65+,5,263,274,0,52,77,0,11,30,1.074952111,5.556669264,34.48453062,0.12285167,0.818234815,10.73678157,0,0.210664934,4.723309203
10/14/2021,Age 12-17,0,86,409,0,1,5,0,0,0,0,4.044939873,31.58711241,0,0.008444551,0.287155567,0,0,0
10/13/2021,Age 18-49,6,850,1874,0,8,96,0,0,11,3.297895613,6.454237466,36.55153977,0,0.082810017,1.875764738,0,0.007415822,0.252258016
10/13/2021,Age 50-64,2,364,491,0,16,62,0,2,11,1.539342516,6.183308488,39.13078459,0,0.29311965,5.694600161,0,0.03537651,1.737114269
10/13/2021,Age 65+,6,290,237,0,40,76,0,8,29,1.319421444,5.444468975,34.33256302,0.202987914,0.769129655,10.84300566,0,0.214992935,4.910860281
10/13/2021,Age 12-17,0,71,446,0,0,3,0,0,0,0,3.911308125,31.79737084,0,0,0.250466912,0,0,0
10/12/2021,Age 18-49,5,910,1848,0,20,69,0,2,7,3.686287135,6.450180709,36.61014062,0,0.081632201,1.861750948,0,0.007421109,0.251239747
10/12/2021,Age 50-64,1,400,475,0,11,53,0,0,16,1.884615001,6.296506002,39.83456816,0.110859706,0.290336083,5.971282425,0,0.035345262,2.016446135
10/12/2021,Age 65+,7,306,265,0,45,80,0,11,28,1.544291601,5.387927475,34.54018913,0.301325191,0.774852446,10.64269578,0,0.231254412,5.353729315
10/12/2021,Age 12-17,0,72,500,0,0,0,0,0,0,0,3.963529419,32.39973353,0,0.008487215,0.273465641,0,0,0
10/11/2021,Age 18-49,4,895,1898,0,10,91,0,2,9,4.142067389,6.463263322,37.26410454,0,0.066835737,1.921425378,0,0.004950795,0.288694965
10/11/2021,Age 50-64,4,406,482,0,21,74,0,2,17,1.922416093,6.34666813,40.36691256,0.120151006,0.317837911,6.336892533,0,0.042882893,2.151174152
10/11/2021,Age 65+,2,295,257,1,45,80,0,14,26,1.750736911,5.393193272,33.97889664,0.427009003,0.765351005,10.41876578,0,0.250153636,5.488074158
10/11/2021,Age 12-17,0,84,458,0,0,7,0,0,0,0,4.015670644,32.1354276,0,0.008507777,0.296233662,0,0,0
10/10/2021,Age 18-49,2,506,1100,0,6,72,0,1,13,4.336137369,6.524796704,38.3241028,0,0.073048009,2.025634112,0,0.002476204,0.306720623
10/10/2021,Age 50-64,3,235,302,0,9,57,0,0,21,2.073887424,6.530412339,41.48857496,0.129617964,0.31757312,6.351082414,0.129617964,0.040326745,2.168662288
10/10/2021,Age 65+,2,190,158,0,26,60,0,8,30,2.130096379,5.573229864,34.06033704,0.445834126,0.773403721,10.43097822,0,0.230249963,5.57738019
10/10/2021,Age 12-17,0,48,227,0,0,4,0,0,0,7.044237813,4.133065272,33.41614332,0,0.017043568,0.271675962,0,0,0
10/9/2021,Age 18-49,5,576,1124,0,7,78,0,0,9,4.639777291,6.594680518,38.35034977,0,0.073081546,2.026164581,0,0.00123867,0.303126985
10/9/2021,Age 50-64,1,288,311,0,15,61,0,2,13,2.255611164,6.534729149,41.61473419,0.13268301,0.32005808,6.265415371,0.13268301,0.045362563,2.178714399
10/9/2021,Age 65+,4,190,167,0,28,63,0,12,40,2.162575195,5.50889979,34.42468803,0.46340897,0.760051415,10.41240564,0,0.244512664,5.69494839
10/9/2021,Age 12-17,0,43,232,0,0,1,0,0,0,7.079144839,4.011510475,33.31796428,0,0.017070257,0.283155504,0,0,0
10/8/2021,Age 18-49,3,745,1705,0,4,87,0,1,18,4.549805201,6.539143574,38.71546647,0,0.080577125,2.03397049,0,0.002479296,0.321488293
10/8/2021,Age 50-64,2,378,462,0,24,77,0,2,28,2.211261124,6.471039515,42.17959454,0.13820382,0.3149844,6.416956609,0.13820382,0.045357754,2.430470539
10/8/2021,Age 65+,9,286,219,3,32,55,0,5,33,2.211667653,5.52485312,34.09559218,0.552916913,0.78381285,10.22867765,0,0.264206579,5.696716954
10/8/2021,Age 12-17,0,75,368,0,0,4,0,0,0,7.189589474,4.059259016,33.40105672,0,0.017127675,0.294023387,0,0,0
10/7/2021,Age 18-49,5,740,1753,0,12,87,0,0,11,4.295540334,6.575941443,39.2867775,0,0.085692155,2.050378724,0,0.002483831,0.329581742
10/7/2021,Age 50-64,2,376,473,0,20,52,0,6,27,2.761395115,6.445267242,42.42070766,0.29067317,0.302476366,6.376550683,0.145336585,0.052933364,2.407211904
10/7/2021,Age 65+,9,241,277,2,38,85,0,13,40,2.002168409,5.526200741,35.11101276,0.42470239,0.81577249,10.93794455,0,0.289467658,5.584884983
10/7/2021,Age 12-17,0,69,435,0,0,2,0,0,0,7.34861846,4.131769711,34.22165285,0,0.025823561,0.292592791,0,0,0
10/6/2021,Age 18-49,6,843,1938,0,7,94,0,0,11,4.580868826,6.702914906,39.73456954,0,0.083351021,2.036294085,0,0.006220225,0.32833269
10/6/2021,Age 50-64,4,411,557,1,15,85,0,2,33,2.83630349,6.455782805,42.75521168,0.298558262,0.287484078,6.647408321,0.149279131,0.045392223,2.373163047
10/6/2021,Age 65+,8,286,257,2,44,70,0,14,51,1.829003326,5.469231441,34.63929133,0.378414481,0.791330337,10.69217665,0,0.294923852,5.482628889
10/6/2021,Age 12-17,0,76,505,0,1,5,0,0,0,14.86546752,4.186974211,34.50720456,0,0.02589881,0.303411335,0,0,0
10/5/2021,Age 18-49,5,917,2099,0,8,90,0,0,19,4.477753959,6.75309111,40.12064622,0,0.086002821,2.044083716,0,0.006232089,0.349066604
10/5/2021,Age 65+,7,323,250,2,44,73,0,18,36,1.559065185,5.47045904,34.43350187,0.259844197,0.778993367,10.78665053,0,0.294675394,5.194348214
10/5/2021,Age 12-17,0,77,487,0,0,2,0,0,0,15.07727101,4.21794567,35.11732607,0,0.017322159,0.279170529,0,0,0
10/5/2021,Age 50-64,0,422,528,0,22,83,0,3,27,2.898298699,6.426931766,41.99081999,0.305084074,0.280090077,6.496309118,0.152542037,0.045420012,2.377318601
10/4/2021,Age 12-17,1,97,575,0,1,5,0,0,0,15.31980084,4.16254974,35.64320801,0,0.026070249,0.324661621,0,0,0
10/4/2021,Age 18-49,2,943,2276,0,15,126,0,0,15,4.183058234,6.847597434,40.67075391,0,0.092416963,2.073472398,0,0.006244389,0.328874021
10/4/2021,Age 50-64,4,481,581,0,21,77,1,1,19,3.27689787,6.458968983,42.99935102,0.468128267,0.257550757,6.396074305,0.156042756,0.037875111,2.444440279
10/4/2021,Age 65+,4,372,272,0,50,84,0,8,32,1.208934834,5.383731041,34.70193709,0.201489139,0.775350545,10.79476623,0,0.300229722,5.17814705
10/3/2021,Age 18-49,3,560,1124,0,6,73,0,0,12,5.056339288,6.973989472,41.63494558,0,0.088864546,2.052273144,0,0.00750968,0.33996622
10/3/2021,Age 50-64,4,237,316,0,10,51,0,2,22,3.194444223,6.418467396,43.00816979,0.479166633,0.247641655,6.459425911,0,0.045485202,2.485365048
10/3/2021,Age 65+,1,172,178,0,22,60,0,13,36,1.325237758,5.252796663,35.9835379,0.278997423,0.745407952,11.09266958,0,0.30573373,5.473493619
10/3/2021,Age 12-17,0,33,222,0,0,5,0,0,0,7.785130401,4.203483851,37.28177277,0,0.026162763,0.312029716,0,0,0
10/2/2021,Age 18-49,3,527,1268,0,13,82,0,1,15,5.097979239,6.989120299,42.18272368,0,0.092703872,2.167048692,0,0.011274795,0.345606903
10/2/2021,Age 65+,2,202,157,1,37,56,0,19,41,1.269985515,5.338456078,35.84365762,0.282219003,0.750993276,11.06080386,0,0.285261012,5.509610945
10/2/2021,Age 12-17,0,47,248,0,0,2,0,0,0,7.853608733,4.281704339,37.72913092,0,0.026214516,0.288449013,0,0,0
10/2/2021,Age 50-64,0,263,363,0,13,74,0,2,33,3.060764224,6.48617261,43.06200866,0.80546427,0.252773679,6.652059852,0,0.048026999,2.607909828
10/1/2021,Age 50-64,5,367,495,1,19,76,0,5,27,3.924736634,6.618793844,42.93445503,0.981184158,0.257973623,6.546342134,0,0.045524757,2.626075827
10/1/2021,Age 65+,2,294,275,0,44,91,0,14,29,1.435634752,5.467200825,36.05270794,0.28712695,0.77687207,11.37414159,0,0.27059589,5.728582263
10/1/2021,Age 12-17,0,81,452,0,1,4,0,0,0,8.003201281,4.292181524,38.3041251,0,0.026332402,0.310387568,0,0,0
10/1/2021,Age 18-49,0,765,1939,0,8,95,0,1,21,4.971434139,7.112454505,42.56892238,0,0.087823569,2.220042268,0,0.011291602,0.353964781
9/30/2021,Age 12-17,1,74,468,0,0,3,0,0,0,8.200754469,4.212790615,38.61652883,0,0.026495538,0.285878952,0,0,0
9/30/2021,Age 18-49,6,833,1942,0,10,85,0,3,11,5.736411874,7.190509363,42.9990431,0,0.093089169,2.191211209,0,0.011321656,0.355415076
9/30/2021,Age 50-64,2,379,511,0,14,75,0,3,25,4.050291115,6.686098631,43.63555207,0.843810649,0.245570453,6.542830771,0,0.043038121,2.589609885
9/30/2021,Age 65+,5,224,260,1,30,75,0,15,36,1.703298697,5.565616864,35.7053904,0.370282325,0.770579137,11.15017695,0.074056465,0.27042966,5.875046856
9/29/2021,Age 18-49,5,873,2110,0,9,99,0,0,18,5.466686851,7.230241049,43.98676735,0,0.085744052,2.243186667,0,0.010087535,0.375402981
9/29/2021,Age 50-64,4,398,509,1,12,75,0,2,34,3.980850379,6.739958393,44.22108098,0.865402256,0.245780438,6.628801094,0,0.055744017,2.629092163
9/29/2021,Age 65+,3,288,252,0,40,76,0,14,38,1.675100544,5.859609852,35.59333848,0.456845603,0.813834702,10.99145389,0.076140934,0.273215936,6.124693817
9/29/2021,Age 12-17,0,78,567,0,0,3,0,0,0,0,4.123170908,39.02761768,0,0.026601103,0.29618157,0,0,0
9/28/2021,Age 18-49,3,982,2326,0,13,102,0,0,13,5.58841736,7.386230532,45.35290387,0,0.083417388,2.267491985,0,0.010111199,0.37382976
9/28/2021,Age 50-64,2,433,620,1,13,77,0,0,33,4.072274011,6.953818278,45.2658915,0.708221567,0.240923682,6.677556794,0,0.058328891,2.656128539
9/28/2021,Age 65+,1,295,268,1,43,75,0,20,36,1.954762113,5.915213549,36.94405823,0.469142907,0.822203062,11.65680635,0.156380969,0.261478006,6.517121011
9/28/2021,Age 12-17,0,69,542,0,1,6,0,0,0,0,4.157609177,39.85664771,0,0.02670841,0.397204633,0,0,0
9/27/2021,Age 18-49,6,1032,2640,0,12,122,0,1,19,5.722825931,7.436883254,46.21930678,0,0.081083565,2.337359807,0,0.010135446,0.366166027
9/27/2021,Age 50-64,3,463,595,0,17,84,0,4,23,4.715176157,7.028607371,45.14003425,0.725411716,0.256370294,6.911333648,0,0.068534633,2.608750268
9/27/2021,Age 65+,5,329,339,1,40,100,0,10,47,2.251757778,6.098526576,37.95827132,0.482519524,0.871218082,12.15402532,0.241259762,0.246845123,6.579160417
9/27/2021,Age 12-17,0,100,727,0,1,4,0,0,0,8.758868354,4.316722294,41.49381817,0,0.02681194,0.407134765,0,0,0
9/26/2021,Age 18-49,3,567,1323,0,9,111,0,3,14,4.970673029,7.605000636,47.44140564,0,0.081282572,2.321031885,0,0.008890281,0.388863981
9/26/2021,Age 50-64,3,263,325,2,12,67,0,3,32,4.847861068,7.187289275,47.30079526,0.74582478,0.231192409,7.399213418,0,0.058433246,2.671596193
9/26/2021,Age 12-17,0,41,266,0,0,3,0,0,0,8.984725966,4.361619934,41.71235176,0,0.02692358,0.450700721,0,0,0
9/26/2021,Age 65+,0,202,173,0,24,59,0,6,38,2.156822569,6.260676456,38.39196707,0.414773571,0.911382664,12.44316548,0.248864143,0.269931808,6.436120078
9/25/2021,Age 18-49,2,617,1430,0,9,101,0,1,18,5.02447146,7.688626297,47.71281561,0,0.082632392,2.28633384,0,0.00508507,0.382066398
